Log,EventTemplate,LoggingStatement,LogTemplate
"- 1121252884 2005.07.13 R30-M1-N6-C:J14-U11 2005-07-13-04.08.04.789912 R30-M1-N6-C:J14-U11 RAS KERNEL INFO 116249832 double-hummer alignment exceptions
",<*> double-hummer alignment exceptions,"Logging statement: logger.info(""116249832 double-hummer alignment exceptions"")",116249832 double-hummer alignment exceptions
"KERNTERM 1121727206 2005.07.18 R20-M1-N8-C:J12-U01 2005-07-18-15.53.26.229596 R20-M1-N8-C:J12-U01 RAS KERNEL FATAL rts: kernel terminated for reason 1001rts: bad message header: invalid cpu, type=42315, cpu=105, index=1207960804, total=2691015
","rts: kernel terminated for reason <*>: bad message header: invalid cpu, type=<*>, cpu=<*>, index=<*>, total=<*>","Logging statement: logger.fatal(""rts: kernel terminated for reason {}rts: bad message header: invalid cpu, type={}, cpu={}, index={}, total={}"", ""1001"", ""42315"", ""105"", ""1207960804"", ""2691015"")","rts: kernel terminated for reason <*>rts: bad message header: invalid cpu, type=<*>, cpu=<*>, index=<*>, total=<*>"
"- 1121900469 2005.07.20 R33-M1-N3-C:J02-U01 2005-07-20-16.01.09.861175 R33-M1-N3-C:J02-U01 RAS KERNEL INFO 8 floating point alignment exceptions
",<*> floating point alignment exceptions,"Logging statement: logger.info(""8 floating point alignment exceptions"")",8 floating point alignment exceptions
"- 1121900596 2005.07.20 R24-M0-NB-C:J06-U11 2005-07-20-16.03.16.028154 R24-M0-NB-C:J06-U11 RAS KERNEL INFO 8 floating point alignment exceptions
",<*> floating point alignment exceptions,"Logging statement: logger.info(""8 floating point alignment exceptions"")",8 floating point alignment exceptions
"- 1121900682 2005.07.20 R30-M1-N9-C:J14-U11 2005-07-20-16.04.42.418104 R30-M1-N9-C:J14-U11 RAS KERNEL INFO 8 floating point alignment exceptions
",<*> floating point alignment exceptions,"Logging statement: logger.info(""8 floating point alignment exceptions"")",8 floating point alignment exceptions
"- 1121900851 2005.07.20 R32-M1-N5-C:J06-U01 2005-07-20-16.07.31.195707 R32-M1-N5-C:J06-U01 RAS KERNEL INFO 8 floating point alignment exceptions
",<*> floating point alignment exceptions,"Logging statement: logger.info(""8 floating point alignment exceptions"")",8 floating point alignment exceptions
"- 1121901038 2005.07.20 R16-M0-N3-C:J11-U01 2005-07-20-16.10.38.843234 R16-M0-N3-C:J11-U01 RAS KERNEL INFO 8 floating point alignment exceptions
",<*> floating point alignment exceptions,"Logging statement: logger.info(""{}"", ""8 floating point alignment exceptions"")",<*>
"- 1121901046 2005.07.20 R00-M1-NF-C:J04-U11 2005-07-20-16.10.46.120814 R00-M1-NF-C:J04-U11 RAS KERNEL INFO 8 floating point alignment exceptions
",<*> floating point alignment exceptions,"Logging statement: logger.info(""{}, {}"", ""8 floating point alignment exceptions"")","<*>, <*>"
"- 1121902827 2005.07.20 R25-M1-N8-C:J03-U01 2005-07-20-16.40.27.205362 R25-M1-N8-C:J03-U01 RAS KERNEL INFO 8 floating point alignment exceptions
",<*> floating point alignment exceptions,"Logging statement: logger.info(""8 floating point alignment exceptions"")",8 floating point alignment exceptions
"- 1121902860 2005.07.20 R10-M1-N0-C:J16-U11 2005-07-20-16.41.00.180072 R10-M1-N0-C:J16-U11 RAS KERNEL INFO 8 floating point alignment exceptions
",<*> floating point alignment exceptions,"Logging statement: logger.info(""8 floating point alignment exceptions"")",8 floating point alignment exceptions
"- 1121903856 2005.07.20 R02-M0-N8-C:J12-U01 2005-07-20-16.57.36.030657 R02-M0-N8-C:J12-U01 RAS KERNEL INFO 8 floating point alignment exceptions
",<*> floating point alignment exceptions,"Logging statement: logger.info(""8 floating point alignment exceptions"")",8 floating point alignment exceptions
"- 1121904572 2005.07.20 R32-M0-N5-C:J10-U11 2005-07-20-17.09.32.073144 R32-M0-N5-C:J10-U11 RAS KERNEL INFO 8 floating point alignment exceptions
",<*> floating point alignment exceptions,"Logging statement: logger.info(""{}, {}"", ""8 floating point alignment exceptions"")","<*>, <*>"
"- 1121906028 2005.07.20 R36-M0-NE-C:J17-U01 2005-07-20-17.33.48.094973 R36-M0-NE-C:J17-U01 RAS KERNEL INFO 8 floating point alignment exceptions
",<*> floating point alignment exceptions,"Logging statement: logger.info(""8 floating point alignment exceptions"")",8 floating point alignment exceptions
"- 1122139727 2005.07.23 R04-M0-N4-C:J12-U01 2005-07-23-10.28.47.226151 R04-M0-N4-C:J12-U01 RAS KERNEL INFO 15 floating point alignment exceptions
",<*> floating point alignment exceptions,"Logging statement: logger.info(""15 floating point alignment exceptions"")",15 floating point alignment exceptions
"- 1122139731 2005.07.23 R01-M1-N8-C:J13-U11 2005-07-23-10.28.51.576312 R01-M1-N8-C:J13-U11 RAS KERNEL INFO 15 floating point alignment exceptions
",<*> floating point alignment exceptions,"Logging statement: logger.info(""15 floating point alignment exceptions"")",15 floating point alignment exceptions
"- 1122162200 2005.07.23 R33-M1-N1-C:J09-U01 2005-07-23-16.43.20.845234 R33-M1-N1-C:J09-U01 RAS KERNEL INFO 5 floating point alignment exceptions
",<*> floating point alignment exceptions,"Logging statement: logger.info(""5 floating point alignment exceptions"")",5 floating point alignment exceptions
"- 1122162364 2005.07.23 R27-M0-N9-C:J07-U11 2005-07-23-16.46.04.171597 R27-M0-N9-C:J07-U11 RAS KERNEL INFO 5 floating point alignment exceptions
",<*> floating point alignment exceptions,"Logging statement: logger.info(""5 floating point alignment exceptions"")",5 floating point alignment exceptions
"- 1122164883 2005.07.23 R17-M1-NF-C:J10-U11 2005-07-23-17.28.03.140418 R17-M1-NF-C:J10-U11 RAS KERNEL INFO 15 floating point alignment exceptions
",<*> floating point alignment exceptions,"Logging statement: logger.info(""15 floating point alignment exceptions"")",15 floating point alignment exceptions
"- 1122164950 2005.07.23 R11-M0-N9-C:J17-U01 2005-07-23-17.29.10.970499 R11-M0-N9-C:J17-U01 RAS KERNEL INFO 15 floating point alignment exceptions
",<*> floating point alignment exceptions,"Logging statement: logger.info(""15 floating point alignment exceptions"")",15 floating point alignment exceptions
"- 1122165437 2005.07.23 R16-M0-ND-C:J02-U11 2005-07-23-17.37.17.280587 R16-M0-ND-C:J02-U11 RAS KERNEL INFO 5 floating point alignment exceptions
",<*> floating point alignment exceptions,"Logging statement: logger.info(""5 floating point alignment exceptions"")",5 floating point alignment exceptions
"- 1122165453 2005.07.23 R12-M1-N6-C:J06-U11 2005-07-23-17.37.33.651480 R12-M1-N6-C:J06-U11 RAS KERNEL INFO 5 floating point alignment exceptions
",<*> floating point alignment exceptions,"Logging statement: logger.info(""5 floating point alignment exceptions"")",5 floating point alignment exceptions
"- 1122165588 2005.07.23 R17-M0-N4-C:J06-U11 2005-07-23-17.39.48.305148 R17-M0-N4-C:J06-U11 RAS KERNEL INFO 5 floating point alignment exceptions
",<*> floating point alignment exceptions,"Logging statement: logger.info(""5 floating point alignment exceptions"")",5 floating point alignment exceptions
"- 1122166574 2005.07.23 R14-M1-ND-C:J17-U01 2005-07-23-17.56.14.409667 R14-M1-ND-C:J17-U01 RAS KERNEL INFO 5 floating point alignment exceptions
",<*> floating point alignment exceptions,"Logging statement: logger.info(""5 floating point alignment exceptions"")",5 floating point alignment exceptions
"- 1122166579 2005.07.23 R14-M0-NF-C:J09-U01 2005-07-23-17.56.19.153654 R14-M0-NF-C:J09-U01 RAS KERNEL INFO 5 floating point alignment exceptions
",<*> floating point alignment exceptions,"Logging statement: logger.info(""5 floating point alignment exceptions"")",5 floating point alignment exceptions
"- 1122167438 2005.07.23 R11-M1-N5-C:J14-U11 2005-07-23-18.10.38.305020 R11-M1-N5-C:J14-U11 RAS KERNEL INFO 685 floating point alignment exceptions
",<*> floating point alignment exceptions,"Logging statement: logger.info(""685 floating point alignment exceptions"")",685 floating point alignment exceptions
"- 1122168559 2005.07.23 R13-M0-N2-C:J02-U01 2005-07-23-18.29.19.795230 R13-M0-N2-C:J02-U01 RAS KERNEL INFO 1005 floating point alignment exceptions
",<*> floating point alignment exceptions,"Logging statement: logger.info(""1005 floating point alignment exceptions"")",1005 floating point alignment exceptions
"- 1122168756 2005.07.23 R17-M0-N0-C:J10-U01 2005-07-23-18.32.36.821809 R17-M0-N0-C:J10-U01 RAS KERNEL INFO 1005 floating point alignment exceptions
",<*> floating point alignment exceptions,"Logging statement: logger.info(""1005 floating point alignment exceptions"")",1005 floating point alignment exceptions
"- 1123030687 2005.08.02 R00-M0-N2 2005-08-02-17.58.07.084868 R00-M0-N2 NULL DISCOVERY ERROR Node card status: ALERT 0, ALERT 1, ALERT 2, ALERT 3 is (are) active. Clock Mode is Low. Clock Select is Midplane. Phy JTAG Reset is asserted. ASIC JTAG Reset is not asserted. Temperature Mask is not active. No temperature error. Temperature Limit Error Latch is clear. PGOOD is asserted. PGOOD error latch is clear. MPGOOD is OK. MPGOOD error latch is clear. The 2.5 volt rail is OK. The 1.5 volt rail is OK.
","Node card status: ALERT <*>, ALERT <*>, ALERT <*>, ALERT <*> is (are) active. Clock Mode is Low. Clock Select is Midplane. Phy JTAG Reset is asserted. ASIC JTAG Reset is not asserted. Temperature Mask is not active. No temperature error. Temperature Limit Error Latch is clear. PGOOD is asserted. PGOOD error latch is clear. MPGOOD is OK. MPGOOD error latch is clear. The <*> volt rail is OK. The <*> volt rail is OK.","Logging statement: logger.error(""DISCOVERY ERROR Node card status: ALERT {}, ALERT {}, ALERT {}, ALERT {} is (are) active. Clock Mode is {}. Clock Select is {}. Phy JTAG Reset is {}. ASIC JTAG Reset is {}. Temperature Mask is {}. No temperature error. Temperature Limit Error Latch is {}. PGOOD is {}. PGOOD error latch is {}. MPGOOD is {}. MPGOOD error latch is {}. The 2.5 volt rail is {}. The 1.5 volt rail is {}."", 0, 1, 2, 3, ""Low"", ""Midplane"", ""asserted"", ""not asserted"", ""not active"", ""clear"", ""asserted"", ""clear"", ""OK"", ""clear"", ""OK"", ""OK"")","DISCOVERY ERROR Node card status: ALERT <*>, ALERT <*>, ALERT <*>, ALERT <*> is (are) active. Clock Mode is <*>. Clock Select is <*>. Phy JTAG Reset is <*>. ASIC JTAG Reset is <*>. Temperature Mask is <*>. No temperature error. Temperature Limit Error Latch is <*>. PGOOD is <*>. PGOOD error latch is <*>. MPGOOD is <*>. MPGOOD error latch is <*>. The 2.5 volt rail is <*>. The 1.5 volt rail is <*>."
"- 1123030693 2005.08.02 R00-M0-ND 2005-08-02-17.58.13.994269 R00-M0-ND NULL DISCOVERY INFO Node card VPD check: U11 node in processor card slot J16 do not match. VPD ecid 04DF80A7942FFFFF0C081AE08CD2, found 0000000000000000000000000000
","Node card VPD check: <*> node in processor card slot <*> do not match. VPD ecid <*>, found <*>","Logging statement: logger.error(""NULL DISCOVERY INFO Node card VPD check: U{} node in processor card slot J{} do not match. VPD ecid {}, found {}"", ""11"", ""16"", ""04DF80A7942FFFFF0C081AE08CD2"", ""0000000000000000000000000000"")","NULL DISCOVERY INFO Node card VPD check: U<*> node in processor card slot J<*> do not match. VPD ecid <*>, found <*>"
"- 1123060215 2005.08.03 UNKNOWN_LOCATION 2005-08-03-02.10.15.206558 UNKNOWN_LOCATION NULL DISCOVERY SEVERE Can not get assembly information for node card
",Can not get assembly information for node card,"Logging statement: logger.error(""Can not get assembly information for node {}"", ""card"")",Can not get assembly information for node <*>
"- 1123110662 2005.08.03 NULL 2005-08-03-16.11.02.839771 NULL RAS MMCS ERROR idoproxydb hit ASSERT condition: ASSERT expression=0 Source file=idotransportmgr.cpp Source line=1043 Function=int IdoTransportMgr::SendPacket(IdoUdpMgr*, BglCtlPavTrace*)
","idoproxydb hit ASSERT condition: ASSERT expression=<*> Source file=idotransportmgr.cpp Source line=<*> Function=int IdoTransportMgr::SendPacket(IdoUdpMgr*, BglCtlPavTrace*)","Logging statement: logger.error(""idoproxydb hit ASSERT condition: ASSERT expression={} Source file={} Source line={} Function={}"", ""0"", ""idotransportmgr.cpp"", ""1043"", ""int IdoTransportMgr::SendPacket(IdoUdpMgr*, BglCtlPavTrace*)"")",idoproxydb hit ASSERT condition: ASSERT expression=<*> Source file=<*> Source line=<*> Function=<*>
"- 1123110668 2005.08.03 NULL 2005-08-03-16.11.08.572137 NULL RAS MMCS ERROR idoproxydb hit ASSERT condition: ASSERT expression=0 Source file=idotransportmgr.cpp Source line=1043 Function=int IdoTransportMgr::SendPacket(IdoUdpMgr*, BglCtlPavTrace*)
","idoproxydb hit ASSERT condition: ASSERT expression=<*> Source file=idotransportmgr.cpp Source line=<*> Function=int IdoTransportMgr::SendPacket(IdoUdpMgr*, BglCtlPavTrace*)","Logging statement: logger.error(""idoproxydb hit ASSERT condition: ASSERT expression={} Source file=idotransportmgr.cpp Source line=1043 Function=int IdoTransportMgr::SendPacket(IdoUdpMgr*, BglCtlPavTrace*)"", ""0"")","idoproxydb hit ASSERT condition: ASSERT expression=<*> Source file=idotransportmgr.cpp Source line=1043 Function=int IdoTransportMgr::SendPacket(IdoUdpMgr*, BglCtlPavTrace*)"
"- 1123110754 2005.08.03 NULL 2005-08-03-16.12.34.240816 NULL RAS MMCS ERROR idoproxydb hit ASSERT condition: ASSERT expression=0 Source file=idotransportmgr.cpp Source line=1043 Function=int IdoTransportMgr::SendPacket(IdoUdpMgr*, BglCtlPavTrace*)
","idoproxydb hit ASSERT condition: ASSERT expression=<*> Source file=idotransportmgr.cpp Source line=<*> Function=int IdoTransportMgr::SendPacket(IdoUdpMgr*, BglCtlPavTrace*)","Logging statement: logger.error(""ASSERT condition: ASSERT expression={} Source file={} Source line={} Function={}"", ""0"", ""idotransportmgr.cpp"", ""1043"", ""int IdoTransportMgr::SendPacket(IdoUdpMgr*, BglCtlPavTrace*)"")",ASSERT condition: ASSERT expression=<*> Source file=<*> Source line=<*> Function=<*>
"- 1123110774 2005.08.03 NULL 2005-08-03-16.12.54.271533 NULL RAS MMCS ERROR idoproxydb hit ASSERT condition: ASSERT expression=0 Source file=idotransportmgr.cpp Source line=1043 Function=int IdoTransportMgr::SendPacket(IdoUdpMgr*, BglCtlPavTrace*)
","idoproxydb hit ASSERT condition: ASSERT expression=<*> Source file=idotransportmgr.cpp Source line=<*> Function=int IdoTransportMgr::SendPacket(IdoUdpMgr*, BglCtlPavTrace*)","Logging statement: logger.error(""idoproxydb hit ASSERT condition: ASSERT expression={} Source file={} Source line={} Function={}"", ""0"", ""idotransportmgr.cpp"", ""1043"", ""int IdoTransportMgr::SendPacket(IdoUdpMgr*, BglCtlPavTrace*)"")",idoproxydb hit ASSERT condition: ASSERT expression=<*> Source file=<*> Source line=<*> Function=<*>
"- 1123110830 2005.08.03 NULL 2005-08-03-16.13.50.570973 NULL RAS MMCS ERROR idoproxydb hit ASSERT condition: ASSERT expression=0 Source file=idotransportmgr.cpp Source line=1043 Function=int IdoTransportMgr::SendPacket(IdoUdpMgr*, BglCtlPavTrace*)
","idoproxydb hit ASSERT condition: ASSERT expression=<*> Source file=idotransportmgr.cpp Source line=<*> Function=int IdoTransportMgr::SendPacket(IdoUdpMgr*, BglCtlPavTrace*)","Logging statement: logger.error(""idoproxydb hit ASSERT condition: ASSERT expression={} Source file={} Source line={} Function={}"", ""0"", ""idotransportmgr.cpp"", ""1043"", ""int IdoTransportMgr::SendPacket(IdoUdpMgr*, BglCtlPavTrace*)"")",idoproxydb hit ASSERT condition: ASSERT expression=<*> Source file=<*> Source line=<*> Function=<*>
"- 1123110843 2005.08.03 NULL 2005-08-03-16.14.03.884634 NULL RAS MMCS ERROR idoproxydb hit ASSERT condition: ASSERT expression=0 Source file=idotransportmgr.cpp Source line=1043 Function=int IdoTransportMgr::SendPacket(IdoUdpMgr*, BglCtlPavTrace*)
","idoproxydb hit ASSERT condition: ASSERT expression=<*> Source file=idotransportmgr.cpp Source line=<*> Function=int IdoTransportMgr::SendPacket(IdoUdpMgr*, BglCtlPavTrace*)","Logging statement: logger.error(""idoproxydb hit ASSERT condition: ASSERT expression={} Source file={} Source line={} Function={}"", 0, ""idotransportmgr.cpp"", 1043, ""int IdoTransportMgr::SendPacket(IdoUdpMgr*, BglCtlPavTrace*)"")",idoproxydb hit ASSERT condition: ASSERT expression=<*> Source file=<*> Source line=<*> Function=<*>
"- 1123110844 2005.08.03 NULL 2005-08-03-16.14.04.704650 NULL RAS MMCS ERROR idoproxydb hit ASSERT condition: ASSERT expression=0 Source file=idotransportmgr.cpp Source line=1043 Function=int IdoTransportMgr::SendPacket(IdoUdpMgr*, BglCtlPavTrace*)
","idoproxydb hit ASSERT condition: ASSERT expression=<*> Source file=idotransportmgr.cpp Source line=<*> Function=int IdoTransportMgr::SendPacket(IdoUdpMgr*, BglCtlPavTrace*)","Logging statement: logger.error(""idoproxydb hit ASSERT condition: ASSERT expression={} Source file={} Source line={} Function={}"", ""0"", ""idotransportmgr.cpp"", ""1043"", ""int IdoTransportMgr::SendPacket(IdoUdpMgr*, BglCtlPavTrace*)"")",idoproxydb hit ASSERT condition: ASSERT expression=<*> Source file=<*> Source line=<*> Function=<*>
"- 1123110860 2005.08.03 NULL 2005-08-03-16.14.20.667595 NULL RAS MMCS ERROR idoproxydb hit ASSERT condition: ASSERT expression=0 Source file=idotransportmgr.cpp Source line=1043 Function=int IdoTransportMgr::SendPacket(IdoUdpMgr*, BglCtlPavTrace*)
","idoproxydb hit ASSERT condition: ASSERT expression=<*> Source file=idotransportmgr.cpp Source line=<*> Function=int IdoTransportMgr::SendPacket(IdoUdpMgr*, BglCtlPavTrace*)","Logging statement: logger.error(""idoproxydb hit ASSERT condition: ASSERT expression={} Source file=idotransportmgr.cpp Source line=1043 Function=int IdoTransportMgr::SendPacket(IdoUdpMgr*, BglCtlPavTrace*)"", ""0"")","idoproxydb hit ASSERT condition: ASSERT expression=<*> Source file=idotransportmgr.cpp Source line=1043 Function=int IdoTransportMgr::SendPacket(IdoUdpMgr*, BglCtlPavTrace*)"
"- 1123110898 2005.08.03 NULL 2005-08-03-16.14.58.668464 NULL RAS MMCS ERROR idoproxydb hit ASSERT condition: ASSERT expression=0 Source file=idotransportmgr.cpp Source line=1043 Function=int IdoTransportMgr::SendPacket(IdoUdpMgr*, BglCtlPavTrace*)
","idoproxydb hit ASSERT condition: ASSERT expression=<*> Source file=idotransportmgr.cpp Source line=<*> Function=int IdoTransportMgr::SendPacket(IdoUdpMgr*, BglCtlPavTrace*)","Logging statement: logger.error(""idoproxydb hit ASSERT condition: ASSERT expression={} Source file=idotransportmgr.cpp Source line=1043 Function=int IdoTransportMgr::SendPacket(IdoUdpMgr*, BglCtlPavTrace*)"", ""0"")","idoproxydb hit ASSERT condition: ASSERT expression=<*> Source file=idotransportmgr.cpp Source line=1043 Function=int IdoTransportMgr::SendPacket(IdoUdpMgr*, BglCtlPavTrace*)"
"- 1123176466 2005.08.04 R71-M0-NC 2005-08-04-10.27.46.284345 R71-M0-NC NULL DISCOVERY ERROR Node card status: no ALERTs are active. Clock Mode is Low. Clock Select is Midplane. Phy JTAG Reset is asserted. ASIC JTAG Reset is asserted. Temperature Mask is not active. No temperature error. Temperature Limit Error Latch is clear. PGOOD IS NOT ASSERTED. PGOOD ERROR LATCH IS ACTIVE. MPGOOD IS NOT OK. MPGOOD ERROR LATCH IS ACTIVE. The 2.5 volt rail is OK. The 1.5 volt rail is OK.
",Node card status: no ALERTs are active. Clock Mode is Low. Clock Select is Midplane. Phy JTAG Reset is asserted. ASIC JTAG Reset is asserted. Temperature Mask is not active. No temperature error. Temperature Limit Error Latch is clear. PGOOD IS NOT ASSERTED. PGOOD ERROR LATCH IS ACTIVE. MPGOOD IS NOT OK. MPGOOD ERROR LATCH IS ACTIVE. The <*> volt rail is OK. The <*> volt rail is OK.,"Logging statement: logger.error(""DISCOVERY ERROR Node card status: no ALERTs are active. Clock Mode is {}. Clock Select is {}. Phy JTAG Reset is {}. ASIC JTAG Reset is {}. Temperature Mask is {}. No temperature error. Temperature Limit Error Latch is {}. PGOOD IS {}. PGOOD ERROR LATCH IS {}. MPGOOD IS {}. MPGOOD ERROR LATCH IS {}. The 2.5 volt rail is {}. The 1.5 volt rail is {}."", ""Low"", ""Midplane"", ""asserted"", ""asserted"", ""not active"", ""clear"", ""NOT ASSERTED"", ""ACTIVE"", ""NOT OK"", ""ACTIVE"", ""OK"", ""OK"")",DISCOVERY ERROR Node card status: no ALERTs are active. Clock Mode is <*>. Clock Select is <*>. Phy JTAG Reset is <*>. ASIC JTAG Reset is <*>. Temperature Mask is <*>. No temperature error. Temperature Limit Error Latch is <*>. PGOOD IS <*>. PGOOD ERROR LATCH IS <*>. MPGOOD IS <*>. MPGOOD ERROR LATCH IS <*>. The 2.5 volt rail is <*>. The 1.5 volt rail is <*>.
"- 1123176833 2005.08.04 R10-M1-N7 2005-08-04-10.33.53.378606 R10-M1-N7 NULL DISCOVERY INFO Node card VPD check: U01 node in processor card slot J14 do not match. VPD ecid 074C04C10F7BFFFF08051AE08ED2, found 04C180A5D12FFFFF05081BD088E2
","Node card VPD check: <*> node in processor card slot <*> do not match. VPD ecid <*>, found <*>","Logging statement: logger.info(""Node card VPD check: {} node in processor card slot {} do not match. VPD ecid {}"", ""U01"", ""J14"", ""074C04C10F7BFFFF08051AE08ED2, found 04C180A5D12FFFFF05081BD088E2"")",Node card VPD check: <*> node in processor card slot <*> do not match. VPD ecid <*>
"- 1123183618 2005.08.04 R76-M1-N4 2005-08-04-12.26.58.275812 R76-M1-N4 NULL DISCOVERY ERROR Node card status: no ALERTs are active. Clock Mode is Low. Clock Select is Midplane. Phy JTAG Reset is asserted. ASIC JTAG Reset is asserted. Temperature Mask is not active. No temperature error. Temperature Limit Error Latch is clear. PGOOD IS NOT ASSERTED. PGOOD ERROR LATCH IS ACTIVE. MPGOOD IS NOT OK. MPGOOD ERROR LATCH IS ACTIVE. The 2.5 volt rail is OK. The 1.5 volt rail is OK.
",Node card status: no ALERTs are active. Clock Mode is Low. Clock Select is Midplane. Phy JTAG Reset is asserted. ASIC JTAG Reset is asserted. Temperature Mask is not active. No temperature error. Temperature Limit Error Latch is clear. PGOOD IS NOT ASSERTED. PGOOD ERROR LATCH IS ACTIVE. MPGOOD IS NOT OK. MPGOOD ERROR LATCH IS ACTIVE. The <*> volt rail is OK. The <*> volt rail is OK.,"Logging statement: logger.error(""NULL DISCOVERY ERROR Node card status: no ALERTs are active. Clock Mode is {}. Clock Select is {}. Phy JTAG Reset is {}. ASIC JTAG Reset is {}. Temperature Mask is {}. No temperature error. Temperature Limit Error Latch is {}. PGOOD IS {}. PGOOD ERROR LATCH IS {}. MPGOOD IS {}. MPGOOD ERROR LATCH IS {}. The 2.5 volt rail is {}. The 1.5 volt rail is {}."", ""Low"", ""Midplane"", ""asserted"", ""asserted"", ""not active"", ""clear"", ""NOT ASSERTED"", ""ACTIVE"", ""NOT OK"", ""ACTIVE"", ""OK"", ""OK"")",NULL DISCOVERY ERROR Node card status: no ALERTs are active. Clock Mode is <*>. Clock Select is <*>. Phy JTAG Reset is <*>. ASIC JTAG Reset is <*>. Temperature Mask is <*>. No temperature error. Temperature Limit Error Latch is <*>. PGOOD IS <*>. PGOOD ERROR LATCH IS <*>. MPGOOD IS <*>. MPGOOD ERROR LATCH IS <*>. The 2.5 volt rail is <*>. The 1.5 volt rail is <*>.
"- 1123195083 2005.08.04 UNKNOWN_LOCATION 2005-08-04-15.38.03.475517 UNKNOWN_LOCATION NULL DISCOVERY INFO Ido chip status changed: FF:F2:9F:16:EB:27:00:0D:60:E9:14:D8 ip=10.0.2.192 v=13 t=4 status=M Thu Aug 04 15:29:45 PDT 2005
",Ido chip status changed: <*> ip=<*> v=<*> t=<*> status=M <*>,"Logging statement: logger.info(""Ido chip status changed: {} ip={} v={} t={} status={} {}"", ""FF:F2:9F:16:EB:27:00:0D:60:E9:14:D8"", ""10.0.2.192"", ""13"", ""4"", ""M"", ""Thu Aug 04 15:29:45 PDT 2005"")",Ido chip status changed: <*> ip=<*> v=<*> t=<*> status=<*> <*>
"- 1123195190 2005.08.04 UNKNOWN_LOCATION 2005-08-04-15.39.50.374720 UNKNOWN_LOCATION NULL DISCOVERY INFO Ido chip status changed: FF:F2:9F:15:7E:6E:00:0D:60:EA:81:91 ip=10.0.1.155 v=13 t=1 status=M Thu Aug 04 15:31:25 PDT 2005
",Ido chip status changed: <*> ip=<*> v=<*> t=<*> status=M <*>,"Logging statement: logger.info(""Ido chip status changed: {} ip={} v={} t={} status={} {}"", ""FF:F2:9F:15:7E:6E:00:0D:60:EA:81:91"", ""10.0.1.155"", ""13"", ""1"", ""M"", ""Thu Aug 04 15:31:25 PDT 2005"")",Ido chip status changed: <*> ip=<*> v=<*> t=<*> status=<*> <*>
"- 1123607801 2005.08.09 UNKNOWN_LOCATION 2005-08-09-10.16.41.431406 UNKNOWN_LOCATION NULL DISCOVERY INFO Ido chip status changed: FF:F2:9F:16:DC:81:00:0D:60:E9:23:7E ip=10.6.1.207 v=13 t=4 status=M Tue Aug 09 10:08:23 PDT 2005
",Ido chip status changed: <*> ip=<*> v=<*> t=<*> status=M <*>,"Logging statement: logger.info(""Ido chip status changed: FF:F2:9F:16:DC:81:00:0D:60:E9:23:7E ip={} v={} t={} status={} {}"", ""10.6.1.207"", ""13"", ""4"", ""M"", ""Tue Aug 09 10:08:23 PDT 2005"")",Ido chip status changed: FF:F2:9F:16:DC:81:00:0D:60:E9:23:7E ip=<*> v=<*> t=<*> status=<*> <*>
"- 1123610468 2005.08.09 R26-M0-N7 2005-08-09-11.01.08.922516 R26-M0-N7 NULL DISCOVERY ERROR Node card status: no ALERTs are active. Clock Mode is Low. Clock Select is Midplane. Phy JTAG Reset is asserted. ASIC JTAG Reset is asserted. Temperature Mask is not active. No temperature error. Temperature Limit Error Latch is clear. PGOOD IS NOT ASSERTED. PGOOD ERROR LATCH IS ACTIVE. MPGOOD IS NOT OK. MPGOOD ERROR LATCH IS ACTIVE. The 2.5 volt rail is OK. The 1.5 volt rail is OK.
",Node card status: no ALERTs are active. Clock Mode is Low. Clock Select is Midplane. Phy JTAG Reset is asserted. ASIC JTAG Reset is asserted. Temperature Mask is not active. No temperature error. Temperature Limit Error Latch is clear. PGOOD IS NOT ASSERTED. PGOOD ERROR LATCH IS ACTIVE. MPGOOD IS NOT OK. MPGOOD ERROR LATCH IS ACTIVE. The <*> volt rail is OK. The <*> volt rail is OK.,"Logging statement: logger.error(""DISCOVERY ERROR Node card status: no ALERTs are active. Clock Mode is {}. Clock Select is {}. Phy JTAG Reset is {}. ASIC JTAG Reset is {}. Temperature Mask is not active. No temperature error. Temperature Limit Error Latch is clear. PGOOD IS {}. PGOOD ERROR LATCH IS {}. MPGOOD IS {}. MPGOOD ERROR LATCH IS {}. The 2.5 volt rail is {}. The 1.5 volt rail is {}."", ""Low"", ""Midplane"", ""asserted"", ""asserted"", ""NOT ASSERTED"", ""ACTIVE"", ""NOT OK"", ""ACTIVE"", ""OK"", ""OK"")",DISCOVERY ERROR Node card status: no ALERTs are active. Clock Mode is <*>. Clock Select is <*>. Phy JTAG Reset is <*>. ASIC JTAG Reset is <*>. Temperature Mask is not active. No temperature error. Temperature Limit Error Latch is clear. PGOOD IS <*>. PGOOD ERROR LATCH IS <*>. MPGOOD IS <*>. MPGOOD ERROR LATCH IS <*>. The 2.5 volt rail is <*>. The 1.5 volt rail is <*>.
