Log,EventTemplate,LoggingStatement,LogTemplate
"[10.30 18:00:41] WeChat.exe - proxy.cse.cuhk.edu.hk:5070 close, 451 bytes sent, 353 bytes received, lifetime <1 sec
","<*> close, <*> sent, <*> received, lifetime <*>","Logging statement: logger.info(""{} close, {} bytes sent, {} bytes received, lifetime <1 sec"", ""proxy.cse.cuhk.edu.hk:5070"", 451, 353)","<*> close, <*> bytes sent, <*> bytes received, lifetime <1 sec"
"[10.30 18:00:55] SogouCloud.exe - get.sogou.com:80 close, 967 bytes sent, 316 bytes received, lifetime <1 sec
","<*> close, <*> sent, <*> received, lifetime <*>","Logging statement: logger.debug(""{} close, {} bytes sent, {} bytes received, lifetime <1 sec"", ""get.sogou.com:80"", 967, 316)","<*> close, <*> bytes sent, <*> bytes received, lifetime <1 sec"
"[10.30 18:01:06] chrome.exe - proxy.cse.cuhk.edu.hk:5070 close, 101 bytes sent, 3449 bytes (3.36 KB) received, lifetime <1 sec
","<*> close, <*> sent, <*> received, lifetime <*>","Logging statement: logger.info(""{} close, {} bytes sent, {} bytes ({}) received, lifetime <{} sec"", ""proxy.cse.cuhk.edu.hk:5070"", 101, 3449, ""3.36 KB"", 1)","<*> close, <*> bytes sent, <*> bytes (<*>) received, lifetime <<*> sec"
"[10.30 18:01:08] firefox.exe - proxy.cse.cuhk.edu.hk:5070 close, 2928 bytes (2.85 KB) sent, 567520 bytes (554 KB) received, lifetime 01:55
","<*> close, <*> sent, <*> received, lifetime <*>","Logging statement: logger.info(""{} close, {} bytes ({} KB) sent, {} bytes ({} KB) received, lifetime {}"", ""proxy.cse.cuhk.edu.hk:5070"", ""2928"", ""2.85"", ""567520"", ""554"", ""01:55"")","<*> close, <*> bytes (<*> KB) sent, <*> bytes (<*> KB) received, lifetime <*>"
"[10.30 18:02:05] WeChat.exe - proxy.cse.cuhk.edu.hk:5070 close, 388 bytes sent, 2501 bytes (2.44 KB) received, lifetime 00:01
","<*> close, <*> sent, <*> received, lifetime <*>","Logging statement: logger.info(""{} close, {} bytes sent, {} bytes ({}) received, lifetime {}"", ""proxy.cse.cuhk.edu.hk:5070"", ""388"", ""2501"", ""2.44 KB"", ""00:01"")","<*> close, <*> bytes sent, <*> bytes (<*>) received, lifetime <*>"
"[10.30 18:02:12] firefox.exe - proxy.cse.cuhk.edu.hk:5070 close, 1309 bytes (1.27 KB) sent, 34052 bytes (33.2 KB) received, lifetime 01:57
","<*> close, <*> sent, <*> received, lifetime <*>","Logging statement: logger.info(""{} close, {} bytes ({}), {} bytes ({}), lifetime {}"", ""proxy.cse.cuhk.edu.hk:5070"", ""1309"", ""1.27 KB"", ""34052"", ""33.2 KB"", ""01:57"")","<*> close, <*> bytes (<*>), <*> bytes (<*>), lifetime <*>"
"[10.30 18:02:12] firefox.exe - proxy.cse.cuhk.edu.hk:5070 close, 2531 bytes (2.47 KB) sent, 59451 bytes (58.0 KB) received, lifetime 02:00
","<*> close, <*> sent, <*> received, lifetime <*>","Logging statement: logger.info(""{} close, {} bytes ({:.2f} KB) sent, {} bytes ({:.1f} KB) received, lifetime {}"", ""proxy.cse.cuhk.edu.hk:5070"", 2531, 2.47, 59451, 58.0, ""02:00"")","<*> close, <*> bytes ({:.2f} KB) sent, <*> bytes ({:.1f} KB) received, lifetime <*>"
"[10.30 18:02:12] firefox.exe - proxy.cse.cuhk.edu.hk:5070 close, 2813 bytes (2.74 KB) sent, 11743 bytes (11.4 KB) received, lifetime 02:02
","<*> close, <*> sent, <*> received, lifetime <*>","Logging statement: logger.info(""{} close, {} bytes ({} KB) sent, {} bytes ({} KB) received, lifetime {}"", ""proxy.cse.cuhk.edu.hk:5070"", ""2813"", ""2.74"", ""11743"", ""11.4"", ""02:02"")","<*> close, <*> bytes (<*> KB) sent, <*> bytes (<*> KB) received, lifetime <*>"
"[10.30 18:02:58] Skype.exe - 91.190.218.40:443 close, 497 bytes sent, 302 bytes received, lifetime 00:12
","<*> close, <*> sent, <*> received, lifetime <*>","Logging statement: logger.info(""{} close, {} bytes sent, {} bytes received, lifetime {}"", ""91.190.218.40:443"", 497, 302, ""00:12"")","<*> close, <*> bytes sent, <*> bytes received, lifetime <*>"
"[10.30 18:03:13] Skype.exe - proxy.cse.cuhk.edu.hk:5070 close, 1318 bytes (1.28 KB) sent, 5380 bytes (5.25 KB) received, lifetime 00:02
","<*> close, <*> sent, <*> received, lifetime <*>","Logging statement: logger.info(""{} close, {} bytes ({}), {} bytes ({}), lifetime {}"", ""proxy.cse.cuhk.edu.hk:5070"", ""1318"", ""1.28 KB"", ""5380"", ""5.25 KB"", ""00:02"")","<*> close, <*> bytes (<*>), <*> bytes (<*>), lifetime <*>"
"[10.30 18:03:15] Skype.exe - 91.190.218.125:80 close, 5 bytes sent, 0 bytes received, lifetime 00:05
","<*> close, <*> sent, <*> received, lifetime <*>","Logging statement: logger.info(""{} close, {} bytes sent, {} bytes received, lifetime {}"", ""91.190.218.125:80"", ""5"", ""0"", ""00:05"")","<*> close, <*> bytes sent, <*> bytes received, lifetime <*>"
"[10.30 18:03:15] Skype.exe - 91.190.216.125:443 close, 5 bytes sent, 0 bytes received, lifetime 00:04
","<*> close, <*> sent, <*> received, lifetime <*>","Logging statement: logger.info(""{} close, {} bytes sent, {} bytes received, lifetime {}"", ""91.190.216.125:443"", 5, 0, ""00:04"")","<*> close, <*> bytes sent, <*> bytes received, lifetime <*>"
"[10.30 18:03:16] Skype.exe - proxy.cse.cuhk.edu.hk:5070 close, 287 bytes sent, 2229 bytes (2.17 KB) received, lifetime <1 sec
","<*> close, <*> sent, <*> received, lifetime <*>","Logging statement: logger.info(""{} close, {} bytes sent, {} bytes ({} KB) received, lifetime <1 sec"", ""proxy.cse.cuhk.edu.hk:5070"", 287, 2229, ""2.17"")","<*> close, <*> bytes sent, <*> bytes (<*> KB) received, lifetime <1 sec"
"[10.30 18:03:19] Skype.exe - proxy.cse.cuhk.edu.hk:5070 close, 429 bytes sent, 318 bytes received, lifetime <1 sec
","<*> close, <*> sent, <*> received, lifetime <*>","Logging statement: logger.debug(""{} close, {} bytes sent, {} bytes received, lifetime <1 sec"", ""proxy.cse.cuhk.edu.hk:5070"", 429, 318)","<*> close, <*> bytes sent, <*> bytes received, lifetime <1 sec"
"[10.30 18:03:21] Skype.exe - proxy.cse.cuhk.edu.hk:5070 close, 1028 bytes (1.00 KB) sent, 4559 bytes (4.45 KB) received, lifetime 00:08
","<*> close, <*> sent, <*> received, lifetime <*>","Logging statement: logger.info(""{} close, {} bytes ({}), {} bytes ({}), lifetime {}"", ""proxy.cse.cuhk.edu.hk:5070"", 1028, ""1.00 KB"", 4559, ""4.45 KB"", ""00:08"")","<*> close, <*> bytes (<*>), <*> bytes (<*>), lifetime <*>"
"[10.30 18:03:35] Skype.exe - 24.135.95.248:443 close, 131 bytes sent, 153 bytes received, lifetime 00:12
","<*> close, <*> sent, <*> received, lifetime <*>","Logging statement: logger.info(""{} close, {} bytes sent, {} bytes received, lifetime {}"", ""24.135.95.248:443"", 131, 153, ""00:12"")","<*> close, <*> bytes sent, <*> bytes received, lifetime <*>"
"[10.30 18:03:41] Skype.exe - BAYMSGR2012806.gateway.messenger.live.com:443 close, 13155 bytes (12.8 KB) sent, 21737 bytes (21.2 KB) received, lifetime 00:35
","<*> close, <*> sent, <*> received, lifetime <*>","Logging statement: logger.info(""{} close, {} bytes ({} KB) sent, {} bytes ({} KB) received, lifetime {}"", ""BAYMSGR2012806.gateway.messenger.live.com:443"", ""13155"", ""12.8"", ""21737"", ""21.2"", ""00:35"")","<*> close, <*> bytes (<*> KB) sent, <*> bytes (<*> KB) received, lifetime <*>"
"[10.30 18:03:43] Skype.exe - 91.190.216.212:443 close, 5 bytes sent, 5 bytes received, lifetime 00:04
","<*> close, <*> sent, <*> received, lifetime <*>","Logging statement: logger.info(""{} close, {} bytes sent, {} bytes received, lifetime {}"", ""91.190.216.212:443"", 5, 5, ""00:04"")","<*> close, <*> bytes sent, <*> bytes received, lifetime <*>"
"[10.30 18:04:14] Skype.exe - 86.99.222.235:443 error : Could not connect through proxy proxy.cse.cuhk.edu.hk:5070 - Proxy closed the connection unexpectedly.
",<*> error : Could not connect through proxy <*> - Proxy closed the connection unexpectedly.,"Logging statement: logger.error(""Could not connect through proxy {} - Proxy closed the connection unexpectedly."", ""proxy.cse.cuhk.edu.hk:5070"")",Could not connect through proxy <*> - Proxy closed the connection unexpectedly.
"[10.30 18:05:44] firefox.exe - proxy.cse.cuhk.edu.hk:5070 close, 983 bytes sent, 308385 bytes (301 KB) received, lifetime 01:57
","<*> close, <*> sent, <*> received, lifetime <*>","Logging statement: logger.info(""{} close, {} bytes sent, {} bytes ({} KB) received, lifetime {}"", ""proxy.cse.cuhk.edu.hk:5070"", 983, 308385, ""301"", ""01:57"")","<*> close, <*> bytes sent, <*> bytes (<*> KB) received, lifetime <*>"
"[10.30 18:05:44] firefox.exe - proxy.cse.cuhk.edu.hk:5070 close, 983 bytes sent, 268665 bytes (262 KB) received, lifetime 01:57
","<*> close, <*> sent, <*> received, lifetime <*>","Logging statement: logger.info(""{} close, {} bytes sent, {} bytes ({}) received, lifetime {}"", ""proxy.cse.cuhk.edu.hk:5070"", 983, 268665, ""262 KB"", ""01:57"")","<*> close, <*> bytes sent, <*> bytes (<*>) received, lifetime <*>"
"[10.30 18:06:21] chrome.exe - proxy.cse.cuhk.edu.hk:5070 close, 1535 bytes (1.49 KB) sent, 972 bytes received, lifetime 00:07
","<*> close, <*> sent, <*> received, lifetime <*>","Logging statement: logger.info(""{} close, {} bytes ({} KB) sent, {} bytes received, lifetime {}"", ""proxy.cse.cuhk.edu.hk:5070"", 1535, ""1.49"", 972, ""00:07"")","<*> close, <*> bytes (<*> KB) sent, <*> bytes received, lifetime <*>"
"[10.30 18:07:06] chrome.exe - proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS
",<*> open through proxy <*> HTTPS,"Logging statement: logger.info(""{} open through proxy {} {}"", ""proxy.cse.cuhk.edu.hk:5070"", ""proxy.cse.cuhk.edu.hk:5070"", ""HTTPS"")",<*> open through proxy <*> <*>
"[10.30 18:07:06] chrome.exe - proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS
",<*> open through proxy <*> HTTPS,"Logging statement: logger.info(""{} open through proxy {} {}"", ""proxy.cse.cuhk.edu.hk:5070"", ""proxy.cse.cuhk.edu.hk:5070"", ""HTTPS"")",<*> open through proxy <*> <*>
"[10.30 18:07:09] chrome.exe - proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS
",<*> open through proxy <*> HTTPS,"Logging statement: logger.info(""{} open through proxy {} {}"", ""proxy.cse.cuhk.edu.hk:5070"", ""proxy.cse.cuhk.edu.hk:5070"", ""HTTPS"")",<*> open through proxy <*> <*>
"[10.30 18:07:36] chrome.exe - proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS
",<*> open through proxy <*> HTTPS,"Logging statement: logger.info(""{} open through proxy {} {}"", ""proxy.cse.cuhk.edu.hk:5070"", ""proxy.cse.cuhk.edu.hk:5070"", ""HTTPS"")",<*> open through proxy <*> <*>
"[10.30 18:07:36] chrome.exe - proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS
",<*> open through proxy <*> HTTPS,"Logging statement: logger.info(""{} open through proxy {} {}"", ""proxy.cse.cuhk.edu.hk:5070"", ""proxy.cse.cuhk.edu.hk:5070"", ""HTTPS"")",<*> open through proxy <*> <*>
"[10.30 18:07:40] chrome.exe - proxy.cse.cuhk.edu.hk:5070 close, 715 bytes sent, 4417 bytes (4.31 KB) received, lifetime 00:10
","<*> close, <*> sent, <*> received, lifetime <*>","Logging statement: logger.info(""{} close, {} bytes sent, {} bytes ({}) received, lifetime {}"", ""proxy.cse.cuhk.edu.hk:5070"", ""715"", ""4417"", ""4.31 KB"", ""00:10"")","<*> close, <*> bytes sent, <*> bytes (<*>) received, lifetime <*>"
"[10.30 18:08:06] chrome.exe - proxy.cse.cuhk.edu.hk:5070 close, 1368 bytes (1.33 KB) sent, 20811 bytes (20.3 KB) received, lifetime 01:00
","<*> close, <*> sent, <*> received, lifetime <*>","Logging statement: logger.info(""{} close, {} bytes ({} KB) sent, {} bytes ({} KB) received, lifetime {}"", ""proxy.cse.cuhk.edu.hk:5070"", ""1368"", ""1.33"", ""20811"", ""20.3"", ""01:00"")","<*> close, <*> bytes (<*> KB) sent, <*> bytes (<*> KB) received, lifetime <*>"
"[10.30 18:08:08] chrome.exe - proxy.cse.cuhk.edu.hk:5070 close, 1277 bytes (1.24 KB) sent, 15408 bytes (15.0 KB) received, lifetime 00:01
","<*> close, <*> sent, <*> received, lifetime <*>","Logging statement: logger.info(""{} close, {} bytes ({:.2f} KB) sent, {} bytes ({:.1f} KB) received, lifetime {}"", ""proxy.cse.cuhk.edu.hk:5070"", 1277, 1.24, 15408, 15.0, ""00:01"")","<*> close, <*> bytes ({:.2f} KB) sent, <*> bytes ({:.1f} KB) received, lifetime <*>"
"[10.30 18:08:14] chrome.exe - proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS
",<*> open through proxy <*> HTTPS,"Logging statement: logger.info(""{} open through proxy {} {}"", ""proxy.cse.cuhk.edu.hk:5070"", ""proxy.cse.cuhk.edu.hk:5070"", ""HTTPS"")",<*> open through proxy <*> <*>
"[10.30 18:08:15] chrome.exe - proxy.cse.cuhk.edu.hk:5070 close, 1312 bytes (1.28 KB) sent, 2783 bytes (2.71 KB) received, lifetime 00:01
","<*> close, <*> sent, <*> received, lifetime <*>","Logging statement: logger.info(""{} close, {} bytes ({:.2f} KB) sent, {} bytes ({:.2f} KB) received, lifetime {}"", ""proxy.cse.cuhk.edu.hk:5070"", ""1312"", 1.28, ""2783"", 2.71, ""00:01"")","<*> close, <*> bytes ({:.2f} KB) sent, <*> bytes ({:.2f} KB) received, lifetime <*>"
"[10.30 18:10:27] chrome.exe - proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS
",<*> open through proxy <*> HTTPS,"Logging statement: logger.info(""{} open through proxy {} {}"", ""proxy.cse.cuhk.edu.hk:5070"", ""proxy.cse.cuhk.edu.hk:5070"", ""HTTPS"")",<*> open through proxy <*> <*>
"[10.30 18:10:27] chrome.exe - proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS
",<*> open through proxy <*> HTTPS,"Logging statement: logger.info(""{} open through proxy {} {}"", ""proxy.cse.cuhk.edu.hk:5070"", ""proxy.cse.cuhk.edu.hk:5070"", ""HTTPS"")",<*> open through proxy <*> <*>
"[10.30 18:10:30] chrome.exe - proxy.cse.cuhk.edu.hk:5070 close, 705 bytes sent, 492 bytes received, lifetime 00:01
","<*> close, <*> sent, <*> received, lifetime <*>","Logging statement: logger.info(""close, {} bytes sent, {} bytes received, lifetime {}"", 705, 492, ""00:01"")","close, <*> bytes sent, <*> bytes received, lifetime <*>"
"[10.30 18:10:30] chrome.exe - proxy.cse.cuhk.edu.hk:5070 close, 1398 bytes (1.36 KB) sent, 11654 bytes (11.3 KB) received, lifetime 00:01
","<*> close, <*> sent, <*> received, lifetime <*>","Logging statement: logger.info(""{} close, {} bytes ({}) sent, {} bytes ({}) received, lifetime {}"", ""proxy.cse.cuhk.edu.hk:5070"", 1398, ""1.36 KB"", 11654, ""11.3 KB"", ""00:01"")","<*> close, <*> bytes (<*>) sent, <*> bytes (<*>) received, lifetime <*>"
"[10.30 18:10:30] chrome.exe - proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS
",<*> open through proxy <*> HTTPS,"Logging statement: logger.info(""{} open through proxy {} {}"", ""proxy.cse.cuhk.edu.hk:5070"", ""proxy.cse.cuhk.edu.hk:5070"", ""HTTPS"")",<*> open through proxy <*> <*>
"[10.30 18:10:30] chrome.exe - proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS
",<*> open through proxy <*> HTTPS,"Logging statement: logger.info(""{} open through proxy {} {}"", ""proxy.cse.cuhk.edu.hk:5070"", ""proxy.cse.cuhk.edu.hk:5070"", ""HTTPS"")",<*> open through proxy <*> <*>
"[10.30 18:10:47] Dropbox.exe - proxy.cse.cuhk.edu.hk:5070 close, 2501 bytes (2.44 KB) sent, 4848 bytes (4.73 KB) received, lifetime 01:01
","<*> close, <*> sent, <*> received, lifetime <*>","Logging statement: logger.info(""{} close, {} bytes ({}) sent, {} bytes ({}) received, lifetime {}"", ""proxy.cse.cuhk.edu.hk:5070"", 2501, ""2.44 KB"", 4848, ""4.73 KB"", ""01:01"")","<*> close, <*> bytes (<*>) sent, <*> bytes (<*>) received, lifetime <*>"
"[10.30 18:11:01] chrome.exe - proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS
",<*> open through proxy <*> HTTPS,"Logging statement: logger.info(""{} open through proxy {} {}"", ""proxy.cse.cuhk.edu.hk:5070"", ""proxy.cse.cuhk.edu.hk:5070"", ""HTTPS"")",<*> open through proxy <*> <*>
"[10.30 18:11:26] chrome.exe - proxy.cse.cuhk.edu.hk:5070 close, 326 bytes sent, 103039 bytes (100 KB) received, lifetime 00:01
","<*> close, <*> sent, <*> received, lifetime <*>","Logging statement: logger.info(""{} close, {} bytes sent, {} bytes ({} KB) received, lifetime {}"", ""proxy.cse.cuhk.edu.hk:5070"", ""326"", ""103039"", ""100"", ""00:01"")","<*> close, <*> bytes sent, <*> bytes (<*> KB) received, lifetime <*>"
"[10.30 18:13:30] chrome.exe - proxy.cse.cuhk.edu.hk:5070 close, 849 bytes sent, 9333 bytes (9.11 KB) received, lifetime 02:01
","<*> close, <*> sent, <*> received, lifetime <*>","Logging statement: logger.info(""{} close, {} bytes sent, {} bytes ({}) received, lifetime {}"", ""proxy.cse.cuhk.edu.hk:5070"", 849, 9333, ""9.11 KB"", ""02:01"")","<*> close, <*> bytes sent, <*> bytes (<*>) received, lifetime <*>"
"[10.30 18:13:30] chrome.exe - proxy.cse.cuhk.edu.hk:5070 close, 952 bytes sent, 13595 bytes (13.2 KB) received, lifetime 03:00
","<*> close, <*> sent, <*> received, lifetime <*>","Logging statement: logger.info(""{} close, {} bytes sent, {} bytes ({}) received, lifetime {}"", ""proxy.cse.cuhk.edu.hk:5070"", 952, 13595, ""13.2 KB"", ""03:00"")","<*> close, <*> bytes sent, <*> bytes (<*>) received, lifetime <*>"
"[10.30 18:13:31] chrome.exe - proxy.cse.cuhk.edu.hk:5070 close, 960 bytes sent, 8386 bytes (8.18 KB) received, lifetime 03:01
","<*> close, <*> sent, <*> received, lifetime <*>","Logging statement: logger.info(""{} close, {} bytes sent, {} bytes ({}) received, lifetime {}"", ""proxy.cse.cuhk.edu.hk:5070"", 960, 8386, ""8.18 KB"", ""03:01"")","<*> close, <*> bytes sent, <*> bytes (<*>) received, lifetime <*>"
"[10.30 20:39:42] chrome.exe - proxy.cse.cuhk.edu.hk:5070 close, 0 bytes sent, 0 bytes received, lifetime 00:01
","<*> close, <*> sent, <*> received, lifetime <*>","Logging statement: logger.info(""{} close, {} bytes sent, {} bytes received, lifetime {}"", ""proxy.cse.cuhk.edu.hk:5070"", 0, 0, ""00:01"")","<*> close, <*> bytes sent, <*> bytes received, lifetime <*>"
"[10.30 20:39:42] chrome.exe - proxy.cse.cuhk.edu.hk:5070 close, 0 bytes sent, 0 bytes received, lifetime 00:01
","<*> close, <*> sent, <*> received, lifetime <*>","Logging statement: logger.info(""close, {} bytes sent, {} bytes received, lifetime {}"", 0, 0, ""00:01"")","close, <*> bytes sent, <*> bytes received, lifetime <*>"
"[10.30 20:39:42] chrome.exe - proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS
",<*> open through proxy <*> HTTPS,"Logging statement: logger.info(""{} open through proxy {} {}"", ""proxy.cse.cuhk.edu.hk:5070"", ""proxy.cse.cuhk.edu.hk:5070"", ""HTTPS"")",<*> open through proxy <*> <*>
"[10.30 20:39:42] chrome.exe - proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS
",<*> open through proxy <*> HTTPS,"Logging statement: logger.debug(""{} open through proxy {} {}"", ""proxy.cse.cuhk.edu.hk:5070"", ""proxy.cse.cuhk.edu.hk:5070"", ""HTTPS"")",<*> open through proxy <*> <*>
"[10.30 20:39:44] chrome.exe - proxy.cse.cuhk.edu.hk:5070 close, 0 bytes sent, 0 bytes received, lifetime 00:13
","<*> close, <*> sent, <*> received, lifetime <*>","Logging statement: logger.debug(""{} close, {} bytes sent, {} bytes received, lifetime {}"", ""proxy.cse.cuhk.edu.hk:5070"", 0, 0, ""00:13"")","<*> close, <*> bytes sent, <*> bytes received, lifetime <*>"
"[10.30 20:39:44] chrome.exe - proxy.cse.cuhk.edu.hk:5070 close, 0 bytes sent, 0 bytes received, lifetime 00:03
","<*> close, <*> sent, <*> received, lifetime <*>","Logging statement: logger.info(""{} close, {} bytes sent, {} bytes received, lifetime {}"", ""proxy.cse.cuhk.edu.hk:5070"", 0, 0, ""00:03"")","<*> close, <*> bytes sent, <*> bytes received, lifetime <*>"
"[10.30 20:39:44] chrome.exe - proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS
",<*> open through proxy <*> HTTPS,"Logging statement: logger.info(""{} open through proxy {} {}"", ""proxy.cse.cuhk.edu.hk:5070"", ""proxy.cse.cuhk.edu.hk:5070"", ""HTTPS"")",<*> open through proxy <*> <*>
"[10.30 20:39:44] chrome.exe - proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS
",<*> open through proxy <*> HTTPS,"Logging statement: logger.info(""{} open through proxy {} {}"", ""proxy.cse.cuhk.edu.hk:5070"", ""proxy.cse.cuhk.edu.hk:5070"", ""HTTPS"")",<*> open through proxy <*> <*>
"[10.30 20:39:44] chrome.exe - proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS
",<*> open through proxy <*> HTTPS,"Logging statement: logger.info(""{} open through proxy {} {}"", ""proxy.cse.cuhk.edu.hk:5070"", ""proxy.cse.cuhk.edu.hk:5070"", ""HTTPS"")",<*> open through proxy <*> <*>
"[10.30 20:39:45] chrome.exe - proxy.cse.cuhk.edu.hk:5070 close, 576 bytes sent, 649 bytes received, lifetime 00:01
","<*> close, <*> sent, <*> received, lifetime <*>","Logging statement: logger.info(""{} close, {} bytes sent, {} bytes received, lifetime {}"", ""proxy.cse.cuhk.edu.hk:5070"", 576, 649, ""00:01"")","<*> close, <*> bytes sent, <*> bytes received, lifetime <*>"
"[10.30 20:39:46] chrome.exe - proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS
",<*> open through proxy <*> HTTPS,"Logging statement: logger.info(""{} open through proxy {} {}"", ""proxy.cse.cuhk.edu.hk:5070"", ""proxy.cse.cuhk.edu.hk:5070"", ""HTTPS"")",<*> open through proxy <*> <*>
"[10.30 20:39:46] chrome.exe - proxy.cse.cuhk.edu.hk:5070 close, 2279 bytes (2.22 KB) sent, 279 bytes received, lifetime 00:02
","<*> close, <*> sent, <*> received, lifetime <*>","Logging statement: logger.info(""{} close, {} bytes ({}), {} bytes received, lifetime {}"", ""proxy.cse.cuhk.edu.hk:5070"", 2279, ""2.22 KB"", 279, ""00:02"")","<*> close, <*> bytes (<*>), <*> bytes received, lifetime <*>"
"[10.30 20:39:47] chrome.exe - proxy.cse.cuhk.edu.hk:5070 close, 3115 bytes (3.04 KB) sent, 1252 bytes (1.22 KB) received, lifetime 00:01
","<*> close, <*> sent, <*> received, lifetime <*>","Logging statement: logger.info(""{} close, {} bytes ({}), {} bytes ({}), lifetime {}"", ""proxy.cse.cuhk.edu.hk:5070"", 3115, ""3.04 KB"", 1252, ""1.22 KB"", ""00:01"")","<*> close, <*> bytes (<*>), <*> bytes (<*>), lifetime <*>"
"[10.30 20:39:47] YodaoDict.exe - proxy.cse.cuhk.edu.hk:5070 close, 31257 bytes (30.5 KB) sent, 1846301 bytes (1.76 MB) received, lifetime 01:33
","<*> close, <*> sent, <*> received, lifetime <*>","Logging statement: logger.info(""{} close, {} bytes ({}), {} bytes ({}), lifetime {}"", ""proxy.cse.cuhk.edu.hk:5070"", ""31257"", ""30.5 KB"", ""1846301"", ""1.76 MB"", ""01:33"")","<*> close, <*> bytes (<*>), <*> bytes (<*>), lifetime <*>"
"[10.30 20:40:03] chrome.exe - proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS
",<*> open through proxy <*> HTTPS,"Logging statement: logger.info(""{} open through proxy {} {}"", ""proxy.cse.cuhk.edu.hk:5070"", ""proxy.cse.cuhk.edu.hk:5070"", ""HTTPS"")",<*> open through proxy <*> <*>
"[10.30 20:40:03] chrome.exe - proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS
",<*> open through proxy <*> HTTPS,"Logging statement: logger.info(""{} open through proxy {} {}"", ""proxy.cse.cuhk.edu.hk:5070"", ""proxy.cse.cuhk.edu.hk:5070"", ""HTTPS"")",<*> open through proxy <*> <*>
"[10.30 20:40:04] chrome.exe - proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS
",<*> open through proxy <*> HTTPS,"Logging statement: logger.info(""{} open through proxy {} {}"", ""proxy.cse.cuhk.edu.hk:5070"", ""proxy.cse.cuhk.edu.hk:5070"", ""HTTPS"")",<*> open through proxy <*> <*>
"[10.30 20:40:04] chrome.exe - proxy.cse.cuhk.edu.hk:5070 close, 0 bytes sent, 0 bytes received, lifetime <1 sec
","<*> close, <*> sent, <*> received, lifetime <*>","Logging statement: logger.info(""{} close, {} bytes sent, {} bytes received, lifetime <{} sec"", ""proxy.cse.cuhk.edu.hk:5070"", 0, 0, 1)","<*> close, <*> bytes sent, <*> bytes received, lifetime <<*> sec"
"[10.30 20:40:04] chrome.exe - proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS
",<*> open through proxy <*> HTTPS,"Logging statement: logger.info(""{} open through proxy {} {}"", ""proxy.cse.cuhk.edu.hk:5070"", ""proxy.cse.cuhk.edu.hk:5070"", ""HTTPS"")",<*> open through proxy <*> <*>
"[10.30 20:40:05] chrome.exe - proxy.cse.cuhk.edu.hk:5070 close, 468 bytes sent, 3515 bytes (3.43 KB) received, lifetime 00:01
","<*> close, <*> sent, <*> received, lifetime <*>","Logging statement: logger.info(""{} close, {} bytes sent, {} bytes ({} KB) received, lifetime {}"", ""proxy.cse.cuhk.edu.hk:5070"", 468, 3515, ""3.43"", ""00:01"")","<*> close, <*> bytes sent, <*> bytes (<*> KB) received, lifetime <*>"
"[10.30 20:40:05] chrome.exe - proxy.cse.cuhk.edu.hk:5070 close, 780 bytes sent, 1401 bytes (1.36 KB) received, lifetime <1 sec
","<*> close, <*> sent, <*> received, lifetime <*>","Logging statement: logger.info(""{} close, {} bytes sent, {} bytes ({}) received, lifetime <1 sec"", ""proxy.cse.cuhk.edu.hk:5070"", ""780"", ""1401"", ""1.36 KB"")","<*> close, <*> bytes sent, <*> bytes (<*>) received, lifetime <1 sec"
