Log,EventTemplate,LoggingStatement,LogTemplate
"- 1119801659 2005.06.26 R02-M1-N0-C:J12-U11 2005-06-26-09.00.59.195050 R02-M1-N0-C:J12-U11 RAS KERNEL INFO instruction cache parity error corrected
",instruction cache parity error corrected,"Logging statement: logger.info(""instruction cache parity error corrected"")",instruction cache parity error corrected
"- 1119802755 2005.06.26 R03-M0-N9-C:J09-U01 2005-06-26-09.19.15.022089 R03-M0-N9-C:J09-U01 RAS KERNEL INFO generating core.21112
",generating core.<*>,"Logging statement: logger.info(""generating core.{}"", ""21112"")",generating core.<*>
"- 1119802781 2005.06.26 R07-M1-N0-C:J15-U11 2005-06-26-09.19.41.368208 R07-M1-N0-C:J15-U11 RAS KERNEL INFO program interrupt
",program interrupt,"Logging statement: logger.info(""program interrupt"")",program interrupt
"- 1119802848 2005.06.26 R36-M1-NC-C:J06-U11 2005-06-26-09.20.48.858436 R36-M1-NC-C:J06-U11 RAS KERNEL INFO generating core.28370
",generating core.<*>,"Logging statement: logger.info(""generating core.{}"", ""28370"")",generating core.<*>
"- 1119803084 2005.06.26 R36-M0-ND-C:J13-U11 2005-06-26-09.24.44.819150 R36-M0-ND-C:J13-U11 RAS KERNEL INFO program interrupt: illegal instruction......1
",program interrupt: illegal instruction......<*>,"Logging statement: logger.info(""program interrupt: illegal instruction......{}"", ""1"")",program interrupt: illegal instruction......<*>
"- 1119803149 2005.06.26 R01-M1-N0-C:J04-U11 2005-06-26-09.25.49.706431 R01-M1-N0-C:J04-U11 RAS KERNEL INFO program interrupt: illegal instruction......1
",program interrupt: illegal instruction......<*>,"Logging statement: logger.info(""program interrupt: {}"", ""illegal instruction......1"")",program interrupt: <*>
"- 1119803207 2005.06.26 R05-M1-N9-C:J14-U11 2005-06-26-09.26.47.879500 R05-M1-N9-C:J14-U11 RAS KERNEL INFO program interrupt: privileged instruction...0
",program interrupt: privileged instruction...<*>,"Logging statement: logger.info(""program interrupt: {}"", ""privileged instruction...0"")",program interrupt: <*>
"- 1119803468 2005.06.26 R36-M1-ND-C:J16-U11 2005-06-26-09.31.08.715435 R36-M1-ND-C:J16-U11 RAS KERNEL INFO data store interrupt caused by dcbf.........0
",data store interrupt caused by dcbf.........<*>,"Logging statement: logger.info(""data store interrupt caused by {}"", ""dcbf.........0"")",data store interrupt caused by <*>
"- 1119803528 2005.06.26 R05-M0-NE-C:J05-U01 2005-06-26-09.32.08.442047 R05-M0-NE-C:J05-U01 RAS KERNEL INFO data store interrupt caused by icbi.........0
",data store interrupt caused by icbi.........<*>,"Logging statement: logger.info(""data store interrupt caused by icbi.........{}"", ""0"")",data store interrupt caused by icbi.........<*>
"- 1119803550 2005.06.26 R35-M0-NB-C:J16-U01 2005-06-26-09.32.30.029388 R35-M0-NB-C:J16-U01 RAS KERNEL INFO data store interrupt caused by icbi.........0
",data store interrupt caused by icbi.........<*>,"Logging statement: logger.info(""data store interrupt caused by {}"", ""icbi.........0"")",data store interrupt caused by <*>
"- 1119803599 2005.06.26 R01-M0-N2-C:J08-U01 2005-06-26-09.33.19.958512 R01-M0-N2-C:J08-U01 RAS KERNEL INFO auxiliary processor.........................0
",auxiliary processor.........................<*>,"Logging statement: logger.info(""auxiliary processor.........................{}"", ""0"")",auxiliary processor.........................<*>
"- 1119803602 2005.06.26 R00-M0-NB-C:J09-U01 2005-06-26-09.33.22.839312 R00-M0-NB-C:J09-U01 RAS KERNEL INFO auxiliary processor.........................0
",auxiliary processor.........................<*>,"Logging statement: logger.info(""auxiliary processor.........................{}"", ""0"")",auxiliary processor.........................<*>
"- 1119803608 2005.06.26 R06-M0-NE-C:J12-U11 2005-06-26-09.33.28.642706 R06-M0-NE-C:J12-U11 RAS KERNEL INFO auxiliary processor.........................0
",auxiliary processor.........................<*>,"Logging statement: logger.info(""auxiliary processor.........................{}"", ""0"")",auxiliary processor.........................<*>
"- 1119803693 2005.06.26 R00-M1-N3-C:J11-U01 2005-06-26-09.34.53.251232 R00-M1-N3-C:J11-U01 RAS KERNEL INFO program interrupt: unimplemented operation..0
",program interrupt: unimplemented operation..<*>,"Logging statement: logger.info(""program interrupt: unimplemented operation..{}"", ""0"")",program interrupt: unimplemented operation..<*>
"- 1119803805 2005.06.26 R36-M0-N9-C:J12-U01 2005-06-26-09.36.45.237515 R36-M0-N9-C:J12-U01 RAS KERNEL INFO program interrupt: imprecise exception......0
",program interrupt: imprecise exception......<*>,"Logging statement: logger.info(""program interrupt: {}"", ""imprecise exception......0"")",program interrupt: <*>
"- 1119803856 2005.06.26 R02-M1-N4-C:J12-U01 2005-06-26-09.37.36.335874 R02-M1-N4-C:J12-U01 RAS KERNEL INFO program interrupt: imprecise exception......0
",program interrupt: imprecise exception......<*>,"Logging statement: logger.info(""program interrupt: {}"", ""imprecise exception......0"")",program interrupt: <*>
"- 1119806904 2005.06.26 R05-M0-N3-C:J11-U11 2005-06-26-10.28.24.350248 R05-M0-N3-C:J11-U11 RAS KERNEL INFO generating core.14700
",generating core.<*>,"Logging statement: logger.info(""generating core.{}"", ""14700"")",generating core.<*>
"- 1119806939 2005.06.26 R05-M0-N7-C:J13-U01 2005-06-26-10.28.59.279042 R05-M0-N7-C:J13-U01 RAS KERNEL INFO program interrupt
",program interrupt,"Logging statement: logger.info(""program interrupt"")",program interrupt
"- 1119806955 2005.06.26 R03-M1-NC-C:J05-U11 2005-06-26-10.29.15.890436 R03-M1-NC-C:J05-U11 RAS KERNEL INFO program interrupt
",program interrupt,"Logging statement: logger.info(""program interrupt"")",program interrupt
"- 1119806971 2005.06.26 R05-M1-N8-C:J15-U11 2005-06-26-10.29.31.819506 R05-M1-N8-C:J15-U11 RAS KERNEL INFO instruction address: 0x0062fe04
",instruction address: <*>,"Logging statement: logger.info(""instruction address: {}"", ""0x0062fe04"")",instruction address: <*>
"- 1119807051 2005.06.26 R05-M0-N6-C:J06-U11 2005-06-26-10.30.51.645473 R05-M0-N6-C:J06-U11 RAS KERNEL INFO exception syndrome register: 0x08000000
",exception syndrome register: <*>,"Logging statement: logger.info(""exception syndrome register: {}"", ""0x08000000"")",exception syndrome register: <*>
"- 1119807165 2005.06.26 R00-M0-N4-C:J02-U01 2005-06-26-10.32.45.810547 R00-M0-N4-C:J02-U01 RAS KERNEL INFO program interrupt: illegal instruction......1
",program interrupt: illegal instruction......<*>,"Logging statement: logger.info(""program interrupt: illegal instruction......{}"", ""1"")",program interrupt: illegal instruction......<*>
"- 1119807218 2005.06.26 R35-M1-NF-C:J15-U01 2005-06-26-10.33.38.646025 R35-M1-NF-C:J15-U01 RAS KERNEL INFO program interrupt: privileged instruction...0
",program interrupt: privileged instruction...<*>,"Logging statement: logger.info(""program interrupt: {}"", ""privileged instruction"")",program interrupt: <*>
"- 1119807482 2005.06.26 R05-M0-N5-C:J09-U11 2005-06-26-10.38.02.680379 R05-M0-N5-C:J09-U11 RAS KERNEL INFO data store interrupt caused by dcbf.........0
",data store interrupt caused by dcbf.........<*>,"Logging statement: logger.info(""data store interrupt caused by {}"", ""dcbf.........0"")",data store interrupt caused by <*>
"- 1119807491 2005.06.26 R02-M0-N9-C:J06-U01 2005-06-26-10.38.11.390037 R02-M0-N9-C:J06-U01 RAS KERNEL INFO data store interrupt caused by dcbf.........0
",data store interrupt caused by dcbf.........<*>,"Logging statement: logger.info(""data store interrupt caused by {}"", ""dcbf.........0"")",data store interrupt caused by <*>
"- 1119807588 2005.06.26 R33-M1-N3-C:J16-U11 2005-06-26-10.39.48.944209 R33-M1-N3-C:J16-U11 RAS KERNEL INFO auxiliary processor.........................0
",auxiliary processor.........................<*>,"Logging statement: logger.info(""auxiliary processor.........................{}"", ""0"")",auxiliary processor.........................<*>
"- 1119859191 2005.06.27 R16-M1-N2-C:J17-U01 2005-06-27-00.59.51.127175 R16-M1-N2-C:J17-U01 RAS KERNEL INFO CE sym 0, at 0x1b8594e0, mask 0x40
","CE sym <*>, at <*>, mask <*>","Logging statement: logger.info(""CE sym {}, at {}, mask {}"", ""0"", ""0x1b8594e0"", ""0x40"")","CE sym <*>, at <*>, mask <*>"
"- 1119977619 2005.06.28 R02-M1-NE 2005-06-28-09.53.39.479164 R02-M1-NE NULL DISCOVERY WARNING Node card is not fully functional
",Node card is not fully functional,"Logging statement: logger.warning(""Node card is not fully functional"")",Node card is not fully functional
"- 1119989828 2005.06.28 R26-M0-NB-C:J07-U01 2005-06-28-13.17.08.922455 R26-M0-NB-C:J07-U01 RAS KERNEL INFO CE sym 10, at 0x08e70580, mask 0x08
","CE sym <*>, at <*>, mask <*>","Logging statement: logger.info(""CE sym 10, at {}, mask {}"", ""0x08e70580"", ""0x08"")","CE sym 10, at <*>, mask <*>"
"- 1120091427 2005.06.29 R05-M1-N3-C:J03-U11 2005-06-29-17.30.27.216695 R05-M1-N3-C:J03-U11 RAS KERNEL INFO generating core.1786
",generating core.<*>,"Logging statement: logger.info(""generating core.{}"", ""1786"")",generating core.<*>
"- 1120091562 2005.06.29 R37-M0-NA-C:J15-U01 2005-06-29-17.32.42.585032 R37-M0-NA-C:J15-U01 RAS KERNEL INFO generating core.26918
",generating core.<*>,"Logging statement: logger.info(""generating core.{}"", ""26918"")",generating core.<*>
"- 1120091766 2005.06.29 R32-M1-ND-C:J04-U01 2005-06-29-17.36.06.730195 R32-M1-ND-C:J04-U01 RAS KERNEL INFO generating core.10125
",generating core.<*>,"Logging statement: logger.info(""generating core.{}"", ""10125"")",generating core.<*>
"- 1120091839 2005.06.29 R15-M1-NB-C:J16-U01 2005-06-29-17.37.19.696868 R15-M1-NB-C:J16-U01 RAS KERNEL INFO generating core.4230
",generating core.<*>,"Logging statement: logger.info(""generating core.{}"", ""4230"")",generating core.<*>
"- 1120091979 2005.06.29 R04-M0-N9-C:J15-U11 2005-06-29-17.39.39.542921 R04-M0-N9-C:J15-U11 RAS KERNEL INFO generating core.179
",generating core.<*>,"Logging statement: logger.info(""generating core.{}"", ""179"")",generating core.<*>
"- 1120092016 2005.06.29 R05-M1-ND-C:J06-U11 2005-06-29-17.40.16.155721 R05-M1-ND-C:J06-U11 RAS KERNEL INFO generating core.1177
",generating core.<*>,"Logging statement: logger.info(""generating core.{}"", ""1177"")",generating core.<*>
"- 1120092072 2005.06.29 R23-M1-NC-C:J05-U11 2005-06-29-17.41.12.397279 R23-M1-NC-C:J05-U11 RAS KERNEL INFO generating core.32693
",generating core.<*>,"Logging statement: logger.info(""generating core.{}"", ""32693"")",generating core.<*>
"- 1120092194 2005.06.29 R12-M0-N0-C:J13-U01 2005-06-29-17.43.14.852439 R12-M0-N0-C:J13-U01 RAS KERNEL INFO generating core.7151
",generating core.<*>,"Logging statement: logger.info(""generating core.{}"", ""7151"")",generating core.<*>
"- 1120092215 2005.06.29 R16-M0-N0-C:J13-U01 2005-06-29-17.43.35.753036 R16-M0-N0-C:J13-U01 RAS KERNEL INFO generating core.7023
",generating core.<*>,"Logging statement: logger.info(""generating core.{}"", ""7023"")",generating core.<*>
"- 1120093988 2005.06.29 R36-M1-N1-C:J05-U01 2005-06-29-18.13.08.381268 R36-M1-N1-C:J05-U01 RAS KERNEL INFO 344040 double-hummer alignment exceptions
",<*> double-hummer alignment exceptions,"Logging statement: logger.info(""{} double-hummer alignment exceptions"", ""344040"")",<*> double-hummer alignment exceptions
"- 1120094424 2005.06.29 R10-M0-N9-C:J05-U01 2005-06-29-18.20.24.553240 R10-M0-N9-C:J05-U01 RAS KERNEL INFO 344040 double-hummer alignment exceptions
",<*> double-hummer alignment exceptions,"Logging statement: logger.info(""{} {}"", ""344040"", ""double-hummer alignment exceptions"")",<*> <*>
"- 1120094724 2005.06.29 R03-M0-N2-C:J02-U01 2005-06-29-18.25.24.062292 R03-M0-N2-C:J02-U01 RAS KERNEL INFO 344040 double-hummer alignment exceptions
",<*> double-hummer alignment exceptions,"Logging statement: logger.info(""double-hummer alignment exceptions"")",double-hummer alignment exceptions
"- 1120145091 2005.06.30 R26-M0-NA-C:J17-U11 2005-06-30-08.24.51.228685 R26-M0-NA-C:J17-U11 RAS KERNEL INFO generating core.29308
",generating core.<*>,"Logging statement: logger.info(""generating core.{}"", ""29308"")",generating core.<*>
"- 1120145216 2005.06.30 R26-M1-ND-C:J08-U01 2005-06-30-08.26.56.428983 R26-M1-ND-C:J08-U01 RAS KERNEL INFO generating core.2586
",generating core.<*>,"Logging statement: logger.info(""generating core.{}"", ""2586"")",generating core.<*>
"- 1120145227 2005.06.30 R22-M1-N3-C:J14-U01 2005-06-30-08.27.07.043050 R22-M1-N3-C:J14-U01 RAS KERNEL INFO generating core.6040
",generating core.<*>,"Logging statement: logger.info(""generating core.{}"", ""6040"")",generating core.<*>
"- 1120145530 2005.06.30 R17-M0-NF-C:J16-U01 2005-06-30-08.32.10.323350 R17-M0-NF-C:J16-U01 RAS KERNEL INFO generating core.16904
",generating core.<*>,"Logging statement: logger.info(""generating core.{}"", ""16904"")",generating core.<*>
"- 1120145605 2005.06.30 R16-M0-NF-C:J07-U01 2005-06-30-08.33.25.225978 R16-M0-NF-C:J07-U01 RAS KERNEL INFO generating core.26186
",generating core.<*>,"Logging statement: logger.info(""generating core.{}"", ""26186"")",generating core.<*>
"- 1120145611 2005.06.30 R16-M0-NE-C:J14-U11 2005-06-30-08.33.31.578264 R16-M0-NE-C:J14-U11 RAS KERNEL INFO generating core.26156
",generating core.<*>,"Logging statement: logger.info(""generating core.{}"", ""26156"")",generating core.<*>
"- 1120145615 2005.06.30 R00-M0-ND-C:J17-U01 2005-06-30-08.33.35.910212 R00-M0-ND-C:J17-U01 RAS KERNEL INFO generating core.2112
",generating core.<*>,"Logging statement: logger.info(""generating core.{}"", ""2112"")",generating core.<*>
"- 1120145688 2005.06.30 R11-M0-N9-C:J03-U11 2005-06-30-08.34.48.113948 R11-M0-N9-C:J03-U11 RAS KERNEL INFO generating core.23659
",generating core.<*>,"Logging statement: logger.info(""generating core.{}"", ""23659"")",generating core.<*>
"- 1120145763 2005.06.30 R06-M0-NE-C:J11-U01 2005-06-30-08.36.03.800737 R06-M0-NE-C:J11-U01 RAS KERNEL INFO generating core.1605
",generating core.<*>,"Logging statement: logger.info(""generating core.{}"", ""1605"")",generating core.<*>
"- 1120145774 2005.06.30 R01-M1-NF-C:J05-U11 2005-06-30-08.36.14.017177 R01-M1-NF-C:J05-U11 RAS KERNEL INFO generating core.16483
",generating core.<*>,"Logging statement: logger.info(""generating core.{}"", ""16483"")",generating core.<*>
"- 1120145915 2005.06.30 R04-M0-NF-C:J12-U01 2005-06-30-08.38.35.958902 R04-M0-NF-C:J12-U01 RAS KERNEL INFO generating core.257
",generating core.<*>,"Logging statement: logger.info(""generating core.{}"", ""257"")",generating core.<*>
"- 1120146038 2005.06.30 R25-M0-NC-C:J04-U11 2005-06-30-08.40.38.831619 R25-M0-NC-C:J04-U11 RAS KERNEL INFO generating core.18751
",generating core.<*>,"Logging statement: logger.info(""generating core.{}"", ""18751"")",generating core.<*>
"- 1120146042 2005.06.30 R21-M0-N0-C:J05-U11 2005-06-30-08.40.42.786067 R21-M0-N0-C:J05-U11 RAS KERNEL INFO generating core.22783
",generating core.<*>,"Logging statement: logger.info(""generating core.{}"", ""22783"")",generating core.<*>
"- 1120146085 2005.06.30 R32-M0-N8-C:J11-U01 2005-06-30-08.41.25.502105 R32-M0-N8-C:J11-U01 RAS KERNEL INFO generating core.8021
",generating core.<*>,"Logging statement: logger.info(""generating core.{}"", ""8021"")",generating core.<*>
"- 1120146112 2005.06.30 R15-M1-N4-C:J09-U11 2005-06-30-08.41.52.056302 R15-M1-N4-C:J09-U11 RAS KERNEL INFO generating core.10734
",generating core.<*>,"Logging statement: logger.info(""generating core.{}"", ""10734"")",generating core.<*>
"- 1120148315 2005.06.30 R00-M1-NA-C:J13-U11 2005-06-30-09.18.35.440546 R00-M1-NA-C:J13-U11 RAS KERNEL INFO generating core.3613
",generating core.<*>,"Logging statement: logger.info(""generating core.{}"", ""3613"")",generating core.<*>
"- 1120148424 2005.06.30 R06-M1-N2-C:J15-U11 2005-06-30-09.20.24.416584 R06-M1-N2-C:J15-U11 RAS KERNEL INFO generating core.1916
",generating core.<*>,"Logging statement: logger.info(""generating core.{}"", ""1916"")",generating core.<*>
"- 1120148578 2005.06.30 R17-M0-NE-C:J09-U01 2005-06-30-09.22.58.210658 R17-M0-NE-C:J09-U01 RAS KERNEL INFO generating core.4246
",generating core.<*>,"Logging statement: logger.info(""generating core.{}"", ""4246"")",generating core.<*>
"- 1120148687 2005.06.30 R14-M0-N1-C:J12-U01 2005-06-30-09.24.47.505143 R14-M0-N1-C:J12-U01 RAS KERNEL INFO generating core.7777
",generating core.<*>,"Logging statement: logger.info(""generating core.{}"", ""7777"")",generating core.<*>
"- 1120148743 2005.06.30 R11-M0-N0-C:J02-U11 2005-06-30-09.25.43.591205 R11-M0-N0-C:J02-U11 RAS KERNEL INFO generating core.5935
",generating core.<*>,"Logging statement: logger.info(""generating core.{}"", ""5935"")",generating core.<*>
"- 1120148771 2005.06.30 R33-M1-N7-C:J05-U11 2005-06-30-09.26.11.626795 R33-M1-N7-C:J05-U11 RAS KERNEL INFO generating core.8691
",generating core.<*>,"Logging statement: logger.info(""generating core.{}"", ""8691"")",generating core.<*>
"- 1120149021 2005.06.30 R23-M1-ND-C:J16-U01 2005-06-30-09.30.21.891142 R23-M1-ND-C:J16-U01 RAS KERNEL INFO generating core.5512
",generating core.<*>,"Logging statement: logger.info(""generating core.{}"", ""5512"")",generating core.<*>
"- 1120150857 2005.06.30 R05-M0-N7-C:J04-U01 2005-06-30-10.00.57.531545 R05-M0-N7-C:J04-U01 RAS KERNEL INFO generating core.1123
",generating core.<*>,"Logging statement: logger.info(""generating core.{}"", ""1123"")",generating core.<*>
"- 1120150859 2005.06.30 R05-M0-N3-C:J12-U11 2005-06-30-10.00.59.776334 R05-M0-N3-C:J12-U11 RAS KERNEL INFO generating core.1641
",generating core.<*>,"Logging statement: logger.info(""generating core.{}"", ""1641"")",generating core.<*>
"- 1120155328 2005.06.30 R16-M1-N2-C:J17-U01 2005-06-30-11.15.28.804669 R16-M1-N2-C:J17-U01 RAS KERNEL INFO CE sym 0, at 0x1b858ca0, mask 0x40
","CE sym <*>, at <*>, mask <*>","Logging statement: logger.info(""CE sym {}, at {}, mask {}"", ""0"", ""0x1b858ca0"", ""0x40"")","CE sym <*>, at <*>, mask <*>"
"- 1120173883 2005.06.30 R36-M1-N4-I:J18-U01 2005-06-30-16.24.43.164196 R36-M1-N4-I:J18-U01 RAS APP FATAL ciod: Error creating node map from file /p/gb2/welcome3/32k_128x256x1_8x4x4.map: Bad file descriptor
",ciod: Error creating node map from file <*>: Bad file descriptor,"Logging statement: logger.error(""ciod: Error creating node map from file {}: {}"", ""/p/gb2/welcome3/32k_128x256x1_8x4x4.map"", ""Bad file descriptor"")",ciod: Error creating node map from file <*>: <*>
"- 1120177846 2005.06.30 R16-M1-N2-C:J17-U01 2005-06-30-17.30.46.535444 R16-M1-N2-C:J17-U01 RAS KERNEL INFO CE sym 0, at 0x1b858280, mask 0x40
","CE sym <*>, at <*>, mask <*>","Logging statement: logger.info(""CE sym {}, at {}, mask {}"", ""0"", ""0x1b858280"", ""0x40"")","CE sym <*>, at <*>, mask <*>"
"- 1120201391 2005.07.01 R01-M1-ND-C:J03-U01 2005-07-01-00.03.11.095704 R01-M1-ND-C:J03-U01 RAS KERNEL INFO CE sym 22, at 0x049af800, mask 0x02
","CE sym <*>, at <*>, mask <*>","Logging statement: logger.info(""CE sym {}, at {}, mask {}"", ""22"", ""0x049af800"", ""0x02"")","CE sym <*>, at <*>, mask <*>"
"- 1120209808 2005.07.01 R07-M1-NC-C:J12-U11 2005-07-01-02.23.28.948917 R07-M1-NC-C:J12-U11 RAS KERNEL INFO generating core.1165
",generating core.<*>,"Logging statement: logger.info(""generating core.{}"", ""1165"")",generating core.<*>
"- 1120216069 2005.07.01 R21-M1-N8-C:J05-U11 2005-07-01-04.07.49.783918 R21-M1-N8-C:J05-U11 RAS KERNEL INFO generating core.23615
",generating core.<*>,"Logging statement: logger.info(""generating core.{}"", ""23615"")",generating core.<*>
"- 1120216139 2005.07.01 R36-M0-N7-C:J11-U01 2005-07-01-04.08.59.340805 R36-M0-N7-C:J11-U01 RAS KERNEL INFO generating core.865
",generating core.<*>,"Logging statement: logger.info(""generating core.{}"", ""865"")",generating core.<*>
"- 1120216148 2005.07.01 R20-M1-N5-C:J06-U11 2005-07-01-04.09.08.743891 R20-M1-N5-C:J06-U11 RAS KERNEL INFO generating core.1626
",generating core.<*>,"Logging statement: logger.info(""generating core.{}"", ""1626"")",generating core.<*>
"- 1120216152 2005.07.01 R34-M0-N7-C:J08-U11 2005-07-01-04.09.12.043520 R34-M0-N7-C:J08-U11 RAS KERNEL INFO generating core.16594
",generating core.<*>,"Logging statement: logger.info(""generating core.{}"", ""16594"")",generating core.<*>
"- 1120216232 2005.07.01 R26-M0-N5-C:J07-U11 2005-07-01-04.10.32.786113 R26-M0-N5-C:J07-U11 RAS KERNEL INFO generating core.30586
",generating core.<*>,"Logging statement: logger.info(""generating core.{}"", ""30586"")",generating core.<*>
"- 1120216240 2005.07.01 R20-M1-N2-C:J17-U01 2005-07-01-04.10.40.232817 R20-M1-N2-C:J17-U01 RAS KERNEL INFO generating core.18540
",generating core.<*>,"Logging statement: logger.info(""generating core.{}"", ""18540"")",generating core.<*>
"- 1120216246 2005.07.01 R31-M1-N5-C:J11-U01 2005-07-01-04.10.46.426573 R31-M1-N5-C:J11-U01 RAS KERNEL INFO generating core.9825
",generating core.<*>,"Logging statement: logger.info(""generating core.{}"", ""9825"")",generating core.<*>
"- 1120216290 2005.07.01 R21-M1-NB-C:J07-U01 2005-07-01-04.11.30.534564 R21-M1-NB-C:J07-U01 RAS KERNEL INFO generating core.6698
",generating core.<*>,"Logging statement: logger.info(""generating core.{}"", ""6698"")",generating core.<*>
"- 1120216479 2005.07.01 R23-M1-NE-C:J13-U01 2005-07-01-04.14.39.846764 R23-M1-NE-C:J13-U01 RAS KERNEL INFO generating core.4525
",generating core.<*>,"Logging statement: logger.info(""generating core.{}"", ""4525"")",generating core.<*>
"- 1120216591 2005.07.01 R33-M1-N8-C:J17-U11 2005-07-01-04.16.31.056361 R33-M1-N8-C:J17-U11 RAS KERNEL INFO generating core.28084
",generating core.<*>,"Logging statement: logger.info(""generating core.{}"", ""28084"")",generating core.<*>
"- 1120216621 2005.07.01 R23-M1-NC-C:J14-U01 2005-07-01-04.17.01.697115 R23-M1-NC-C:J14-U01 RAS KERNEL INFO generating core.6028
",generating core.<*>,"Logging statement: logger.info(""generating core.{}"", ""6028"")",generating core.<*>
"- 1120216963 2005.07.01 R10-M1-ND-C:J17-U11 2005-07-01-04.22.43.382322 R10-M1-ND-C:J17-U11 RAS KERNEL INFO generating core.536
",generating core.<*>,"Logging statement: logger.info(""generating core.{}"", ""536"")",generating core.<*>
"- 1120216974 2005.07.01 R10-M0-N2-C:J02-U01 2005-07-01-04.22.54.950859 R10-M0-N2-C:J02-U01 RAS KERNEL INFO generating core.15655
",generating core.<*>,"Logging statement: logger.info(""generating core.{}"", ""15655"")",generating core.<*>
"- 1120217012 2005.07.01 R16-M1-N6-C:J15-U01 2005-07-01-04.23.32.012882 R16-M1-N6-C:J15-U01 RAS KERNEL INFO generating core.8628
",generating core.<*>,"Logging statement: logger.info(""generating core.{}"", ""8628"")",generating core.<*>
"- 1120217049 2005.07.01 R15-M1-N9-C:J07-U11 2005-07-01-04.24.09.678810 R15-M1-N9-C:J07-U11 RAS KERNEL INFO generating core.12122
",generating core.<*>,"Logging statement: logger.info(""generating core.{}"", ""12122"")",generating core.<*>
"- 1120217052 2005.07.01 R17-M1-N7-C:J08-U01 2005-07-01-04.24.12.881758 R17-M1-N7-C:J08-U01 RAS KERNEL INFO generating core.2210
",generating core.<*>,"Logging statement: logger.info(""generating core.{}"", ""2210"")",generating core.<*>
"- 1120217064 2005.07.01 R15-M1-NF-C:J16-U11 2005-07-01-04.24.24.044042 R15-M1-NF-C:J16-U11 RAS KERNEL INFO generating core.10312
",generating core.<*>,"Logging statement: logger.info(""generating core.{}"", ""10312"")",generating core.<*>
"- 1120217117 2005.07.01 R12-M1-N6-C:J16-U01 2005-07-01-04.25.17.269721 R12-M1-N6-C:J16-U01 RAS KERNEL INFO generating core.228
",generating core.<*>,"Logging statement: logger.info(""generating core.{}"", ""228"")",generating core.<*>
"- 1120217126 2005.07.01 R14-M1-NE-C:J14-U11 2005-07-01-04.25.26.994401 R14-M1-NE-C:J14-U11 RAS KERNEL INFO generating core.332
",generating core.<*>,"Logging statement: logger.info(""generating core.{}"", ""332"")",generating core.<*>
"- 1120217169 2005.07.01 R14-M0-N2-C:J15-U11 2005-07-01-04.26.09.649848 R14-M0-N2-C:J15-U11 RAS KERNEL INFO generating core.15740
",generating core.<*>,"Logging statement: logger.info(""generating core.{}"", ""15740"")",generating core.<*>
"- 1120217184 2005.07.01 R11-M1-N2-C:J11-U11 2005-07-01-04.26.24.856056 R11-M1-N2-C:J11-U11 RAS KERNEL INFO generating core.3389
",generating core.<*>,"Logging statement: logger.info(""generating core.{}"", ""3389"")",generating core.<*>
"- 1120231520 2005.07.01 UNKNOWN_LOCATION 2005-07-01-08.25.20.466953 UNKNOWN_LOCATION NULL DISCOVERY INFO Ido chip status changed: FF:F2:9F:16:E2:23:00:0D:60:E9:1D:DC ip=10.0.0.151 v=9 t=4 status=M Fri Jul 01 08:16:53 PDT 2005
",Ido chip status changed: <*> ip=<*> v=<*> t=<*> status=M <*>,"Logging statement: logger.info(""Ido chip status changed: FF:F2:9F:16:E2:23:00:0D:60:E9:1D:DC ip={} v={} t={} status={} {}"", ""10.0.0.151"", ""9"", ""4"", ""M"", ""Fri Jul 01 08:16:53 PDT 2005"")",Ido chip status changed: FF:F2:9F:16:E2:23:00:0D:60:E9:1D:DC ip=<*> v=<*> t=<*> status=<*> <*>
"- 1120241131 2005.07.01 R37-M1-N4 2005-07-01-11.05.31.120732 R37-M1-N4 NULL DISCOVERY SEVERE Can not get assembly information for node card
",Can not get assembly information for node card,"Logging statement: logger.error(""Can not get assembly information for node card"")",Can not get assembly information for node card
"- 1120259710 2005.07.01 R33-M1-N2-C:J17-U11 2005-07-01-16.15.10.056728 R33-M1-N2-C:J17-U11 RAS KERNEL INFO 1146800 double-hummer alignment exceptions
",<*> double-hummer alignment exceptions,"Logging statement: logger.info(""1146800 double-hummer alignment exceptions"")",1146800 double-hummer alignment exceptions
"- 1120259762 2005.07.01 R37-M0-NE-C:J10-U01 2005-07-01-16.16.02.658866 R37-M0-NE-C:J10-U01 RAS KERNEL INFO 1146800 double-hummer alignment exceptions
",<*> double-hummer alignment exceptions,"Logging statement: logger.info(""{}, {}"", ""1146800"", ""double-hummer alignment exceptions"")","<*>, <*>"
"- 1120259871 2005.07.01 R33-M0-N6-C:J07-U01 2005-07-01-16.17.51.960797 R33-M0-N6-C:J07-U01 RAS KERNEL INFO 1146800 double-hummer alignment exceptions
",<*> double-hummer alignment exceptions,"Logging statement: logger.info(""{} double-hummer alignment exceptions"", ""1146800"")",<*> double-hummer alignment exceptions
"- 1120259888 2005.07.01 R25-M0-N7-C:J11-U01 2005-07-01-16.18.08.272925 R25-M0-N7-C:J11-U01 RAS KERNEL INFO 1146800 double-hummer alignment exceptions
",<*> double-hummer alignment exceptions,"Logging statement: logger.info(""{}, {}"", ""1146800"", ""double-hummer alignment exceptions"")","<*>, <*>"
