Log,EventTemplate,LoggingStatement,LogTemplate
"Jul  2 22:32:34 authorMacBook-Pro com.apple.WebKit.WebContent[32778]: [22:32:34.846] <<<< Boss >>>> figPlaybackBossPrerollCompleted: unexpected preroll-complete notification
",[<*>] <<<< Boss >>>> figPlaybackBossPrerollCompleted: unexpected preroll-complete notification,"Logging statement: logger.error(""figPlaybackBossPrerollCompleted: unexpected preroll-complete notification"")",figPlaybackBossPrerollCompleted: unexpected preroll-complete notification
"Jul  2 22:44:55 authorMacBook-Pro locationd[82]: Location icon should now be in state 'Active'
",Location icon should now be in state 'Active',"Logging statement: logger.info(""Location icon should now be in state '{}'"", ""Active"")",Location icon should now be in state '<*>'
"Jul  2 23:21:43 authorMacBook-Pro kernel[0]: IOThunderboltSwitch<0>(0x0)::listenerCallback - Thunderbolt HPD packet for route = 0x0 port = 12 unplug = 0
",<*>(<*>)::listenerCallback - Thunderbolt HPD packet for route = <*> port = <*> unplug = <*>,"Logging statement: logger.debug(""IOThunderboltSwitch<{}>({}):listenerCallback - Thunderbolt HPD packet for route = {} port = {} unplug = {}"", ""0"", ""0x0"", ""0x0"", ""12"", ""0"")",IOThunderboltSwitch<<*>>(<*>):listenerCallback - Thunderbolt HPD packet for route = <*> port = <*> unplug = <*>
"Jul  2 23:22:08 authorMacBook-Pro kernel[0]: ARPT: 671682.028482: wl0: MDNS: IPV6 Addr: fe80:0:0:0:c6b3:1ff:fecd:467f
",ARPT: <*>: wl0: MDNS: IPV6 Addr: <*>,"Logging statement: logger.debug(""ARPT: {}: wl0: MDNS: IPV6 Addr: {}"", ""671682.028482"", ""fe80:0:0:0:c6b3:1ff:fecd:467f"")",ARPT: <*>: wl0: MDNS: IPV6 Addr: <*>
"Jul  2 23:22:10 authorMacBook-Pro kernel[0]: AppleCamIn::systemWakeCall - messageType = 0xE0000340
",AppleCamIn::systemWakeCall - messageType = <*>,"Logging statement: logger.debug(""AppleCamIn::systemWakeCall - messageType = {}"", ""0xE0000340"")",AppleCamIn::systemWakeCall - messageType = <*>
"Jul  2 23:35:17 authorMacBook-Pro kernel[0]: AppleThunderboltNHIType2::prePCIWake - power up complete - took 2 us
",<*>::prePCIWake - power up complete - took <*> us,"Logging statement: logger.debug(""AppleThunderboltNHIType2::prePCIWake - power up complete - took {} us"", ""2"")",AppleThunderboltNHIType2::prePCIWake - power up complete - took <*> us
"Jul  2 23:35:17 authorMacBook-Pro kernel[0]: AirPort: Link Down on awdl0. Reason 1 (Unspecified).
",AirPort: Link Down on awdl0. Reason <*> (Unspecified).,"Logging statement: logger.warning(""AirPort: Link Down on {}. Reason {} ({})."", ""awdl0"", 1, ""Unspecified"")",AirPort: Link Down on <*>. Reason <*> (<*>).
"Jul  2 23:35:17 authorMacBook-Pro syslogd[44]: ASL Sender Statistics
",ASL Sender Statistics,"Logging statement: logger.debug(""ASL Sender Statistics"")",ASL Sender Statistics
"Jul  2 23:35:17 authorMacBook-Pro kernel[0]: AppleThunderboltGenericHAL::earlyWake - complete - took 1 milliseconds
",AppleThunderboltGenericHAL::earlyWake - complete - took <*> milliseconds,"Logging statement: logger.debug(""AppleThunderboltGenericHAL::earlyWake - complete - took {} milliseconds"", 1)",AppleThunderboltGenericHAL::earlyWake - complete - took <*> milliseconds
"Jul  2 23:35:21 authorMacBook-Pro kernel[0]: AppleCamIn::systemWakeCall - messageType = 0xE0000340
",AppleCamIn::systemWakeCall - messageType = <*>,"Logging statement: logger.debug(""AppleCamIn::systemWakeCall - messageType = {}"", ""0xE0000340"")",AppleCamIn::systemWakeCall - messageType = <*>
"Jul  2 23:48:54 authorMacBook-Pro secd[276]:  SOSAccountThisDeviceCanSyncWithCircle sync with device failure: Error Domain=com.apple.security.sos.error Code=1035 ""Account identity not set"" UserInfo={NSDescription=Account identity not set}
","SOSAccountThisDeviceCanSyncWithCircle sync with device failure: Error Domain=com.apple.security.sos.error Code=<*> ""Account identity not set"" UserInfo={NSDescription=Account identity not set}","Logging statement: logger.error(""SOSAccountThisDeviceCanSyncWithCircle sync with device failure: Error Domain=com.apple.security.sos.error Code=1035 {NSDescription=Account identity not set}"")",SOSAccountThisDeviceCanSyncWithCircle sync with device failure: Error Domain=com.apple.security.sos.error Code=1035 {NSDescription=Account identity not set}
"Jul  3 00:02:22 authorMacBook-Pro kernel[0]: Bluetooth -- LE is supported - Disable LE meta event
",Bluetooth -- LE is supported - Disable LE meta event,"Logging statement: logger.debug(""Bluetooth -- LE is supported - Disable LE meta event"")",Bluetooth -- LE is supported - Disable LE meta event
"Jul  3 00:02:22 authorMacBook-Pro kernel[0]: AppleCamIn::systemWakeCall - messageType = 0xE0000340
",AppleCamIn::systemWakeCall - messageType = <*>,"Logging statement: logger.debug(""AppleCamIn::systemWakeCall - messageType = {}"", ""0xE0000340"")",AppleCamIn::systemWakeCall - messageType = <*>
"Jul  3 00:02:27 authorMacBook-Pro Safari[9852]: tcp_connection_tls_session_error_callback_imp 2115 __tcp_connection_tls_session_callback_write_block_invoke.434 error 22
",tcp_connection_tls_session_error_callback_imp <*> __tcp_connection_tls_session_callback_write_block_invoke.<*> error <*>,"Logging statement: logger.error(""tcp_connection_tls_session_error_callback_imp 2115 __tcp_connection_tls_session_callback_write_block_invoke.434 error {}"", 22)",tcp_connection_tls_session_error_callback_imp 2115 __tcp_connection_tls_session_callback_write_block_invoke.434 error <*>
"Jul  3 00:27:35 authorMacBook-Pro ntpd[207]: sigio_handler: sigio_handler_active != 0
",sigio_handler: sigio_handler_active != <*>,"Logging statement: logger.debug(""sigio_handler: sigio_handler_active != {}"", 0)",sigio_handler: sigio_handler_active != <*>
"Jul  3 00:27:54 authorMacBook-Pro QQ[10018]: ############################## _getSysMsgList
",############################## _getSysMsgList,"Logging statement: logger.debug(""############################## _getSysMsgList"")",############################## _getSysMsgList
"Jul  3 00:41:11 authorMacBook-Pro syslogd[44]: Configuration Notice: ASL Module ""com.apple.performance"" claims selected messages. Those messages may not appear in standard system log files or in the ASL database.
","Configuration Notice: ASL Module ""<*>"" claims selected messages. Those messages may not appear in standard system log files or in the ASL database.","Logging statement: logger.warning(""Configuration Notice: ASL Module '{}' claims selected messages. Those messages may not appear in standard system log files or in the ASL database."", ""com.apple.performance"")",Configuration Notice: ASL Module '<*>' claims selected messages. Those messages may not appear in standard system log files or in the ASL database.
"Jul  3 00:55:12 authorMacBook-Pro kernel[0]: ARPT: 671856.784669: IOPMPowerSource Information: onSleep,  SleepType: Normal Sleep,  'ExternalConnected': No, 'TimeRemaining': 18011,
","ARPT: <*>: IOPMPowerSource Information: onSleep, SleepType: Normal Sleep, 'ExternalConnected': No, 'TimeRemaining': <*>,","Logging statement: logger.info(""ARPT: {}: IOPMPowerSource Information: onSleep, SleepType: {}, 'ExternalConnected': {}, 'TimeRemaining': {}"", 671856.784669, ""Normal Sleep"", ""No"", 18011)","ARPT: <*>: IOPMPowerSource Information: onSleep, SleepType: <*>, 'ExternalConnected': <*>, 'TimeRemaining': <*>"
"Jul  3 01:06:37 authorMacBook-Pro kernel[0]: Wake reason: ?
",Wake reason: ?,"Logging statement: logger.error(""Wake reason: {}"", ""?"")",Wake reason: <*>
"Jul  3 01:06:37 authorMacBook-Pro kernel[0]: en0: channel changed to 132,+1
",en0: channel changed to <*>,"Logging statement: logger.debug(""en0: channel changed to {},+{}"", 132, 1)","en0: channel changed to <*>,+<*>"
"Jul  3 01:06:37 authorMacBook-Pro sharingd[30299]: 01:06:37.436 : Scanning mode Contacts Only
",<*> : Scanning mode Contacts Only,"Logging statement: logger.debug(""Scanning mode {}"", ""Contacts Only"")",Scanning mode <*>
"Jul  3 01:06:37 authorMacBook-Pro kernel[0]: USBMSC Identifier (non-unique): 000000000820 0x5ac 0x8406 0x820, 3
",USBMSC Identifier (non-unique): <*>,"Logging statement: logger.warning(""USBMSC Identifier (non-unique): {} 0x{} 0x{} 0x{}, {}"", ""000000000820"", ""5ac"", ""8406"", ""820"", 3)","USBMSC Identifier (non-unique): <*> 0x<*> 0x<*> 0x<*>, <*>"
"Jul  3 01:06:48 authorMacBook-Pro com.apple.CDScheduler[43]: Thermal pressure state: 1 Memory pressure state: 0
",Thermal pressure state: <*> Memory pressure state: <*>,"Logging statement: logger.debug(""Thermal pressure state: {} Memory pressure state: {}"", 1, 0)",Thermal pressure state: <*> Memory pressure state: <*>
"Jul  3 01:07:08 authorMacBook-Pro kernel[0]: ARPT: 671889.268467: wl0: setup_keepalive: Seq: 2040703749, Ack: 3006590414, Win size: 4096
","ARPT: <*>: wl0: setup_keepalive: Seq: <*>, Ack: <*>, Win size: <*>","Logging statement: logger.debug(""ARPT: {}: {}: setup_keepalive: Seq: {}, Ack: {}, Win size: {}"", ""671889.268467"", ""wl0"", ""2040703749"", ""3006590414"", ""4096"")","ARPT: <*>: <*>: setup_keepalive: Seq: <*>, Ack: <*>, Win size: <*>"
"Jul  3 01:31:00 authorMacBook-Pro kernel[0]: ARPT: 671958.142550: wl0: setup_keepalive: Local port: 49791, Remote port: 5223
","ARPT: <*>: wl0: setup_keepalive: Local port: <*>, Remote port: <*>","Logging statement: logger.debug(""ARPT: {}: wl0: setup_keepalive: Local port: {}, Remote port: {}"", 671958.142550, 49791, 5223)","ARPT: <*>: wl0: setup_keepalive: Local port: <*>, Remote port: <*>"
"Jul  3 01:42:26 authorMacBook-Pro sharingd[30299]: 01:42:26.004 : BTLE scanning stopped
",<*> : BTLE scanning stopped,"Logging statement: logger.info(""{} : BTLE scanning stopped"", ""01:42:26.004"")",<*> : BTLE scanning stopped
"Jul  3 01:54:51 authorMacBook-Pro sandboxd[129] ([32992]): com.apple.Addres(32992) deny network-outbound /private/var/run/mDNSResponder
",<*>(<*>) deny network-outbound <*>,"Logging statement: logger.warning(""sandboxd[129] ([32992]): com.apple.Addres(32992) deny network-outbound /private/var/run/mDNSResponder"")",sandboxd[129] ([32992]): com.apple.Addres(32992) deny network-outbound /private/var/run/mDNSResponder
"Jul  3 01:58:00 authorMacBook-Pro ntpd[207]: wake time set +0.270003 s
",wake time set <*> s,"Logging statement: logger.info(""Wake time set {} s"", ""+0.270003"")",Wake time set <*> s
"Jul  3 01:58:04 authorMacBook-Pro kernel[0]: ARPT: 672041.595629: wl0: setup_keepalive: interval 258, retry_interval 30, retry_count 10
","ARPT: <*>: wl0: setup_keepalive: interval <*>, retry_interval <*>, retry_count <*>","Logging statement: logger.debug(""ARPT: {}: wl0: setup_keepalive: interval {}, retry_interval {}, retry_count {}"", ""672041.595629"", ""258"", ""30"", ""10"")","ARPT: <*>: wl0: setup_keepalive: interval <*>, retry_interval <*>, retry_count <*>"
"Jul  3 02:07:59 authorMacBook-Pro kernel[0]: Previous sleep cause: 5
",Previous sleep cause: <*>,"Logging statement: logger.debug(""Previous sleep cause: {}"", 5)",Previous sleep cause: <*>
"Jul  3 02:07:59 authorMacBook-Pro hidd[98]: [HID] [MT] MTActuatorManagement::getActuatorRef Calling MTActuatorOpen() outside of MTTrackpadHIDManager.
",[HID] [MT] MTActuatorManagement::getActuatorRef Calling MTActuatorOpen() outside of MTTrackpadHIDManager.,"Logging statement: logger.warning(""[HID] [MT] MTActuatorManagement::getActuatorRef Calling MTActuatorOpen() outside of MTTrackpadHIDManager."")",[HID] [MT] MTActuatorManagement::getActuatorRef Calling MTActuatorOpen() outside of MTTrackpadHIDManager.
"Jul  3 02:08:34 authorMacBook-Pro kernel[0]: ARPT: 672113.005012: wl0: setup_keepalive: interval 258, retry_interval 30, retry_count 10
","ARPT: <*>: wl0: setup_keepalive: interval <*>, retry_interval <*>, retry_count <*>","Logging statement: logger.info(""ARPT: {}: wl0: setup_keepalive: interval {}, retry_interval {}, retry_count {}"", ""672113.005012"", 258, 30, 10)","ARPT: <*>: wl0: setup_keepalive: interval <*>, retry_interval <*>, retry_count <*>"
"Jul  3 02:08:34 authorMacBook-Pro kernel[0]: ARPT: 672113.005034: wl0: setup_keepalive: Seq: 1128495564, Ack: 3106452487, Win size: 4096
","ARPT: <*>: wl0: setup_keepalive: Seq: <*>, Ack: <*>, Win size: <*>","Logging statement: logger.debug(""ARPT: {}: wl0: setup_keepalive: Seq: {}, Ack: {}, Win size: {}"", ""672113.005034"", ""1128495564"", ""3106452487"", ""4096"")","ARPT: <*>: wl0: setup_keepalive: Seq: <*>, Ack: <*>, Win size: <*>"
"Jul  3 02:19:59 authorMacBook-Pro kernel[0]: ARPT: 672115.511090: AirPort_Brcm43xx::platformWoWEnable: WWEN[enable]
",ARPT: <*>: <*>::platformWoWEnable: WWEN[enable],"Logging statement: logger.debug(""ARPT: {}: AirPort_Brcm43xx::platformWoWEnable: WWEN[{}]"", ""672115.511090"", ""enable"")",ARPT: <*>: AirPort_Brcm43xx::platformWoWEnable: WWEN[<*>]
"Jul  3 02:20:05 authorMacBook-Pro kernel[0]: AppleCamIn::systemWakeCall - messageType = 0xE0000300
",AppleCamIn::systemWakeCall - messageType = <*>,"Logging statement: logger.debug(""AppleCamIn::systemWakeCall - messageType = {}"", ""0xE0000300"")",AppleCamIn::systemWakeCall - messageType = <*>
"Jul  3 02:32:01 authorMacBook-Pro Dock[307]: -[UABestAppSuggestionManager notifyBestAppChanged:type:options:bundleIdentifier:activityType:dynamicIdentifier:when:confidence:deviceName:deviceIdentifier:deviceType:] (null) UASuggestedActionType=0 (null)/(null) opts=(null) when=2017-07-03 09:32:01 +0000 confidence=1 from=(null)/(null) (UABestAppSuggestionManager.m #319)
",-[UABestAppSuggestionManager notifyBestAppChanged:type:options:bundleIdentifier:activityType:dynamicIdentifier:when:confidence:deviceName:deviceIdentifier:deviceType:] (<*>) UASuggestedActionType=<*> (<*>)/(<*>) opts=(<*>) when=<*>,"Logging statement: logger.debug(""notifyBestAppChanged - type: {}, options: {}, bundleIdentifier: {}, activityType: {}, dynamicIdentifier: {}, when: {}, confidence: {}, deviceName: {}, deviceIdentifier: {}, deviceType: {}"", type, opts, bundleIdentifier, activityType, dynamicIdentifier, when, confidence, from)","notifyBestAppChanged - type: <*>, options: <*>, bundleIdentifier: <*>, activityType: <*>, dynamicIdentifier: <*>, when: <*>, confidence: <*>, deviceName: <*>, deviceIdentifier: <*>, deviceType: <*>"
"Jul  3 03:07:51 authorMacBook-Pro kernel[0]: AppleCamIn::systemWakeCall - messageType = 0xE0000340
",AppleCamIn::systemWakeCall - messageType = <*>,"Logging statement: logger.debug(""AppleCamIn::systemWakeCall - messageType = {}"", ""0xE0000340"")",AppleCamIn::systemWakeCall - messageType = <*>
"Jul  3 03:07:55 authorMacBook-Pro kernel[0]: AppleCamIn::systemWakeCall - messageType = 0xE0000340
",AppleCamIn::systemWakeCall - messageType = <*>,"Logging statement: logger.debug(""AppleCamIn::systemWakeCall - messageType = {}"", ""0xE0000340"")",AppleCamIn::systemWakeCall - messageType = <*>
"Jul  3 03:31:43 authorMacBook-Pro sharingd[30299]: 03:31:43.005 : BTLE scanning stopped
",<*> : BTLE scanning stopped,"Logging statement: logger.info(""{} : BTLE scanning stopped"", ""03:31:43.005"")",<*> : BTLE scanning stopped
"Jul  3 03:31:43 authorMacBook-Pro kernel[0]: in6_unlink_ifa: IPv6 address 0x77c9114551ab225b has no prefix
",<*>: IPv6 address <*> has no prefix,"Logging statement: logger.warning(""in6_unlink_ifa: IPv6 address {} has no prefix"", ""0x77c9114551ab225b"")",in6_unlink_ifa: IPv6 address <*> has no prefix
"Jul  3 03:31:43 authorMacBook-Pro kernel[0]: AppleCamIn::wakeEventHandlerThread
",AppleCamIn::wakeEventHandlerThread,"Logging statement: logger.debug(""AppleCamIn::wakeEventHandlerThread"")",AppleCamIn::wakeEventHandlerThread
"Jul  3 03:43:40 authorMacBook-Pro kernel[0]: Previous sleep cause: 5
",Previous sleep cause: <*>,"Logging statement: logger.debug(""Previous sleep cause: {}"", 5)",Previous sleep cause: <*>
"Jul  3 03:43:40 authorMacBook-Pro kernel[0]: AppleThunderboltNHIType2::prePCIWake - power up complete - took 1 us
",<*>::prePCIWake - power up complete - took <*> us,"Logging statement: logger.debug(""AppleThunderboltNHIType2::prePCIWake - power up complete - took {} us"", 1)",AppleThunderboltNHIType2::prePCIWake - power up complete - took <*> us
"Jul  3 03:44:10 authorMacBook-Pro kernel[0]: ARPT: 672405.912863: wl0: MDNS: IPV6 Addr: 2607:f140:400:a01b:c6b3:1ff:fecd:467f
",ARPT: <*>: wl0: MDNS: IPV6 Addr: <*>,"Logging statement: logger.debug(""ARPT: {}: wl0: MDNS: IPV6 Addr: {}"", ""672405.912863"", ""2607:f140:400:a01b:c6b3:1ff:fecd:467f"")",ARPT: <*>: wl0: MDNS: IPV6 Addr: <*>
"Jul  3 03:55:39 authorMacBook-Pro locationd[82]: NETWORK: requery, 0, 0, 0, 0, 252, items, fQueryRetries, 0, fLastRetryTimestamp, 520765684.9
","NETWORK: requery, <*>, <*>, <*>, <*>, <*>, items, fQueryRetries, <*>, fLastRetryTimestamp, <*>","Logging statement: logger.debug(""NETWORK: requery, {}, {}, {}, {}, {}, items, fQueryRetries, {}, fLastRetryTimestamp, {}"", 0, 0, 0, 0, 252, 0, 520765684.9)","NETWORK: requery, <*>, <*>, <*>, <*>, <*>, items, fQueryRetries, <*>, fLastRetryTimestamp, <*>"
"Jul  3 03:55:49 authorMacBook-Pro locationd[82]: Location icon should now be in state 'Inactive'
",Location icon should now be in state 'Inactive',"Logging statement: logger.info(""Location icon should now be in state '{}'"", ""Inactive"")",Location icon should now be in state '<*>'
"Jul  3 03:56:18 authorMacBook-Pro mDNSResponder[91]: mDNS_DeregisterInterface: Frequent transitions for interface en0 (10.142.110.44)
",mDNS_DeregisterInterface: Frequent transitions for interface en0 (<*>),"Logging statement: logger.warning(""mDNS_DeregisterInterface: Frequent transitions for interface {} ({})"", ""en0"", ""10.142.110.44"")",mDNS_DeregisterInterface: Frequent transitions for interface <*> (<*>)
"Jul  3 04:08:14 authorMacBook-Pro kernel[0]: ARPT: 672487.663921: wl0: MDNS: IPV6 Addr: 2607:f140:400:a01b:c6b3:1ff:fecd:467f
",ARPT: <*>: wl0: MDNS: IPV6 Addr: <*>,"Logging statement: logger.info(""ARPT: {}: {}: MDNS: IPV6 Addr: {}"", ""672487.663921"", ""wl0"", ""2607:f140:400:a01b:c6b3:1ff:fecd:467f"")",ARPT: <*>: <*>: MDNS: IPV6 Addr: <*>
"Jul  3 04:19:59 authorMacBook-Pro sandboxd[129] ([33047]): com.apple.Addres(33047) deny network-outbound /private/var/run/mDNSResponder
",<*>(<*>) deny network-outbound <*>,"Logging statement: logger.error(""sandboxd: com.apple.Addres(33047) deny network-outbound /private/var/run/mDNSResponder"")",sandboxd: com.apple.Addres(33047) deny network-outbound /private/var/run/mDNSResponder
"Jul  3 04:31:30 authorMacBook-Pro kernel[0]: AppleCamIn::systemWakeCall - messageType = 0xE0000340
",AppleCamIn::systemWakeCall - messageType = <*>,"Logging statement: logger.debug(""AppleCamIn::systemWakeCall - messageType = {}"", ""0xE0000340"")",AppleCamIn::systemWakeCall - messageType = <*>
"Jul  3 04:31:31 authorMacBook-Pro ntpd[207]: wake time set -0.331349 s
",wake time set <*> s,"Logging statement: logger.info(""wake time set {} s"", ""-0.331349"")",wake time set <*> s
"Jul  3 04:43:26 authorMacBook-Pro kernel[0]: AppleCamIn::wakeEventHandlerThread
",AppleCamIn::wakeEventHandlerThread,"Logging statement: logger.debug(""AppleCamIn::wakeEventHandlerThread"")",AppleCamIn::wakeEventHandlerThread
"Jul  3 04:43:49 authorMacBook-Pro sandboxd[129] ([33056]): com.apple.Addres(33056) deny network-outbound /private/var/run/mDNSResponder
",<*>(<*>) deny network-outbound <*>,"Logging statement: logger.warn(""sandboxd[129] ([33056]): {} deny network-outbound {}"", ""com.apple.Addres(33056)"", ""/private/var/run/mDNSResponder"")",sandboxd[129] ([33056]): <*> deny network-outbound <*>
"Jul  3 04:55:22 authorMacBook-Pro kernel[0]: AppleCamIn::systemWakeCall - messageType = 0xE0000340
",AppleCamIn::systemWakeCall - messageType = <*>,"Logging statement: logger.debug(""AppleCamIn::systemWakeCall - messageType = {}"", ""0xE0000340"")",AppleCamIn::systemWakeCall - messageType = <*>
"Jul  3 04:55:22 authorMacBook-Pro kernel[0]: RTC: PowerByCalendarDate setting ignored
",RTC: PowerByCalendarDate setting ignored,"Logging statement: logger.warning(""RTC: PowerByCalendarDate setting ignored"")",RTC: PowerByCalendarDate setting ignored
"Jul  3 05:07:13 authorMacBook-Pro kernel[0]: en0: channel changed to 132,+1
",en0: channel changed to <*>,"Logging statement: logger.info(""en0: channel changed to {},{}"", ""132"", ""+1"")","en0: channel changed to <*>,<*>"
"Jul  3 05:19:07 authorMacBook-Pro kernel[0]: ARPT: 672663.206073: wl0: wl_update_tcpkeep_seq: Original Seq: 2185760336, Ack: 2085655440, Win size: 4096
","ARPT: <*>: wl0: wl_update_tcpkeep_seq: Original Seq: <*>, Ack: <*>, Win size: <*>","Logging statement: logger.warning(""ARPT: {}: wl0: wl_update_tcpkeep_seq: Original Seq: {}, Ack: {}, Win size: {}"", ""672663.206073"", ""2185760336"", ""2085655440"", ""4096"")","ARPT: <*>: wl0: wl_update_tcpkeep_seq: Original Seq: <*>, Ack: <*>, Win size: <*>"
"Jul  3 05:30:59 authorMacBook-Pro kernel[0]: AppleThunderboltNHIType2::waitForOk2Go2Sx - retries = 5
",<*>::<*> - retries = <*>,"Logging statement: logger.debug(""AppleThunderboltNHIType2::waitForOk2Go2Sx - retries = {}"", 5)",AppleThunderboltNHIType2::waitForOk2Go2Sx - retries = <*>
"Jul  3 05:31:00 authorMacBook-Pro QQ[10018]: button report: 0x80039B7
",button report: <*>,"Logging statement: logger.info(""button report: {}"", ""0x80039B7"")",button report: <*>
"Jul  3 05:31:03 authorMacBook-Pro kernel[0]: AppleCamIn::handleWakeEvent_gated
",AppleCamIn::handleWakeEvent_gated,"Logging statement: logger.debug(""AppleCamIn::handleWakeEvent_gated"")",AppleCamIn::handleWakeEvent_gated
"Jul  3 05:33:53 authorMacBook-Pro kernel[0]: ARPT: 672735.825491: wl0: leaveModulePoweredForOffloads: Wi-Fi will stay on.
",ARPT: <*>: wl0: leaveModulePoweredForOffloads: Wi-Fi will stay on.,"Logging statement: logger.debug(""ARPT: {}: {}: {}: {}"", 672735.825491, ""wl0"", ""leaveModulePoweredForOffloads"", ""Wi-Fi will stay on"")",ARPT: <*>: <*>: <*>: <*>
"Jul  3 05:33:53 authorMacBook-Pro kernel[0]: AppleThunderboltNHIType2::waitForOk2Go2Sx - retries = 6
",<*>::<*> - retries = <*>,"Logging statement: logger.debug(""AppleThunderboltNHIType2::waitForOk2Go2Sx - retries = {}"", 6)",AppleThunderboltNHIType2::waitForOk2Go2Sx - retries = <*>
"Jul  3 05:57:59 authorMacBook-Pro com.apple.CDScheduler[43]: Thermal pressure state: 1 Memory pressure state: 0
",Thermal pressure state: <*> Memory pressure state: <*>,"Logging statement: logger.info(""Thermal pressure state: {} Memory pressure state: {}"", 1, 0)",Thermal pressure state: <*> Memory pressure state: <*>
"Jul  3 05:58:10 authorMacBook-Pro com.apple.AddressBook.InternetAccountsBridge[33109]: dnssd_clientstub ConnectToServer: connect()-> No of tries: 3
",dnssd_clientstub ConnectToServer: connect()-> No of tries: <*>,"Logging statement: logger.error(""dnssd_clientstub ConnectToServer: connect()-> No of tries: {}"", 3)",dnssd_clientstub ConnectToServer: connect()-> No of tries: <*>
"Jul  3 06:09:46 authorMacBook-Pro ntpd[207]: sigio_handler: sigio_handler_active != 0
",sigio_handler: sigio_handler_active != <*>,"Logging statement: logger.warning(""sigio_handler: sigio_handler_active != {}"", 0)",sigio_handler: sigio_handler_active != <*>
"Jul  3 06:09:56 authorMacBook-Pro com.apple.CDScheduler[258]: Thermal pressure state: 1 Memory pressure state: 0
",Thermal pressure state: <*> Memory pressure state: <*>,"Logging statement: logger.debug(""Thermal pressure state: {} Memory pressure state: {}"", 1, 0)",Thermal pressure state: <*> Memory pressure state: <*>
"Jul  3 06:22:02 authorMacBook-Pro kernel[0]: Sandbox: com.apple.Addres(33119) deny(1) network-outbound /private/var/run/mDNSResponder
",Sandbox: <*>(<*>) deny(<*>) network-outbound <*>,"Logging statement: logger.warn(""Sandbox: {}({}) deny(1) network-outbound {}"", ""com.apple.Addres"", ""33119"", ""/private/var/run/mDNSResponder"")",Sandbox: <*>(<*>) deny(1) network-outbound <*>
"Jul  3 06:22:20 authorMacBook-Pro kernel[0]: ARPT: 672922.026642: wl0: MDNS: 0 SRV Recs, 0 TXT Recs
","ARPT: <*>: wl0: MDNS: <*> SRV Recs, <*> TXT Recs","Logging statement: logger.debug(""ARPT: {}: wl0: MDNS: {} SRV Recs, {} TXT Recs"", ""672922.026642"", ""0"", ""0"")","ARPT: <*>: wl0: MDNS: <*> SRV Recs, <*> TXT Recs"
"Jul  3 06:33:47 authorMacBook-Pro kernel[0]: ARPT: 672925.537944: AirPort_Brcm43xx::platformWoWEnable: WWEN[enable]
",ARPT: <*>: <*>::platformWoWEnable: WWEN[enable],"Logging statement: logger.debug(""ARPT: {}: AirPort_Brcm43xx::platformWoWEnable: WWEN[{}]"", ""672925.537944"", ""enable"")",ARPT: <*>: AirPort_Brcm43xx::platformWoWEnable: WWEN[<*>]
"Jul  3 06:33:47 authorMacBook-Pro kernel[0]: ARPT: 672925.539048: AirPort_Brcm43xx::syncPowerState: WWEN[enabled]
",ARPT: <*>: <*>::syncPowerState: WWEN[enabled],"Logging statement: logger.debug(""AirPort_Brcm43xx::syncPowerState: WWEN[enabled]"")",AirPort_Brcm43xx::syncPowerState: WWEN[enabled]
"Jul  3 06:33:47 authorMacBook-Pro kernel[0]: IOThunderboltSwitch<0>(0x0)::listenerCallback - Thunderbolt HPD packet for route = 0x0 port = 11 unplug = 0
",<*>(<*>)::listenerCallback - Thunderbolt HPD packet for route = <*> port = <*> unplug = <*>,"Logging statement: logger.debug(""IOThunderboltSwitch<{}>()::listenerCallback - Thunderbolt HPD packet for route = {} port = {} unplug = {}"", ""0"", ""0x0"", ""11"", ""0"")",IOThunderboltSwitch<<*>>()::listenerCallback - Thunderbolt HPD packet for route = <*> port = <*> unplug = <*>
"Jul  3 06:45:42 authorMacBook-Pro kernel[0]: AppleThunderboltGenericHAL::earlyWake - complete - took 1 milliseconds
",AppleThunderboltGenericHAL::earlyWake - complete - took <*> milliseconds,"Logging statement: logger.debug(""AppleThunderboltGenericHAL::earlyWake - complete - took {} milliseconds"", 1)",AppleThunderboltGenericHAL::earlyWake - complete - took <*> milliseconds
"Jul  3 06:45:43 authorMacBook-Pro kernel[0]: AppleCamIn::systemWakeCall - messageType = 0xE0000340
",AppleCamIn::systemWakeCall - messageType = <*>,"Logging statement: logger.debug(""AppleCamIn::systemWakeCall - messageType = {}"", ""0xE0000340"")",AppleCamIn::systemWakeCall - messageType = <*>
"Jul  3 06:46:03 authorMacBook-Pro com.apple.CDScheduler[258]: Thermal pressure state: 0 Memory pressure state: 0
",Thermal pressure state: <*> Memory pressure state: <*>,"Logging statement: logger.debug(""Thermal pressure state: {} Memory pressure state: {}"", 0, 0)",Thermal pressure state: <*> Memory pressure state: <*>
"Jul  3 06:46:24 authorMacBook-Pro kernel[0]: ARPT: 673002.849007: wl0: MDNS: IPV6 Addr: fe80:0:0:0:c6b3:1ff:fecd:467f
",ARPT: <*>: wl0: MDNS: IPV6 Addr: <*>,"Logging statement: logger.debug(""ARPT: {}: {}: MDNS: IPV6 Addr: {}"", ""673002.849007"", ""wl0"", ""fe80:0:0:0:c6b3:1ff:fecd:467f"")",ARPT: <*>: <*>: MDNS: IPV6 Addr: <*>
