Log,EventTemplate,LoggingStatement,LogTemplate
"20171223-22:17:56:678|Step_StandReportReceiver|30002312|REPORT : 7106 5073 152210 240
",REPORT : <*> <*> <*> <*>,"Logging statement: logger.info(""REPORT : <*> <*> <*> <*>"", ""7106"", ""5073"", ""152210"", ""240"")",REPORT : <*> <*> <*> <*>
"20171223-22:17:57:349|Step_LSC|30002312|onStandStepChanged 3679
",onStandStepChanged <*>,"Logging statement: logger.info(""onStandStepChanged <*>"", ""3679"")",onStandStepChanged <*>
"20171223-22:17:57:372|Step_LSC|30002312|onExtend:1514038678000 1 0 4
",onExtend:<*> <*> <*> <*>,"Logging statement: logger.info(""onExtend:<*> <*> <*> <*>"", ""1514038678000"", ""1"", ""0"", ""4"")",onExtend:<*> <*> <*> <*>
"20171223-22:17:57:650|Step_SPUtils|30002312| getTodayTotalDetailSteps = 1514038560000##7106##548583##8661##16256##27320969
",getTodayTotalDetailSteps = <*>##<*>##<*>##<*>##<*>##<*>,"Logging statement: logger.debug(""getTodayTotalDetailSteps = <*>##<*>##<*>##<*>##<*>"", ""1514038560000"", ""7106"", ""548583"", ""8661"", ""16256"", ""27320969"")",getTodayTotalDetailSteps = <*>##<*>##<*>##<*>##<*>
"20171223-22:17:57:650|Step_SPUtils|30002312|setTodayTotalDetailSteps=1514038560000##7107##548584##8661##16256##27321969
",setTodayTotalDetailSteps=<*>,"Logging statement: logger.debug(""setTodayTotalDetailSteps=<*>##<*>##<*>##<*>##<*>"", ""1514038560000"", ""7107"", ""548584"", ""8661"", ""16256"", ""27321969"")",setTodayTotalDetailSteps=<*>##<*>##<*>##<*>##<*>
"20171223-22:17:57:659|Step_ExtSDM|30002312|calculateCaloriesWithCache totalCalories=128917
",calculateCaloriesWithCache totalCalories=<*>,"Logging statement: logger.info(""calculateCaloriesWithCache totalCalories=<*>"", ""128917"")",calculateCaloriesWithCache totalCalories=<*>
"20171223-22:17:57:662|Step_ExtSDM|30002312|calculateAltitudeWithCache totalAltitude=240
",calculateAltitudeWithCache totalAltitude=<*>,"Logging statement: logger.debug(""calculateAltitudeWithCache totalAltitude=<*>"", ""240"")",calculateAltitudeWithCache totalAltitude=<*>
"20171223-22:17:57:662|Step_StandReportReceiver|30002312|REPORT : 7107 5074 152231 240
",REPORT : <*> <*> <*> <*>,"Logging statement: logger.info(""REPORT : <*> <*> <*> <*>"", ""7107"", ""5074"", ""152231"", ""240"")",REPORT : <*> <*> <*> <*>
"20171223-22:17:57:849|Step_LSC|30002312|onStandStepChanged 3681
",onStandStepChanged <*>,"Logging statement: logger.info(""onStandStepChanged <*>"", ""3681"")",onStandStepChanged <*>
"20171223-22:17:57:862|Step_LSC|30002312|onExtend:1514038678000 2 0 4
",onExtend:<*> <*> <*> <*>,"Logging statement: logger.info(""onExtend:<*> <*> <*> <*>"", ""1514038678000"", ""2"", ""0"", ""4"")",onExtend:<*> <*> <*> <*>
"20171223-22:17:58:150|Step_SPUtils|30002312| getTodayTotalDetailSteps = 1514038560000##7107##548584##8661##16256##27321969
",getTodayTotalDetailSteps = <*>##<*>##<*>##<*>##<*>##<*>,"Logging statement: logger.debug(""getTodayTotalDetailSteps = <*>##<*>##<*>##<*>##<*>"", ""1514038560000"", ""7107"", ""548584"", ""8661"", ""16256"", ""27321969"")",getTodayTotalDetailSteps = <*>##<*>##<*>##<*>##<*>
"20171223-22:17:58:151|Step_SPUtils|30002312|setTodayTotalDetailSteps=1514038560000##7109##548585##8661##16256##27322469
",setTodayTotalDetailSteps=<*>,"Logging statement: logger.debug(""setTodayTotalDetailSteps=<*>##<*>##<*>##<*>##<*>"", ""1514038560000"", ""7109"", ""548585"", ""8661"", ""16256"", ""27322469"")",setTodayTotalDetailSteps=<*>##<*>##<*>##<*>##<*>
"20171223-22:17:58:159|Step_ExtSDM|30002312|calculateCaloriesWithCache totalCalories=128960
",calculateCaloriesWithCache totalCalories=<*>,"Logging statement: logger.debug(""calculateCaloriesWithCache totalCalories=<*>"", ""128960"")",calculateCaloriesWithCache totalCalories=<*>
"20171223-22:17:58:162|Step_ExtSDM|30002312|calculateAltitudeWithCache totalAltitude=240
",calculateAltitudeWithCache totalAltitude=<*>,"Logging statement: logger.info(""calculateAltitudeWithCache totalAltitude=<*>"", ""240"")",calculateAltitudeWithCache totalAltitude=<*>
"20171223-22:17:58:167|Step_StandReportReceiver|30002312|REPORT : 7109 5075 152274 240
",REPORT : <*> <*> <*> <*>,"Logging statement: logger.info(""REPORT : <*> <*> <*> <*>"", ""7109"", ""5075"", ""152274"", ""240"")",REPORT : <*> <*> <*> <*>
"20171223-22:17:59:858|Step_LSC|30002312|onStandStepChanged 3683
",onStandStepChanged <*>,"Logging statement: logger.info(""onStandStepChanged <*>"", ""3683"")",onStandStepChanged <*>
"20171223-22:17:59:872|Step_LSC|30002312|onExtend:1514038680000 2 0 4
",onExtend:<*> <*> <*> <*>,"Logging statement: logger.info(""onExtend:<*> <*> <*> <*>"", ""1514038680000"", ""2"", ""0"", ""4"")",onExtend:<*> <*> <*> <*>
"20171223-22:18:0:134|Step_LSC|30002312|processHandleBroadcastAction action:android.intent.action.TIME_TICK
",processHandleBroadcastAction action:android.intent.action.TIME_TICK,"Logging statement: logger.info(""processHandleBroadcastAction action:<*>"", ""android.intent.action.TIME_TICK"")",processHandleBroadcastAction action:<*>
"20171223-22:18:0:158|Step_SPUtils|30002312| getTodayTotalDetailSteps = 1514038560000##7109##548585##8661##16256##27322469
",getTodayTotalDetailSteps = <*>##<*>##<*>##<*>##<*>##<*>,"Logging statement: logger.debug(""getTodayTotalDetailSteps = <*>##<*>##<*>##<*>##<*>"", ""1514038560000"", ""7109"", ""548585"", ""8661"", ""16256"", ""27322469"")",getTodayTotalDetailSteps = <*>##<*>##<*>##<*>##<*>
"20171223-22:18:0:159|Step_SPUtils|30002312|setTodayTotalDetailSteps=1514038620000##7111##548640##8661##16256##27324478
",setTodayTotalDetailSteps=<*>,"Logging statement: logger.info(""setTodayTotalDetailSteps=<*>##<*>##<*>##<*>##<*>"", ""1514038620000"", ""7111"", ""548640"", ""8661"", ""16256"")",setTodayTotalDetailSteps=<*>##<*>##<*>##<*>##<*>
"20171223-22:18:0:168|Step_ExtSDM|30002312|calculateCaloriesWithCache totalCalories=129002
",calculateCaloriesWithCache totalCalories=<*>,"Logging statement: logger.info(""calculateCaloriesWithCache totalCalories=<*>"", ""129002"")",calculateCaloriesWithCache totalCalories=<*>
"20171223-22:18:0:171|Step_ExtSDM|30002312|calculateAltitudeWithCache totalAltitude=240
",calculateAltitudeWithCache totalAltitude=<*>,"Logging statement: logger.info(""calculateAltitudeWithCache totalAltitude=<*>"", ""240"")",calculateAltitudeWithCache totalAltitude=<*>
"20171223-22:18:0:172|Step_StandReportReceiver|30002312|REPORT : 7111 5077 152317 240
",REPORT : <*> <*> <*> <*>,"Logging statement: logger.info(""REPORT : <*> <*> <*> <*>"", ""7111"", ""5077"", ""152317"", ""240"")",REPORT : <*> <*> <*> <*>
"20171223-22:18:1:349|Step_LSC|30002312|onStandStepChanged 3684
",onStandStepChanged <*>,"Logging statement: logger.info(""onStandStepChanged <*>"", ""3684"")",onStandStepChanged <*>
"20171223-22:18:1:361|Step_LSC|30002312|onExtend:1514038682000 1 0 4
",onExtend:<*> <*> <*> <*>,"Logging statement: logger.info(""onExtend:<*> <*> <*> <*>"", ""1514038682000"", ""1"", ""0"", ""4"")",onExtend:<*> <*> <*> <*>
"20171223-22:18:1:649|Step_SPUtils|30002312| getTodayTotalDetailSteps = 1514038620000##7111##548640##8661##16256##27324478
",getTodayTotalDetailSteps = <*>##<*>##<*>##<*>##<*>##<*>,"Logging statement: logger.debug(""getTodayTotalDetailSteps = <*>##<*>##<*>##<*>##<*>"", ""1514038620000"", ""7111"", ""548640"", ""8661"", ""16256"", ""27324478"")",getTodayTotalDetailSteps = <*>##<*>##<*>##<*>##<*>
"20171223-22:18:1:650|Step_SPUtils|30002312|setTodayTotalDetailSteps=1514038620000##7112##548695##8661##16256##27325968
",setTodayTotalDetailSteps=<*>,"Logging statement: logger.info(""setTodayTotalDetailSteps=<*>##<*>##<*>##<*>##<*>"", ""1514038620000"", ""7112"", ""548695"", ""8661"", ""16256"", ""27325968"")",setTodayTotalDetailSteps=<*>##<*>##<*>##<*>##<*>
"20171223-22:18:1:659|Step_ExtSDM|30002312|calculateCaloriesWithCache totalCalories=129024
",calculateCaloriesWithCache totalCalories=<*>,"Logging statement: logger.info(""calculateCaloriesWithCache totalCalories=<*>"", ""129024"")",calculateCaloriesWithCache totalCalories=<*>
"20171223-22:18:1:663|Step_ExtSDM|30002312|calculateAltitudeWithCache totalAltitude=240
",calculateAltitudeWithCache totalAltitude=<*>,"Logging statement: logger.info(""calculateAltitudeWithCache totalAltitude=<*>"", ""240"")",calculateAltitudeWithCache totalAltitude=<*>
"20171223-22:18:1:664|Step_StandReportReceiver|30002312|REPORT : 7112 5077 152339 240
",REPORT : <*> <*> <*> <*>,"Logging statement: logger.info(""REPORT : <*> <*> <*> <*>"", ""7112"", ""5077"", ""152339"", ""240"")",REPORT : <*> <*> <*> <*>
"20171223-22:18:2:349|Step_LSC|30002312|onStandStepChanged 3685
",onStandStepChanged <*>,"Logging statement: logger.info(""onStandStepChanged <*>"", ""3685"")",onStandStepChanged <*>
"20171223-22:18:2:363|Step_LSC|30002312|onExtend:1514038683000 1 0 4
",onExtend:<*> <*> <*> <*>,"Logging statement: logger.info(""onExtend:<*> <*> <*> <*>"", ""1514038683000"", ""1"", ""0"", ""4"")",onExtend:<*> <*> <*> <*>
"20171223-22:18:2:649|Step_SPUtils|30002312| getTodayTotalDetailSteps = 1514038620000##7112##548695##8661##16256##27325968
",getTodayTotalDetailSteps = <*>##<*>##<*>##<*>##<*>##<*>,"Logging statement: logger.debug(""getTodayTotalDetailSteps = <*>##<*>##<*>##<*>##<*>"", ""1514038620000"", ""7112"", ""548695"", ""8661"", ""16256"", ""27325968"")",getTodayTotalDetailSteps = <*>##<*>##<*>##<*>##<*>
"20171223-22:18:2:650|Step_SPUtils|30002312|setTodayTotalDetailSteps=1514038620000##7113##548750##8661##16256##27326969
",setTodayTotalDetailSteps=<*>,"Logging statement: logger.info(""setTodayTotalDetailSteps=<*>##<*>##<*>##<*>##<*>"", ""1514038620000"", ""7113"", ""548750"", ""8661"", ""16256"", ""27326969"")",setTodayTotalDetailSteps=<*>##<*>##<*>##<*>##<*>
"20171223-22:18:2:659|Step_ExtSDM|30002312|calculateCaloriesWithCache totalCalories=129045
",calculateCaloriesWithCache totalCalories=<*>,"Logging statement: logger.info(""calculateCaloriesWithCache totalCalories=<*>"", ""129045"")",calculateCaloriesWithCache totalCalories=<*>
"20171223-22:18:2:661|Step_ExtSDM|30002312|calculateAltitudeWithCache totalAltitude=240
",calculateAltitudeWithCache totalAltitude=<*>,"Logging statement: logger.info(""calculateAltitudeWithCache totalAltitude=<*>"", ""240"")",calculateAltitudeWithCache totalAltitude=<*>
"20171223-22:18:2:662|Step_StandReportReceiver|30002312|REPORT : 7113 5078 152360 240
",REPORT : <*> <*> <*> <*>,"Logging statement: logger.info(""REPORT : <*> <*> <*> <*>"", ""7113"", ""5078"", ""152360"", ""240"")",REPORT : <*> <*> <*> <*>
"20171223-22:18:5:351|Step_LSC|30002312|onStandStepChanged 3686
",onStandStepChanged <*>,"Logging statement: logger.info(""onStandStepChanged <*>"", ""3686"")",onStandStepChanged <*>
"20171223-22:18:5:358|Step_LSC|30002312|onExtend:1514038686000 1 0 4
",onExtend:<*> <*> <*> <*>,"Logging statement: logger.info(""onExtend:<*> <*> <*> <*>"", ""1514038686000"", ""1"", ""0"", ""4"")",onExtend:<*> <*> <*> <*>
"20171223-22:18:5:653|Step_SPUtils|30002312| getTodayTotalDetailSteps = 1514038620000##7113##548750##8661##16256##27326969
",getTodayTotalDetailSteps = <*>##<*>##<*>##<*>##<*>##<*>,"Logging statement: logger.debug(""getTodayTotalDetailSteps = <*>##<*>##<*>##<*>##<*>"", ""1514038620000"", ""7113"", ""548750"", ""8661"", ""16256"", ""27326969"")",getTodayTotalDetailSteps = <*>##<*>##<*>##<*>##<*>
"20171223-22:18:5:653|Step_SPUtils|30002312|setTodayTotalDetailSteps=1514038620000##7114##548805##8661##16256##27329972
",setTodayTotalDetailSteps=<*>,"Logging statement: logger.info(""setTodayTotalDetailSteps=<*>##<*>##<*>##<*>##<*>"", ""1514038620000"", ""7114"", ""548805"", ""8661"", ""16256"", ""27329972"")",setTodayTotalDetailSteps=<*>##<*>##<*>##<*>##<*>
"20171223-22:18:5:673|Step_ExtSDM|30002312|calculateCaloriesWithCache totalCalories=129067
",calculateCaloriesWithCache totalCalories=<*>,"Logging statement: logger.debug(""calculateCaloriesWithCache totalCalories=<*>"", ""129067"")",calculateCaloriesWithCache totalCalories=<*>
"20171223-22:18:5:684|Step_ExtSDM|30002312|calculateAltitudeWithCache totalAltitude=240
",calculateAltitudeWithCache totalAltitude=<*>,"Logging statement: logger.info(""calculateAltitudeWithCache totalAltitude=<*>"", ""240"")",calculateAltitudeWithCache totalAltitude=<*>
"20171223-22:18:5:684|Step_StandReportReceiver|30002312|REPORT : 7114 5079 152381 240
",REPORT : <*> <*> <*> <*>,"Logging statement: logger.info(""REPORT : <*> <*> <*> <*>"", ""7114"", ""5079"", ""152381"", ""240"")",REPORT : <*> <*> <*> <*>
"20171223-22:18:5:849|Step_LSC|30002312|onStandStepChanged 3686
",onStandStepChanged <*>,"Logging statement: logger.info(""onStandStepChanged <*>"", ""3686"")",onStandStepChanged <*>
"20171223-22:18:5:854|Step_LSC|30002312|onExtend:1514038686000 0 0 0
",onExtend:<*> <*> <*> <*>,"Logging statement: logger.info(""onExtend:<*> <*> <*> <*>"", ""1514038686000"", ""0"", ""0"", ""0"")",onExtend:<*> <*> <*> <*>
"20171223-22:18:6:150|Step_SPUtils|30002312| getTodayTotalDetailSteps = 1514038620000##7114##548805##8661##16256##27329972
",getTodayTotalDetailSteps = <*>##<*>##<*>##<*>##<*>##<*>,"Logging statement: logger.debug(""getTodayTotalDetailSteps = <1514038620000>##<7114>##<548805>##<8661>##<16256>##<27329972>"")",getTodayTotalDetailSteps = <1514038620000>##<7114>##<548805>##<8661>##<16256>##<27329972>
"20171223-22:18:6:151|Step_SPUtils|30002312|setTodayTotalDetailSteps=1514038620000##7114##548860##8661##16256##27330470
",setTodayTotalDetailSteps=<*>,"Logging statement: logger.info(""setTodayTotalDetailSteps=<*>##<*>##<*>##<*>##<*>"", ""1514038620000"", ""7114"", ""548860"", ""8661"", ""16256"")",setTodayTotalDetailSteps=<*>##<*>##<*>##<*>##<*>
"20171223-22:18:6:164|Step_ExtSDM|30002312|calculateCaloriesWithCache totalCalories=129067
",calculateCaloriesWithCache totalCalories=<*>,"Logging statement: logger.debug(""calculateCaloriesWithCache totalCalories=<*>"", ""129067"")",calculateCaloriesWithCache totalCalories=<*>
"20171223-22:18:6:168|Step_ExtSDM|30002312|calculateAltitudeWithCache totalAltitude=240
",calculateAltitudeWithCache totalAltitude=<*>,"Logging statement: logger.debug(""calculateAltitudeWithCache totalAltitude=<*>"", ""240"")",calculateAltitudeWithCache totalAltitude=<*>
"20171223-22:19:0:138|Step_LSC|30002312|processHandleBroadcastAction action:android.intent.action.TIME_TICK
",processHandleBroadcastAction action:android.intent.action.TIME_TICK,"Logging statement: logger.info(""processHandleBroadcastAction action:<*>"", ""android.intent.action.TIME_TICK"")",processHandleBroadcastAction action:<*>
"20171223-22:19:7:854|Step_LSC|30002312|onStandStepChanged 3689
",onStandStepChanged <*>,"Logging statement: logger.info(""onStandStepChanged <*>"", ""3689"")",onStandStepChanged <*>
"20171223-22:19:7:865|Step_LSC|30002312|onExtend:1514038748000 3 0 4
",onExtend:<*> <*> <*> <*>,"Logging statement: logger.info(""onExtend:<*> <*> <*> <*>"", ""1514038748000"", ""3"", ""0"", ""4"")",onExtend:<*> <*> <*> <*>
"20171223-22:19:8:155|Step_SPUtils|30002312| getTodayTotalDetailSteps = 1514038620000##7114##548860##8661##16256##27330470
",getTodayTotalDetailSteps = <*>##<*>##<*>##<*>##<*>##<*>,"Logging statement: logger.info(""getTodayTotalDetailSteps = <*>##<*>##<*>##<*>##<*>"", ""1514038620000"", ""7114"", ""548860"", ""8661"", ""16256"", ""27330470"")",getTodayTotalDetailSteps = <*>##<*>##<*>##<*>##<*>
"20171223-22:19:8:156|Step_SPUtils|30002312|setTodayTotalDetailSteps=1514038680000##7117##548865##8661##16256##27392475
",setTodayTotalDetailSteps=<*>,"Logging statement: logger.debug(""setTodayTotalDetailSteps=<*>##<*>##<*>##<*>##<*>"", ""1514038680000"", ""7117"", ""548865"", ""8661"", ""16256"", ""27392475"")",setTodayTotalDetailSteps=<*>##<*>##<*>##<*>##<*>
"20171223-22:19:8:163|Step_ExtSDM|30002312|calculateCaloriesWithCache totalCalories=129131
",calculateCaloriesWithCache totalCalories=<*>,"Logging statement: logger.debug(""calculateCaloriesWithCache totalCalories=<*>"", ""129131"")",calculateCaloriesWithCache totalCalories=<*>
"20171223-22:19:8:165|Step_ExtSDM|30002312|calculateAltitudeWithCache totalAltitude=240
",calculateAltitudeWithCache totalAltitude=<*>,"Logging statement: logger.info(""calculateAltitudeWithCache totalAltitude=<*>"", ""240"")",calculateAltitudeWithCache totalAltitude=<*>
"20171223-22:19:8:167|Step_StandReportReceiver|30002312|REPORT : 7117 5081 152446 240
",REPORT : <*> <*> <*> <*>,"Logging statement: logger.info(""REPORT : <*> <*> <*> <*>"", ""7117"", ""5081"", ""152446"", ""240"")",REPORT : <*> <*> <*> <*>
"20171223-22:19:8:357|Step_LSC|30002312|onStandStepChanged 3694
",onStandStepChanged <*>,"Logging statement: logger.info(""onStandStepChanged <*>"", ""3694"")",onStandStepChanged <*>
"20171223-22:19:8:365|Step_LSC|30002312|onExtend:1514038749000 5 0 4
",onExtend:<*> <*> <*> <*>,"Logging statement: logger.info(""onExtend:<*> <*> <*> <*>"", ""1514038749000"", ""5"", ""0"", ""4"")",onExtend:<*> <*> <*> <*>
"20171223-22:19:8:658|Step_SPUtils|30002312| getTodayTotalDetailSteps = 1514038680000##7117##548865##8661##16256##27392475
",getTodayTotalDetailSteps = <*>##<*>##<*>##<*>##<*>##<*>,"Logging statement: logger.debug(""getTodayTotalDetailSteps = <*>##<*>##<*>##<*>##<*>"", ""1514038680000"", ""7117"", ""548865"", ""8661"", ""16256"", ""27392475"")",getTodayTotalDetailSteps = <*>##<*>##<*>##<*>##<*>
"20171223-22:19:8:660|Step_SPUtils|30002312|setTodayTotalDetailSteps=1514038680000##7122##548870##8661##16256##27392978
",setTodayTotalDetailSteps=<*>,"Logging statement: logger.debug(""setTodayTotalDetailSteps=<*>##<*>##<*>##<*>##<*>"", ""1514038680000"", ""7122"", ""548870"", ""8661"", ""16256"", ""27392978"")",setTodayTotalDetailSteps=<*>##<*>##<*>##<*>##<*>
"20171223-22:19:8:675|Step_ExtSDM|30002312|calculateCaloriesWithCache totalCalories=129238
",calculateCaloriesWithCache totalCalories=<*>,"Logging statement: logger.info(""calculateCaloriesWithCache totalCalories=<*>"", ""129238"")",calculateCaloriesWithCache totalCalories=<*>
"20171223-22:19:8:686|Step_ExtSDM|30002312|calculateAltitudeWithCache totalAltitude=240
",calculateAltitudeWithCache totalAltitude=<*>,"Logging statement: logger.info(""calculateAltitudeWithCache totalAltitude=<*>"", ""240"")",calculateAltitudeWithCache totalAltitude=<*>
"20171223-22:19:8:686|Step_StandReportReceiver|30002312|REPORT : 7122 5085 152553 240
",REPORT : <*> <*> <*> <*>,"Logging statement: logger.info(""REPORT : <*> <*> <*> <*>"", ""7122"", ""5085"", ""152553"", ""240"")",REPORT : <*> <*> <*> <*>
"20171223-22:19:8:849|Step_LSC|30002312|onStandStepChanged 3696
",onStandStepChanged <*>,"Logging statement: logger.info(""onStandStepChanged <*>"", ""3696"")",onStandStepChanged <*>
"20171223-22:19:8:862|Step_LSC|30002312|onExtend:1514038749000 2 0 4
",onExtend:<*> <*> <*> <*>,"Logging statement: logger.info(""onExtend:<*> <*> <*> <*>"", ""1514038749000"", ""2"", ""0"", ""4"")",onExtend:<*> <*> <*> <*>
"20171223-22:19:9:150|Step_SPUtils|30002312| getTodayTotalDetailSteps = 1514038680000##7122##548870##8661##16256##27392978
",getTodayTotalDetailSteps = <*>##<*>##<*>##<*>##<*>##<*>,"Logging statement: logger.debug(""getTodayTotalDetailSteps = <*>##<*>##<*>##<*>##<*>"", ""1514038680000"", ""7122"", ""548870"", ""8661"", ""16256"", ""27392978"")",getTodayTotalDetailSteps = <*>##<*>##<*>##<*>##<*>
"20171223-22:19:9:151|Step_SPUtils|30002312|setTodayTotalDetailSteps=1514038680000##7124##548875##8661##16256##27393470
",setTodayTotalDetailSteps=<*>,"Logging statement: logger.info(""setTodayTotalDetailSteps=<*>##<*>##<*>##<*>##<*>"", ""1514038680000"", ""7124"", ""548875"", ""8661"", ""16256"", ""27393470"")",setTodayTotalDetailSteps=<*>##<*>##<*>##<*>##<*>
"20171223-22:19:9:158|Step_ExtSDM|30002312|calculateCaloriesWithCache totalCalories=129281
",calculateCaloriesWithCache totalCalories=<*>,"Logging statement: logger.info(""calculateCaloriesWithCache totalCalories=<*>"", ""129281"")",calculateCaloriesWithCache totalCalories=<*>
"20171223-22:19:9:163|Step_ExtSDM|30002312|calculateAltitudeWithCache totalAltitude=240
",calculateAltitudeWithCache totalAltitude=<*>,"Logging statement: logger.info(""calculateAltitudeWithCache totalAltitude=<*>"", ""240"")",calculateAltitudeWithCache totalAltitude=<*>
"20171223-22:19:9:169|Step_StandReportReceiver|30002312|REPORT : 7124 5086 152596 240
",REPORT : <*> <*> <*> <*>,"Logging statement: logger.info(""REPORT : <*> <*> <*> <*>"", ""7124"", ""5086"", ""152596"", ""240"")",REPORT : <*> <*> <*> <*>
"20171223-22:19:9:348|Step_LSC|30002312|onStandStepChanged 3698
",onStandStepChanged <*>,"Logging statement: logger.info(""onStandStepChanged <*>"", ""3698"")",onStandStepChanged <*>
"20171223-22:19:9:359|Step_LSC|30002312|onExtend:1514038750000 2 0 4
",onExtend:<*> <*> <*> <*>,"Logging statement: logger.info(""onExtend:<*> <*> <*> <*>"", ""1514038750000"", ""2"", ""0"", ""4"")",onExtend:<*> <*> <*> <*>
"20171223-22:19:9:652|Step_SPUtils|30002312| getTodayTotalDetailSteps = 1514038680000##7124##548875##8661##16256##27393470
",getTodayTotalDetailSteps = <*>##<*>##<*>##<*>##<*>##<*>,"Logging statement: logger.info(""getTodayTotalDetailSteps = <*>##<*>##<*>##<*>##<*>"", ""1514038680000"", ""7124"", ""548875"", ""8661"", ""16256"", ""27393470"")",getTodayTotalDetailSteps = <*>##<*>##<*>##<*>##<*>
"20171223-22:19:9:652|Step_SPUtils|30002312|setTodayTotalDetailSteps=1514038680000##7126##548880##8661##16256##27393971
",setTodayTotalDetailSteps=<*>,"Logging statement: logger.info(""setTodayTotalDetailSteps=<*>##<*>##<*>##<*>##<*>"", ""1514038680000"", ""7126"", ""548880"", ""8661"", ""16256"")",setTodayTotalDetailSteps=<*>##<*>##<*>##<*>##<*>
"20171223-22:19:9:662|Step_ExtSDM|30002312|calculateCaloriesWithCache totalCalories=129324
",calculateCaloriesWithCache totalCalories=<*>,"Logging statement: logger.info(""calculateCaloriesWithCache totalCalories=<*>"", ""129324"")",calculateCaloriesWithCache totalCalories=<*>
"20171223-22:19:9:668|Step_ExtSDM|30002312|calculateAltitudeWithCache totalAltitude=240
",calculateAltitudeWithCache totalAltitude=<*>,"Logging statement: logger.info(""calculateAltitudeWithCache totalAltitude=<*>"", ""240"")",calculateAltitudeWithCache totalAltitude=<*>
"20171223-22:19:9:671|Step_StandReportReceiver|30002312|REPORT : 7126 5087 152638 240
",REPORT : <*> <*> <*> <*>,"Logging statement: logger.info(""REPORT : <*> <*> <*> <*>"", ""7126"", ""5087"", ""152638"", ""240"")",REPORT : <*> <*> <*> <*>
"20171223-22:19:9:849|Step_LSC|30002312|onStandStepChanged 3700
",onStandStepChanged <*>,"Logging statement: logger.info(""onStandStepChanged <*>"", ""3700"")",onStandStepChanged <*>
"20171223-22:19:9:859|Step_LSC|30002312|onExtend:1514038750000 2 0 4
",onExtend:<*> <*> <*> <*>,"Logging statement: logger.info(""onExtend:<*> <*> <*> <*>"", ""1514038750000"", ""2"", ""0"", ""4"")",onExtend:<*> <*> <*> <*>
"20171223-22:19:10:149|Step_SPUtils|30002312| getTodayTotalDetailSteps = 1514038680000##7126##548880##8661##16256##27393971
",getTodayTotalDetailSteps = <*>##<*>##<*>##<*>##<*>##<*>,"Logging statement: logger.debug(""getTodayTotalDetailSteps = <*>##<*>##<*>##<*>##<*>"", ""1514038680000"", ""7126"", ""548880"", ""8661"", ""16256"", ""27393971"")",getTodayTotalDetailSteps = <*>##<*>##<*>##<*>##<*>
"20171223-22:19:10:150|Step_SPUtils|30002312|setTodayTotalDetailSteps=1514038680000##7128##548885##8661##16256##27394469
",setTodayTotalDetailSteps=<*>,"Logging statement: logger.debug(""setTodayTotalDetailSteps=<*>##<*>##<*>##<*>##<*>"", ""1514038680000"", ""7128"", ""548885"", ""8661"", ""16256"")",setTodayTotalDetailSteps=<*>##<*>##<*>##<*>##<*>
"20171223-22:19:10:160|Step_ExtSDM|30002312|calculateCaloriesWithCache totalCalories=129366
",calculateCaloriesWithCache totalCalories=<*>,"Logging statement: logger.info(""calculateCaloriesWithCache totalCalories=<*>"", ""129366"")",calculateCaloriesWithCache totalCalories=<*>
"20171223-22:19:10:164|Step_ExtSDM|30002312|calculateAltitudeWithCache totalAltitude=240
",calculateAltitudeWithCache totalAltitude=<*>,"Logging statement: logger.debug(""calculateAltitudeWithCache totalAltitude=<*>"", ""240"")",calculateAltitudeWithCache totalAltitude=<*>
"20171223-22:19:10:165|Step_StandReportReceiver|30002312|REPORT : 7128 5089 152681 240
",REPORT : <*> <*> <*> <*>,"Logging statement: logger.info(""REPORT : <*> <*> <*> <*>"", ""7128"", ""5089"", ""152681"", ""240"")",REPORT : <*> <*> <*> <*>
"20171223-22:19:10:348|Step_LSC|30002312|onStandStepChanged 3702
",onStandStepChanged <*>,"Logging statement: logger.info(""onStandStepChanged <*>"", ""3702"")",onStandStepChanged <*>
"20171223-22:19:10:362|Step_LSC|30002312|onExtend:1514038751000 2 0 4
",onExtend:<*> <*> <*> <*>,"Logging statement: logger.info(""onExtend:<*> <*> <*> <*>"", ""1514038751000"", ""2"", ""0"", ""4"")",onExtend:<*> <*> <*> <*>
"20171223-22:19:10:650|Step_SPUtils|30002312| getTodayTotalDetailSteps = 1514038680000##7128##548885##8661##16256##27394469
",getTodayTotalDetailSteps = <*>##<*>##<*>##<*>##<*>##<*>,"Logging statement: logger.debug(""getTodayTotalDetailSteps = <*>##<*>##<*>##<*>##<*>"", ""1514038680000"", ""7128"", ""548885"", ""8661"", ""16256"", ""27394469"")",getTodayTotalDetailSteps = <*>##<*>##<*>##<*>##<*>
"20171223-22:19:10:650|Step_SPUtils|30002312|setTodayTotalDetailSteps=1514038680000##7130##548890##8661##16256##27394969
",setTodayTotalDetailSteps=<*>,"Logging statement: logger.info(""setTodayTotalDetailSteps=<*>##<*>##<*>##<*>##<*>"", ""1514038680000"", ""7130"", ""548890"", ""8661"", ""16256"", ""27394969"")",setTodayTotalDetailSteps=<*>##<*>##<*>##<*>##<*>
"20171223-22:19:10:658|Step_ExtSDM|30002312|calculateCaloriesWithCache totalCalories=129409
",calculateCaloriesWithCache totalCalories=<*>,"Logging statement: logger.debug(""calculateCaloriesWithCache totalCalories=<*>"", ""129409"")",calculateCaloriesWithCache totalCalories=<*>
