Log,EventTemplate,LoggingStatement,LogTemplate
"2015-07-29 19:36:42,939 - WARN  [RecvWorker:188978561024:QuorumCnxManager$RecvWorker@762] - Connection broken for id 188978561024, my id = 1, error = 
","Connection broken for id <*>, my id = <*>, error =","Logging statement: logger.warn(""Connection broken for id {}, my id = {}, error = {}"", 188978561024, 1, """")","Connection broken for id <*>, my id = <*>, error = <*>"
"2015-07-29 19:36:52,879 - WARN  [RecvWorker:188978561024:QuorumCnxManager$RecvWorker@762] - Connection broken for id 188978561024, my id = 1, error = 
","Connection broken for id <*>, my id = <*>, error =","Logging statement: logger.warn(""Connection broken for id {}, my id = {}, error = {}"", 188978561024, 1, """")","Connection broken for id <*>, my id = <*>, error = <*>"
"2015-07-29 19:36:56,303 - WARN  [RecvWorker:188978561024:QuorumCnxManager$RecvWorker@762] - Connection broken for id 188978561024, my id = 1, error = 
","Connection broken for id <*>, my id = <*>, error =","Logging statement: logger.warn(""Connection broken for id {}, my id = {}, error = {}"", 188978561024, 1, """")","Connection broken for id <*>, my id = <*>, error = <*>"
"2015-07-29 19:37:09,774 - WARN  [RecvWorker:188978561024:QuorumCnxManager$RecvWorker@762] - Connection broken for id 188978561024, my id = 1, error = 
","Connection broken for id <*>, my id = <*>, error =","Logging statement: logger.warn(""Connection broken for id {}, my id = {}, error = {}"", ""188978561024"", ""1"", """")","Connection broken for id <*>, my id = <*>, error = <*>"
"2015-07-29 19:37:19,676 - WARN  [RecvWorker:188978561024:QuorumCnxManager$RecvWorker@765] - Interrupting SendWorker
",Interrupting SendWorker,"Logging statement: logger.warn(""Interrupting {}"", ""SendWorker"")",Interrupting <*>
"2015-07-29 23:44:21,576 - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:NIOServerCnxn@1001] - Closed socket connection for client /10.10.34.11:49557 which had sessionid 0x14ed93111f20048
",Closed socket connection for client <*>:<*> which had sessionid <*>,"Logging statement: logger.info(""Closed socket connection for client {} which had sessionid {}"", ""/10.10.34.11:49557"", ""0x14ed93111f20048"")",Closed socket connection for client <*> which had sessionid <*>
"2015-07-29 23:44:28,903 - ERROR [CommitProcessor:1:NIOServerCnxn@180] - Unexpected Exception: 
",Unexpected Exception:,"Logging statement: logger.error(""Unexpected Exception"")",Unexpected Exception
"2015-07-30 14:47:15,835 - INFO  [CommitProcessor:1:ZooKeeperServer@595] - Established session 0x14ed93111f20079 with negotiated timeout 20000 for client /10.10.34.11:49800
",Established session <*> with negotiated timeout <*> for client <*>:<*>,"Logging statement: logger.info(""Established session {} with negotiated timeout {} for client {}"", ""0x14ed93111f20079"", ""20000"", ""/10.10.34.11:49800"")",Established session <*> with negotiated timeout <*> for client <*>
"2015-07-30 14:52:21,906 - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:NIOServerCnxn@1001] - Closed socket connection for client /10.10.34.29:39382 which had sessionid 0x14ed93111f2005d
",Closed socket connection for client <*>:<*> which had sessionid <*>,"Logging statement: logger.info(""Closed socket connection for client {}:{}"", ""/10.10.34.29"", ""39382"")",Closed socket connection for client <*>:<*>
"2015-07-30 15:41:40,669 - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:NIOServerCnxn@1001] - Closed socket connection for client /10.10.34.11:50940 which had sessionid 0x14ed93111f20099
",Closed socket connection for client <*>:<*> which had sessionid <*>,"Logging statement: logger.info(""Closed socket connection for client {} which had sessionid {}"", ""/10.10.34.11:50940"", ""0x14ed93111f20099"")",Closed socket connection for client <*> which had sessionid <*>
"2015-07-30 16:09:17,019 - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:NIOServerCnxn@1001] - Closed socket connection for client /10.10.34.11:52893 which had sessionid 0x14ed93111f2009b
",Closed socket connection for client <*>:<*> which had sessionid <*>,"Logging statement: logger.info(""Closed socket connection for client {} which had sessionid {}"", ""/10.10.34.11:52893"", ""0x14ed93111f2009b"")",Closed socket connection for client <*> which had sessionid <*>
"2015-07-30 16:12:01,554 - WARN  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:ZooKeeperServer@793] - Connection request from old client /10.10.34.19:33442; will be dropped if server is in r-o mode
",Connection request from old client <*>:<*>; will be dropped if server is in r-o mode,"Logging statement: logger.warn(""Connection request from old client {}; will be dropped if server is in r-o mode"", ""/10.10.34.19:33442"")",Connection request from old client <*>; will be dropped if server is in r-o mode
"2015-07-30 16:18:36,818 - WARN  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:ZooKeeperServer@793] - Connection request from old client /10.10.34.20:56418; will be dropped if server is in r-o mode
",Connection request from old client <*>:<*>; will be dropped if server is in r-o mode,"Logging statement: logger.warn(""Connection request from old client {}; will be dropped if server is in r-o mode"", ""/10.10.34.20:56418"")",Connection request from old client <*>; will be dropped if server is in r-o mode
"2015-07-30 16:18:38,680 - WARN  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:ZooKeeperServer@793] - Connection request from old client /10.10.34.42:34164; will be dropped if server is in r-o mode
",Connection request from old client <*>:<*>; will be dropped if server is in r-o mode,"Logging statement: logger.warn(""Connection request from old client {}; will be dropped if server is in r-o mode"", ""/10.10.34.42:34164"")",Connection request from old client <*>; will be dropped if server is in r-o mode
"2015-07-30 16:34:50,091 - WARN  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:ZooKeeperServer@793] - Connection request from old client /10.10.34.11:54411; will be dropped if server is in r-o mode
",Connection request from old client <*>:<*>; will be dropped if server is in r-o mode,"Logging statement: logger.warn(""Connection request from old client {}; will be dropped if server is in r-o mode"", ""/10.10.34.11:54411"")",Connection request from old client <*>; will be dropped if server is in r-o mode
"2015-07-30 16:44:26,593 - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:NIOServerCnxn@1001] - Closed socket connection for client /10.10.34.12:45682 which had sessionid 0x14ed93111f200cd
",Closed socket connection for client <*>:<*> which had sessionid <*>,"Logging statement: logger.info(""Closed socket connection for client {}:{}"", ""/10.10.34.12"", ""45682"")",Closed socket connection for client <*>:<*>
"2015-07-30 16:44:36,930 - WARN  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:ZooKeeperServer@793] - Connection request from old client /10.10.34.13:37454; will be dropped if server is in r-o mode
",Connection request from old client <*>:<*>; will be dropped if server is in r-o mode,"Logging statement: logger.warn(""Connection request from old client {}; will be dropped if server is in r-o mode"", ""/10.10.34.13:37454"")",Connection request from old client <*>; will be dropped if server is in r-o mode
"2015-07-30 17:11:54,937 - WARN  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:NIOServerCnxn@349] - caught end of stream exception
",caught end of stream exception,"Logging statement: logger.warn(""Caught end of stream exception"")",Caught end of stream exception
"2015-07-30 17:36:31,976 - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:NIOServerCnxn@1001] - Closed socket connection for client /10.10.34.11:54983 which had sessionid 0x14ed93111f200f0
",Closed socket connection for client <*>:<*> which had sessionid <*>,"Logging statement: logger.info(""Closed socket connection for client {}:{}"", ""/10.10.34.11"", ""54983"")",Closed socket connection for client <*>:<*>
"2015-07-30 17:43:58,186 - INFO  [QuorumPeer[myid=1]/0:0:0:0:0:0:0:0:2181:Environment@100] - Server environment:user.dir=/
",Server environment:<*>,"Logging statement: logger.info(""Server environment:{}={}"", ""user.dir"", ""/"")",Server environment:<*>=<*>
"2015-07-30 17:55:26,200 - WARN  [WorkerSender[myid=1]:QuorumCnxManager@368] - Cannot open channel to 2 at election address /10.10.34.12:3888
",Cannot open channel to <*> at election address <*>:<*>,"Logging statement: logger.warn(""Cannot open channel to {} at election address {}"", ""2"", ""/10.10.34.12:3888"")",Cannot open channel to <*> at election address <*>
"2015-07-30 20:06:34,001 - INFO  [SessionTracker:ZooKeeperServer@325] - Expiring session 0x24ede63a01b003b, timeout of 10000ms exceeded
","Expiring session <*>, timeout of <*> exceeded","Logging statement: logger.info(""Expiring session {}, timeout of {}ms exceeded"", ""0x24ede63a01b003b"", ""10000"")","Expiring session <*>, timeout of <*>ms exceeded"
"2015-07-30 20:13:46,001 - INFO  [SessionTracker:ZooKeeperServer@325] - Expiring session 0x34ede65503f0036, timeout of 10000ms exceeded
","Expiring session <*>, timeout of <*> exceeded","Logging statement: logger.info(""Expiring session {}, timeout of {}ms exceeded"", ""0x34ede65503f0036"", ""10000"")","Expiring session <*>, timeout of <*>ms exceeded"
"2015-07-30 20:35:02,324 - WARN  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:ZooKeeperServer@793] - Connection request from old client /10.10.34.13:38079; will be dropped if server is in r-o mode
",Connection request from old client <*>:<*>; will be dropped if server is in r-o mode,"Logging statement: logger.warn(""Connection request from old client {}; will be dropped if server is in r-o mode"", ""/10.10.34.13:38079"")",Connection request from old client <*>; will be dropped if server is in r-o mode
"2015-07-30 21:03:35,468 - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:NIOServerCnxn@1001] - Closed socket connection for client /10.10.34.13:38088 which had sessionid 0x14ede63a5a70048
",Closed socket connection for client <*>:<*> which had sessionid <*>,"Logging statement: logger.info(""Closed socket connection for client {}:{}"", ""/10.10.34.13"", ""38088"")",Closed socket connection for client <*>:<*>
"2015-07-30 21:03:44,632 - WARN  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:ZooKeeperServer@793] - Connection request from old client /10.10.34.11:40489; will be dropped if server is in r-o mode
",Connection request from old client <*>:<*>; will be dropped if server is in r-o mode,"Logging statement: logger.warn(""Connection request from old client {}; will be dropped if server is in r-o mode"", ""/10.10.34.11:40489"")",Connection request from old client <*>; will be dropped if server is in r-o mode
"2015-07-30 21:03:44,634 - INFO  [CommitProcessor:1:ZooKeeperServer@595] - Established session 0x14ede63a5a7004b with negotiated timeout 10000 for client /10.10.34.11:40489
",Established session <*> with negotiated timeout <*> for client <*>:<*>,"Logging statement: logger.info(""Established session {} with negotiated timeout {} for client {}"", ""0x14ede63a5a7004b"", ""10000"", ""/10.10.34.11:40489"")",Established session <*> with negotiated timeout <*> for client <*>
"2015-07-30 23:03:42,133 - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:NIOServerCnxn@1001] - Closed socket connection for client /10.10.34.17:51214 which had sessionid 0x14ede63a5a70053
",Closed socket connection for client <*>:<*> which had sessionid <*>,"Logging statement: logger.info(""Closed socket connection for client {}:{}"", ""/10.10.34.17"", ""51214"")",Closed socket connection for client <*>:<*>
"2015-07-30 23:03:52,001 - INFO  [SessionTracker:ZooKeeperServer@325] - Expiring session 0x34ede65503f005c, timeout of 10000ms exceeded
","Expiring session <*>, timeout of <*> exceeded","Logging statement: logger.info(""Expiring session {}, timeout of {}ms exceeded"", ""0x34ede65503f005c"", ""10000"")","Expiring session <*>, timeout of <*>ms exceeded"
"2015-07-30 23:03:54,002 - INFO  [SessionTracker:ZooKeeperServer@325] - Expiring session 0x24ede63a01b0062, timeout of 10000ms exceeded
","Expiring session <*>, timeout of <*> exceeded","Logging statement: logger.info(""Expiring session {}, timeout of {}ms exceeded"", ""0x24ede63a01b0062"", ""10000"")","Expiring session <*>, timeout of <*>ms exceeded"
"2015-07-30 23:43:22,414 - WARN  [LearnerHandler-/10.10.34.12:35276:LearnerHandler@575] - ******* GOODBYE /10.10.34.12:35276 ********
",******* GOODBYE <*>:<*> ********,"Logging statement: logger.warn(""******* GOODBYE {} ********"", ""/10.10.34.12:35276"")",******* GOODBYE <*> ********
"2015-07-30 23:43:23,613 - INFO  [QuorumPeer[myid=1]/0:0:0:0:0:0:0:0:2181:QuorumPeer@670] - LOOKING
",LOOKING,"Logging statement: logger.info(""[QuorumPeer[myid={}]] - {}"", 1, ""LOOKING"")",[QuorumPeer[myid=<*>]] - <*>
"2015-07-30 23:44:01,784 - WARN  [WorkerSender[myid=1]:QuorumCnxManager@368] - Cannot open channel to 2 at election address /10.10.34.12:3888
",Cannot open channel to <*> at election address <*>:<*>,"Logging statement: logger.warn(""Cannot open channel to {} at election address {}"", ""2"", ""/10.10.34.12:3888"")",Cannot open channel to <*> at election address <*>
"2015-07-30 23:49:40,005 - WARN  [RecvWorker:3:QuorumCnxManager$RecvWorker@765] - Interrupting SendWorker
",Interrupting SendWorker,"Logging statement: logger.warn(""Interrupting {}"", ""SendWorker"")",Interrupting <*>
"2015-07-31 00:02:57,202 - WARN  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:ZooKeeperServer@793] - Connection request from old client /10.10.34.40:40996; will be dropped if server is in r-o mode
",Connection request from old client <*>:<*>; will be dropped if server is in r-o mode,"Logging statement: logger.warn(""Connection request from old client {}; will be dropped if server is in r-o mode"", ""/10.10.34.40:40996"")",Connection request from old client <*>; will be dropped if server is in r-o mode
"2015-07-31 00:19:37,018 - WARN  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:ZooKeeperServer@793] - Connection request from old client /10.10.34.16:39498; will be dropped if server is in r-o mode
",Connection request from old client <*>:<*>; will be dropped if server is in r-o mode,"Logging statement: logger.warn(""Connection request from old client {}; will be dropped if server is in r-o mode"", ""/10.10.34.16:39498"")",Connection request from old client <*>; will be dropped if server is in r-o mode
"2015-07-31 11:01:57,854 - WARN  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:ZooKeeperServer@793] - Connection request from old client /10.10.34.25:58975; will be dropped if server is in r-o mode
",Connection request from old client <*>:<*>; will be dropped if server is in r-o mode,"Logging statement: logger.warn(""Connection request from old client {}; will be dropped if server is in r-o mode"", ""/10.10.34.25:58975"")",Connection request from old client <*>; will be dropped if server is in r-o mode
"2015-07-31 11:09:01,762 - WARN  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:ZooKeeperServer@793] - Connection request from old client /10.10.34.33:39730; will be dropped if server is in r-o mode
",Connection request from old client <*>:<*>; will be dropped if server is in r-o mode,"Logging statement: logger.warn(""Connection request from old client {}; will be dropped if server is in r-o mode"", ""/10.10.34.33:39730"")",Connection request from old client <*>; will be dropped if server is in r-o mode
"2015-07-31 15:31:40,971 - INFO  [Thread-1:QuorumCnxManager$Listener@486] - My election bind port: 0.0.0.0/0.0.0.0:3888
",My election bind port: <*>/<*>:<*>,"Logging statement: logger.info(""My election bind port: {}/{}"", ""0.0.0.0"", ""3888"")",My election bind port: <*>/<*>
"2015-07-31 19:30:07,445 - INFO  [QuorumPeer[myid=1]/0:0:0:0:0:0:0:0:2181:Environment@100] - Server environment:host.name=mesos-master-1
",Server environment:<*>,"Logging statement: logger.info(""Server environment:host.name={}"", ""mesos-master-1"")",Server environment:host.name=<*>
"2015-07-31 19:30:07,452 - INFO  [QuorumPeer[myid=1]/0:0:0:0:0:0:0:0:2181:Follower@63] - FOLLOWING - LEADER ELECTION TOOK - 49
",FOLLOWING - LEADER ELECTION TOOK - <*>,"Logging statement: logger.info(""{} - {} - LEADER ELECTION TOOK - {}"", ""FOLLOWING"", ""LEADER ELECTION"", ""49"")",<*> - <*> - LEADER ELECTION TOOK - <*>
"2015-07-31 21:11:05,474 - INFO  [CommitProcessor:1:ZooKeeperServer@595] - Established session 0x14ee3e057ed000c with negotiated timeout 10000 for client /10.10.34.37:49834
",Established session <*> with negotiated timeout <*> for client <*>:<*>,"Logging statement: logger.info(""Established session {} with negotiated timeout {} for client /{}:{}"", ""0x14ee3e057ed000c"", ""10000"", ""10.10.34.37"", ""49834"")",Established session <*> with negotiated timeout <*> for client /<*>:<*>
"2015-07-31 21:23:12,897 - WARN  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:ZooKeeperServer@793] - Connection request from old client /10.10.34.35:48971; will be dropped if server is in r-o mode
",Connection request from old client <*>:<*>; will be dropped if server is in r-o mode,"Logging statement: logger.warn(""Connection request from old client {}; will be dropped if server is in r-o mode"", ""/10.10.34.35:48971"")",Connection request from old client <*>; will be dropped if server is in r-o mode
"2015-08-07 07:27:47,425 - INFO  [WorkerReceiver[myid=1]:FastLeaderElection@542] - Notification: 3 (n.leader), 0x700000197 (n.zxid), 0x1 (n.round), LEADING (n.state), 3 (n.sid), 0x7 (n.peerEPoch), LOOKING (my state)
","Notification: <*> (n.leader), <*> (n.zxid), <*> (n.round), LEADING (n.state), <*> (n.sid), <*> (n.peerEPoch), LOOKING (my state)","Logging statement: logger.info(""Notification: {} (n.leader), {} (n.zxid), {} (n.round), {} (n.state), {} (n.sid), {} (n.peerEPoch), {} (my state)"", 3, ""0x700000197"", ""0x1"", ""LEADING"", 3, ""0x7"", ""LOOKING"")","Notification: <*> (n.leader), <*> (n.zxid), <*> (n.round), <*> (n.state), <*> (n.sid), <*> (n.peerEPoch), <*> (my state)"
"2015-08-07 07:27:47,650 - INFO  [QuorumPeer[myid=1]/0:0:0:0:0:0:0:0:2181:Follower@63] - FOLLOWING - LEADER ELECTION TOOK - 238
",FOLLOWING - LEADER ELECTION TOOK - <*>,"Logging statement: logger.info(""{} - {} - {} - {}"", ""FOLLOWING"", ""LEADER ELECTION TOOK"", ""-"", 238)",<*> - <*> - <*> - <*>
"2015-08-10 17:53:22,870 - WARN  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:ZooKeeperServer@793] - Connection request from old client /10.10.34.16:40418; will be dropped if server is in r-o mode
",Connection request from old client <*>:<*>; will be dropped if server is in r-o mode,"Logging statement: logger.warn(""Connection request from old client {}; will be dropped if server is in r-o mode"", ""/10.10.34.16:40418"")",Connection request from old client <*>; will be dropped if server is in r-o mode
"2015-08-10 18:12:23,970 - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:NIOServerCnxn@1001] - Closed socket connection for client /10.10.34.19:57338 which had sessionid 0x14f05578bd8000d
",Closed socket connection for client <*>:<*> which had sessionid <*>,"Logging statement: logger.info(""Closed socket connection for client {}:{}"", ""/10.10.34.19"", ""57338"")",Closed socket connection for client <*>:<*>
"2015-08-10 18:12:24,076 - WARN  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:NIOServerCnxn@349] - caught end of stream exception
",caught end of stream exception,"Logging statement: logger.warn(""Caught end of stream exception"")",Caught end of stream exception
"2015-08-10 18:23:50,332 - INFO  [QuorumPeer[myid=1]/0:0:0:0:0:0:0:0:2181:Environment@100] - Server environment:java.vendor=Oracle Corporation
",Server environment:<*>,"Logging statement: logger.info(""Server environment:java.vendor={}"", ""Oracle Corporation"")",Server environment:java.vendor=<*>
"2015-08-10 18:25:22,080 - INFO  [QuorumPeer[myid=1]/0:0:0:0:0:0:0:0:2181:Environment@100] - Server environment:zookeeper.version=3.4.5--1, built on 06/10/2013 17:26 GMT
",Server environment:<*>,"Logging statement: logger.info(""Server environment:zookeeper.version={}, built on {}"", ""3.4.5--1"", ""06/10/2013 17:26 GMT"")","Server environment:zookeeper.version=<*>, built on <*>"
"2015-08-10 18:25:22,082 - INFO  [QuorumPeer[myid=1]/0:0:0:0:0:0:0:0:2181:Environment@100] - Server environment:user.name=zookeeper
",Server environment:<*>,"Logging statement: logger.info(""Server environment:user.name={}"", ""zookeeper"")",Server environment:user.name=<*>
"2015-08-18 16:09:15,099 - INFO  [QuorumPeer[myid=1]/0:0:0:0:0:0:0:0:2181:Environment@100] - Server environment:os.name=Linux
",Server environment:<*>,"Logging statement: logger.info(""Server environment:os.name={}"", ""Linux"")",Server environment:os.name=<*>
"2015-08-20 17:12:29,467 - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:NIOServerCnxn@1001] - Closed socket connection for client /10.10.34.11:56471 (no session established for client)
",Closed socket connection for client <*>:<*> (no session established for client),"Logging statement: logger.info(""Closed socket connection for client {}:{}"", ""/10.10.34.11"", ""56471"")",Closed socket connection for client <*>:<*>
"2015-08-20 17:14:11,414 - WARN  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:NIOServerCnxn@354] - Exception causing close of session 0x0 due to java.io.IOException: ZooKeeperServer not running
",Exception causing close of session <*> due to java.io.IOException: ZooKeeperServer not running,"Logging statement: logger.warn(""Exception causing close of session {} due to {}"", ""0x0"", ""java.io.IOException: ZooKeeperServer not running"")",Exception causing close of session <*> due to <*>
"2015-08-20 17:14:12,326 - INFO  [WorkerReceiver[myid=1]:FastLeaderElection@542] - Notification: 2 (n.leader), 0xb00000084 (n.zxid), 0x2 (n.round), LOOKING (n.state), 1 (n.sid), 0xb (n.peerEPoch), LOOKING (my state)
","Notification: <*> (n.leader), <*> (n.zxid), <*> (n.round), LOOKING (n.state), <*> (n.sid), <*> (n.peerEPoch), LOOKING (my state)","Logging statement: logger.info(""Notification: {} (n.leader), {} (n.zxid), {} (n.round), {} (n.state), {} (n.sid), {} (n.peerEPoch), {} (my state)"", ""2"", ""0xb00000084"", ""0x2"", ""LOOKING"", ""1"", ""0xb"", ""LOOKING"")","Notification: <*> (n.leader), <*> (n.zxid), <*> (n.round), <*> (n.state), <*> (n.sid), <*> (n.peerEPoch), <*> (my state)"
"2015-08-20 17:14:23,824 - INFO  [WorkerReceiver[myid=1]:FastLeaderElection@542] - Notification: 3 (n.leader), 0xb0000007b (n.zxid), 0x2 (n.round), LOOKING (n.state), 3 (n.sid), 0xb (n.peerEPoch), FOLLOWING (my state)
","Notification: <*> (n.leader), <*> (n.zxid), <*> (n.round), LOOKING (n.state), <*> (n.sid), <*> (n.peerEPoch), FOLLOWING (my state)","Logging statement: logger.info(""Notification: {} (n.leader), {} (n.zxid), {} (n.round), {} (n.state), {} (n.sid), {} (n.peerEPoch), {} (my state)"", ""3"", ""0xb0000007b"", ""0x2"", ""LOOKING"", ""3"", ""0xb"", ""FOLLOWING"")","Notification: <*> (n.leader), <*> (n.zxid), <*> (n.round), <*> (n.state), <*> (n.sid), <*> (n.peerEPoch), <*> (my state)"
"2015-08-20 19:33:02,860 - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:NIOServerCnxn@1001] - Closed socket connection for client /10.10.34.12:58917 which had sessionid 0x14f4a6318b80018
",Closed socket connection for client <*>:<*> which had sessionid <*>,"Logging statement: logger.info(""Closed socket connection for client {}:{}"", ""/10.10.34.12"", ""58917"")",Closed socket connection for client <*>:<*>
"2015-08-24 15:55:13,717 - WARN  [QuorumPeer[myid=1]/0:0:0:0:0:0:0:0:2181:QuorumCnxManager@368] - Cannot open channel to 2 at election address /10.10.34.12:3888
",Cannot open channel to <*> at election address <*>:<*>,"Logging statement: logger.warn(""Cannot open channel to {} at election address {}"", ""2"", ""/10.10.34.12:3888"")",Cannot open channel to <*> at election address <*>
"2015-08-24 16:12:13,767 - WARN  [QuorumPeer[myid=1]/0:0:0:0:0:0:0:0:2181:QuorumCnxManager@368] - Cannot open channel to 3 at election address /10.10.34.13:3888
",Cannot open channel to <*> at election address <*>:<*>,"Logging statement: logger.warn(""Cannot open channel to {} at election address {}"", ""3"", ""/10.10.34.13:3888"")",Cannot open channel to <*> at election address <*>
"2015-08-24 16:51:13,876 - WARN  [QuorumPeer[myid=1]/0:0:0:0:0:0:0:0:2181:QuorumCnxManager@368] - Cannot open channel to 3 at election address /10.10.34.13:3888
",Cannot open channel to <*> at election address <*>:<*>,"Logging statement: logger.warn(""Cannot open channel to {} at election address {}"", ""3"", ""/10.10.34.13:3888"")",Cannot open channel to <*> at election address <*>
"2015-08-24 19:01:14,221 - WARN  [QuorumPeer[myid=1]/0:0:0:0:0:0:0:0:2181:QuorumCnxManager@368] - Cannot open channel to 2 at election address /10.10.34.12:3888
",Cannot open channel to <*> at election address <*>:<*>,"Logging statement: logger.warn(""Cannot open channel to {} at election address {}"", ""2"", ""/10.10.34.12:3888"")",Cannot open channel to <*> at election address <*>
"2015-08-24 19:09:14,240 - WARN  [QuorumPeer[myid=1]/0:0:0:0:0:0:0:0:2181:QuorumCnxManager@368] - Cannot open channel to 2 at election address /10.10.34.12:3888
",Cannot open channel to <*> at election address <*>:<*>,"Logging statement: logger.warn(""Cannot open channel to {} at election address {}"", ""2"", ""/10.10.34.12:3888"")",Cannot open channel to <*> at election address <*>
"2015-08-24 19:19:14,265 - WARN  [QuorumPeer[myid=1]/0:0:0:0:0:0:0:0:2181:QuorumCnxManager@368] - Cannot open channel to 3 at election address /10.10.34.13:3888
",Cannot open channel to <*> at election address <*>:<*>,"Logging statement: logger.warn(""Cannot open channel to {} at election address {}"", ""3"", ""/10.10.34.13:3888"")",Cannot open channel to <*> at election address <*>
"2015-08-24 21:26:14,562 - WARN  [QuorumPeer[myid=1]/0:0:0:0:0:0:0:0:2181:QuorumCnxManager@368] - Cannot open channel to 2 at election address /10.10.34.12:3888
",Cannot open channel to <*> at election address <*>:<*>,"Logging statement: logger.warn(""Cannot open channel to {} at election address {}"", ""2"", ""/10.10.34.12:3888"")",Cannot open channel to <*> at election address <*>
"2015-08-24 22:48:14,746 - WARN  [QuorumPeer[myid=1]/0:0:0:0:0:0:0:0:2181:QuorumCnxManager@368] - Cannot open channel to 2 at election address /10.10.34.12:3888
",Cannot open channel to <*> at election address <*>:<*>,"Logging statement: logger.warn(""Cannot open channel to {} at election address {}"", ""2"", ""/10.10.34.12:3888"")",Cannot open channel to <*> at election address <*>
"2015-08-24 22:57:14,766 - WARN  [QuorumPeer[myid=1]/0:0:0:0:0:0:0:0:2181:QuorumCnxManager@368] - Cannot open channel to 2 at election address /10.10.34.12:3888
",Cannot open channel to <*> at election address <*>:<*>,"Logging statement: logger.warn(""Cannot open channel to {} at election address {}"", ""2"", ""/10.10.34.12:3888"")",Cannot open channel to <*> at election address <*>
"2015-08-24 23:09:14,792 - WARN  [QuorumPeer[myid=1]/0:0:0:0:0:0:0:0:2181:QuorumCnxManager@368] - Cannot open channel to 3 at election address /10.10.34.13:3888
",Cannot open channel to <*> at election address <*>:<*>,"Logging statement: logger.warn(""Cannot open channel to {} at election address {}"", ""3"", ""/10.10.34.13:3888"")",Cannot open channel to <*> at election address <*>
"2015-08-25 00:44:14,985 - WARN  [QuorumPeer[myid=1]/0:0:0:0:0:0:0:0:2181:QuorumCnxManager@368] - Cannot open channel to 2 at election address /10.10.34.12:3888
",Cannot open channel to <*> at election address <*>:<*>,"Logging statement: logger.warn(""Cannot open channel to {} at election address {}"", ""2"", ""/10.10.34.12:3888"")",Cannot open channel to <*> at election address <*>
"2015-08-25 01:47:15,116 - WARN  [QuorumPeer[myid=1]/0:0:0:0:0:0:0:0:2181:QuorumCnxManager@368] - Cannot open channel to 3 at election address /10.10.34.13:3888
",Cannot open channel to <*> at election address <*>:<*>,"Logging statement: logger.warn(""Cannot open channel to {} at election address {}"", ""3"", ""/10.10.34.13:3888"")",Cannot open channel to <*> at election address <*>
"2015-08-25 02:36:15,217 - WARN  [QuorumPeer[myid=1]/0:0:0:0:0:0:0:0:2181:QuorumCnxManager@368] - Cannot open channel to 3 at election address /10.10.34.13:3888
",Cannot open channel to <*> at election address <*>:<*>,"Logging statement: logger.warn(""Cannot open channel to {} at election address {}"", ""3"", ""/10.10.34.13:3888"")",Cannot open channel to <*> at election address <*>
"2015-08-25 03:30:15,327 - WARN  [QuorumPeer[myid=1]/0:0:0:0:0:0:0:0:2181:QuorumCnxManager@368] - Cannot open channel to 3 at election address /10.10.34.13:3888
",Cannot open channel to <*> at election address <*>:<*>,"Logging statement: logger.warn(""Cannot open channel to {} at election address {}"", ""3"", ""/10.10.34.13:3888"")",Cannot open channel to <*> at election address <*>
"2015-08-25 05:46:15,601 - WARN  [QuorumPeer[myid=1]/0:0:0:0:0:0:0:0:2181:QuorumCnxManager@368] - Cannot open channel to 3 at election address /10.10.34.13:3888
",Cannot open channel to <*> at election address <*>:<*>,"Logging statement: logger.warn(""Cannot open channel to {} at election address {}"", ""3"", ""/10.10.34.13:3888"")",Cannot open channel to <*> at election address <*>
