EventId,EventTemplate
E295,"[com.apple.calendar.store.log.caldav.queue] [Account refresh failed with error: Error Domain=CoreDAVHTTPStatusErrorDomain Code=<*> ""(null)"" UserInfo={AccountName=<*>, CalDAVErrFromRefresh=<*>, CoreDAVHTTPHeaders=<CFBasicHash <*>{type = immutable dict, count = <*>, entries => <*> : Connection = <CFString <*>{contents = ""keep-alive""} <*> : Content-Type = text/html <*> : Content-Length = <*> <*> : Server = nginx <*> : Date = <CFString <*>{contents = ""<*>""} } }]"
E296,Sandbox: <*>(<*>) deny(<*>) ipc-posix-shm-read-data <*>:
E297,"no application identifier provided, can't use provisioning profiles [pid=<*>]"
E298,tcp_connection_destination_handle_tls_close_notify <*> closing socket due to TLS CLOSE_NOTIFY alert
E299,CFNetwork SSLHandshake failed (<*>)
E300,"Unable to simultaneously satisfy constraints: ( ""<*>"", ""<*>"", ""<*>"", ""<*>"", ""<*>"", <*> ) Will attempt to recover by breaking constraint <*> Set the NSUserDefault NSConstraintBasedLayoutVisualizeMutuallyExclusiveConstraints to YES to have -[NSWindow visualizeConstraints:] automatically called when this happens. And/or, break on objc_exception_throw to catch this in the debugger."
E301,"Configuration Notice: ASL Module <*> sharing output destination <*> with ASL Module ""<*>"". Output parameters from ASL Module <*> override any specified in ASL Module ""<*>""."
E302,(DiskStore.Normal:<*>) <*> <*>
E303,"CCDataTap::profileRemoved, Owner: <*>, Name: <*>"
E304,Unrecognized XSSimpleTypeDefinition: <*>
E305,DB Path: /Users/<*>/Library/Containers/com.tencent.qq/Data/Documents/contents/<*>/QQ.db
E306,Could not get event name for stream/token: <*>: <*>: Request for stale data
E307,Error in CoreDragRemoveTrackingHandler: <*>
E308,Session <*> destroyed
E309,"nw_path_evaluator_start_helper_connection net_helper_path_evaluation_start failed, dumping backtrace: [<*>] libnetcore-<*> <*> libsystem_network.dylib <*> __nw_create_backtrace_string + <*> <*> libsystem_network.dylib <*> nw_path_evaluator_start_helper_connection + <*> <*> libdispatch.dylib <*> _dispatch_call_block_and_release + <*> <*> libdispatch.dylib <*> _dispatch_client_callout + <*> <*> libdispatch.dylib <*> _dispatch_queue_drain + <*> <*> libdispatch.dylib <*> _dispatch_queue_invoke + <*> <*> libdispatch.dylib <*> _dispatch_root_queue_drain + <*> <*> libdispatch.dylib <*> _dispatch_worker_thread3 + <*> <*> libsystem_pthread.dylib <*> _pthread_wqthread + <*> <*> libsystem_pthread.dylib <*> start_wqthread + <*>"
E310,"CoreAnimation: warning, deleted thread with uncommitted CATransaction; set CA_DEBUG_TRANSACTIONS=<*> in environment to log backtraces."
E311,full wake promotion (reason <*>) <*> ms
E312,"NSURLSession/NSURLConnection HTTP load failed (<*>, <*>)"
E313,"[QL] No sandbox token for request <QLThumbnailRequest <*>, it will probably fail"
E314,"schedule invalidation <DYTransport <*>, error: lost transport connection (<*>)>"
E315,[<*>] mv_LowLevelCheckIfVideoPlayableUsingDecoder signalled err=<*> (kFigMediaValidatorError_VideoCodecNotSupported) (video codec <*>) at line <*>
E316,<<<< MediaValidator >>>> mv_LookupCodecSupport: Unrecognized codec <*>
E317,<<<< MediaValidator >>>> mv_ValidateRFC4281CodecId: Unrecognized codec <*>.(null). Failed codec specific check.
E318,CoreAnimation: timed out fence <*>
E319,<*> ERROR: <*>: timed out after <*> (<*> <*>); mMajorChangePending=<*>
E320,efi pagecount <*>
E321,did discard act <*> inact <*> purgeable <*> spec <*> cleaned <*>
E322,Host controller terminated
E323,[HID] [MT] AppleActuatorHIDEventDriver::start entered
E324,vm_compressor_fastwake_warmup completed - took <*> msecs
E325,"Arranged view frame: {{<*>, <*>} {<*>, <*>}}"
E326,CCProfileMonitor::setStreamEventHandler
E327,Telling CSI to go low power.
