Content,Tmps,EventTemplate
Got assigned task 360,"G
o
t
 
a
s
s
i
g
n
e
d
 
t
a
s
k
 
{
{
v
a
r
i
a
b
l
e
}
}",Got assigned task <*>
Running task 0.0 in stage 9.0 (TID 360),"R
u
n
n
i
n
g
 
t
a
s
k
 
{
{
v
a
r
i
a
b
l
e
}
}
 
i
n
 
s
t
a
g
e
 
{
{
v
a
r
i
a
b
l
e
}
}
 
(
T
I
D
 
{
{
v
a
r
i
a
b
l
e
}
}
)",Running task <*> in stage <*> (TID <*>)
Got assigned task 374,"G
o
t
 
a
s
s
i
g
n
e
d
 
t
a
s
k
 
{
{
v
a
r
i
a
b
l
e
}
}",Got assigned task <*>
Running task 1.0 in stage 9.0 (TID 374),"R
u
n
n
i
n
g
 
t
a
s
k
 
{
{
v
a
r
i
a
b
l
e
}
}
 
i
n
 
s
t
a
g
e
 
{
{
v
a
r
i
a
b
l
e
}
}
 
(
T
I
D
 
{
{
v
a
r
i
a
b
l
e
}
}
)",Running task <*> in stage <*> (TID <*>)
Got assigned task 388,"G
o
t
 
a
s
s
i
g
n
e
d
 
t
a
s
k
 
{
{
v
a
r
i
a
b
l
e
}
}",Got assigned task <*>
Running task 2.0 in stage 9.0 (TID 388),"R
u
n
n
i
n
g
 
t
a
s
k
 
{
{
v
a
r
i
a
b
l
e
}
}
 
i
n
 
s
t
a
g
e
 
{
{
v
a
r
i
a
b
l
e
}
}
 
(
T
I
D
 
{
{
v
a
r
i
a
b
l
e
}
}
)",Running task <*> in stage <*> (TID <*>)
Got assigned task 398,"G
o
t
 
a
s
s
i
g
n
e
d
 
t
a
s
k
 
{
{
v
a
r
i
a
b
l
e
}
}",Got assigned task <*>
Started reading broadcast variable 18,"S
t
a
r
t
e
d
 
r
e
a
d
i
n
g
 
b
r
o
a
d
c
a
s
t
 
v
a
r
i
a
b
l
e
 
{
{
v
a
r
i
a
b
l
e
}
}",Started reading broadcast variable <*>
Running task 3.0 in stage 9.0 (TID 398),"R
u
n
n
i
n
g
 
t
a
s
k
 
{
{
v
a
r
i
a
b
l
e
}
}
 
i
n
 
s
t
a
g
e
 
{
{
v
a
r
i
a
b
l
e
}
}
 
(
T
I
D
 
{
{
v
a
r
i
a
b
l
e
}
}
)",Running task <*> in stage <*> (TID <*>)
Got assigned task 399,"G
o
t
 
a
s
s
i
g
n
e
d
 
t
a
s
k
 
{
{
v
a
r
i
a
b
l
e
}
}",Got assigned task <*>
Running task 4.0 in stage 9.0 (TID 399),"R
u
n
n
i
n
g
 
t
a
s
k
 
{
{
v
a
r
i
a
b
l
e
}
}
 
i
n
 
s
t
a
g
e
 
{
{
v
a
r
i
a
b
l
e
}
}
 
(
T
I
D
 
{
{
v
a
r
i
a
b
l
e
}
}
)",Running task <*> in stage <*> (TID <*>)
"Block broadcast_18_piece0 stored as bytes in memory (estimated size 5.8 KB, free 454.4 KB)",,"Block <*> stored as bytes in memory (estimated size <*>, free <*>)"
Reading broadcast variable 18 took 12 ms,"R
e
a
d
i
n
g
 
b
r
o
a
d
c
a
s
t
 
v
a
r
i
a
b
l
e
 
{
{
v
a
r
i
a
b
l
e
}
}
 
t
o
o
k
 
{
{
v
a
r
i
a
b
l
e
}
}
 
m
s",Reading broadcast variable <*> took <*> ms
"Block broadcast_18 stored as values in memory (estimated size 9.6 KB, free 464.0 KB)","B
l
o
c
k
 
{
{
v
a
r
i
a
b
l
e
}
}
 
s
t
o
r
e
d
 
a
s
 
v
a
l
u
e
s
 
i
n
 
m
e
m
o
r
y
 
(
e
s
t
i
m
a
t
e
d
 
s
i
z
e
 
{
{
v
a
r
i
a
b
l
e
}
}
,
 
f
r
e
e
 
{
{
v
a
r
i
a
b
l
e
}
}
)","Block <*> stored as values in memory (estimated size <*>, free <*>)"
Found block rdd_2_0 locally,"F
o
u
n
d
 
b
l
o
c
k
 
{
{
v
a
r
i
a
b
l
e
}
}
 
l
o
c
a
l
l
y",Found block <*> locally
Found block rdd_2_4 locally,"F
o
u
n
d
 
b
l
o
c
k
 
{
{
v
a
r
i
a
b
l
e
}
}
 
l
o
c
a
l
l
y",Found block <*> locally
Found block rdd_2_3 locally,"F
o
u
n
d
 
b
l
o
c
k
 
{
{
v
a
r
i
a
b
l
e
}
}
 
l
o
c
a
l
l
y",Found block <*> locally
Found block rdd_2_2 locally,"F
o
u
n
d
 
b
l
o
c
k
 
{
{
v
a
r
i
a
b
l
e
}
}
 
l
o
c
a
l
l
y",Found block <*> locally
Found block rdd_2_1 locally,"F
o
u
n
d
 
b
l
o
c
k
 
{
{
v
a
r
i
a
b
l
e
}
}
 
l
o
c
a
l
l
y",Found block <*> locally
"Times: total = 39, boot = -73, init = 111, finish = 1","T
i
m
e
s
:
 
t
o
t
a
l
 
=
 
{
{
v
a
r
i
a
b
l
e
}
}
,
 
b
o
o
t
 
=
 
{
{
v
a
r
i
a
b
l
e
}
}
,
 
i
n
i
t
 
=
 
{
{
v
a
r
i
a
b
l
e
}
}
,
 
f
i
n
i
s
h
 
=
 
{
{
v
a
r
i
a
b
l
e
}
}","Times: total = <*>, boot = <*>, init = <*>, finish = <*>"
"Times: total = 40, boot = -75, init = 114, finish = 1","T
i
m
e
s
:
 
t
o
t
a
l
 
=
 
{
{
v
a
r
i
a
b
l
e
}
}
,
 
b
o
o
t
 
=
 
{
{
v
a
r
i
a
b
l
e
}
}
,
 
i
n
i
t
 
=
 
{
{
v
a
r
i
a
b
l
e
}
}
,
 
f
i
n
i
s
h
 
=
 
{
{
v
a
r
i
a
b
l
e
}
}","Times: total = <*>, boot = <*>, init = <*>, finish = <*>"
"Times: total = 41, boot = -75, init = 115, finish = 1","T
i
m
e
s
:
 
t
o
t
a
l
 
=
 
{
{
v
a
r
i
a
b
l
e
}
}
,
 
b
o
o
t
 
=
 
{
{
v
a
r
i
a
b
l
e
}
}
,
 
i
n
i
t
 
=
 
{
{
v
a
r
i
a
b
l
e
}
}
,
 
f
i
n
i
s
h
 
=
 
{
{
v
a
r
i
a
b
l
e
}
}","Times: total = <*>, boot = <*>, init = <*>, finish = <*>"
"Times: total = 40, boot = -75, init = 114, finish = 1","T
i
m
e
s
:
 
t
o
t
a
l
 
=
 
{
{
v
a
r
i
a
b
l
e
}
}
,
 
b
o
o
t
 
=
 
{
{
v
a
r
i
a
b
l
e
}
}
,
 
i
n
i
t
 
=
 
{
{
v
a
r
i
a
b
l
e
}
}
,
 
f
i
n
i
s
h
 
=
 
{
{
v
a
r
i
a
b
l
e
}
}","Times: total = <*>, boot = <*>, init = <*>, finish = <*>"
"Times: total = 42, boot = -67, init = 108, finish = 1","T
i
m
e
s
:
 
t
o
t
a
l
 
=
 
{
{
v
a
r
i
a
b
l
e
}
}
,
 
b
o
o
t
 
=
 
{
{
v
a
r
i
a
b
l
e
}
}
,
 
i
n
i
t
 
=
 
{
{
v
a
r
i
a
b
l
e
}
}
,
 
f
i
n
i
s
h
 
=
 
{
{
v
a
r
i
a
b
l
e
}
}","Times: total = <*>, boot = <*>, init = <*>, finish = <*>"
Finished task 0.0 in stage 9.0 (TID 360). 2239 bytes result sent to driver,"F
i
n
i
s
h
e
d
 
t
a
s
k
 
{
{
v
a
r
i
a
b
l
e
}
}
 
i
n
 
s
t
a
g
e
 
{
{
v
a
r
i
a
b
l
e
}
}
 
(
T
I
D
 
{
{
v
a
r
i
a
b
l
e
}
}
)
.
 
{
{
v
a
r
i
a
b
l
e
}
}
 
b
y
t
e
s
 
r
e
s
u
l
t
 
s
e
n
t
 
t
o
 
d
r
i
v
e
r",Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver
Finished task 2.0 in stage 9.0 (TID 388). 2239 bytes result sent to driver,"F
i
n
i
s
h
e
d
 
t
a
s
k
 
{
{
v
a
r
i
a
b
l
e
}
}
 
i
n
 
s
t
a
g
e
 
{
{
v
a
r
i
a
b
l
e
}
}
 
(
T
I
D
 
{
{
v
a
r
i
a
b
l
e
}
}
)
.
 
{
{
v
a
r
i
a
b
l
e
}
}
 
b
y
t
e
s
 
r
e
s
u
l
t
 
s
e
n
t
 
t
o
 
d
r
i
v
e
r",Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver
Finished task 3.0 in stage 9.0 (TID 398). 2239 bytes result sent to driver,"F
i
n
i
s
h
e
d
 
t
a
s
k
 
{
{
v
a
r
i
a
b
l
e
}
}
 
i
n
 
s
t
a
g
e
 
{
{
v
a
r
i
a
b
l
e
}
}
 
(
T
I
D
 
{
{
v
a
r
i
a
b
l
e
}
}
)
.
 
{
{
v
a
r
i
a
b
l
e
}
}
 
b
y
t
e
s
 
r
e
s
u
l
t
 
s
e
n
t
 
t
o
 
d
r
i
v
e
r",Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver
Finished task 1.0 in stage 9.0 (TID 374). 2298 bytes result sent to driver,"F
i
n
i
s
h
e
d
 
t
a
s
k
 
{
{
v
a
r
i
a
b
l
e
}
}
 
i
n
 
s
t
a
g
e
 
{
{
v
a
r
i
a
b
l
e
}
}
 
(
T
I
D
 
{
{
v
a
r
i
a
b
l
e
}
}
)
.
 
{
{
v
a
r
i
a
b
l
e
}
}
 
b
y
t
e
s
 
r
e
s
u
l
t
 
s
e
n
t
 
t
o
 
d
r
i
v
e
r",Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver
Finished task 4.0 in stage 9.0 (TID 399). 2239 bytes result sent to driver,"F
i
n
i
s
h
e
d
 
t
a
s
k
 
{
{
v
a
r
i
a
b
l
e
}
}
 
i
n
 
s
t
a
g
e
 
{
{
v
a
r
i
a
b
l
e
}
}
 
(
T
I
D
 
{
{
v
a
r
i
a
b
l
e
}
}
)
.
 
{
{
v
a
r
i
a
b
l
e
}
}
 
b
y
t
e
s
 
r
e
s
u
l
t
 
s
e
n
t
 
t
o
 
d
r
i
v
e
r",Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver
Got assigned task 402,"G
o
t
 
a
s
s
i
g
n
e
d
 
t
a
s
k
 
{
{
v
a
r
i
a
b
l
e
}
}",Got assigned task <*>
Running task 0.0 in stage 10.0 (TID 402),"R
u
n
n
i
n
g
 
t
a
s
k
 
{
{
v
a
r
i
a
b
l
e
}
}
 
i
n
 
s
t
a
g
e
 
{
{
v
a
r
i
a
b
l
e
}
}
 
(
T
I
D
 
{
{
v
a
r
i
a
b
l
e
}
}
)",Running task <*> in stage <*> (TID <*>)
Got assigned task 416,"G
o
t
 
a
s
s
i
g
n
e
d
 
t
a
s
k
 
{
{
v
a
r
i
a
b
l
e
}
}",Got assigned task <*>
Running task 1.0 in stage 10.0 (TID 416),"R
u
n
n
i
n
g
 
t
a
s
k
 
{
{
v
a
r
i
a
b
l
e
}
}
 
i
n
 
s
t
a
g
e
 
{
{
v
a
r
i
a
b
l
e
}
}
 
(
T
I
D
 
{
{
v
a
r
i
a
b
l
e
}
}
)",Running task <*> in stage <*> (TID <*>)
Got assigned task 430,"G
o
t
 
a
s
s
i
g
n
e
d
 
t
a
s
k
 
{
{
v
a
r
i
a
b
l
e
}
}",Got assigned task <*>
Running task 2.0 in stage 10.0 (TID 430),"R
u
n
n
i
n
g
 
t
a
s
k
 
{
{
v
a
r
i
a
b
l
e
}
}
 
i
n
 
s
t
a
g
e
 
{
{
v
a
r
i
a
b
l
e
}
}
 
(
T
I
D
 
{
{
v
a
r
i
a
b
l
e
}
}
)",Running task <*> in stage <*> (TID <*>)
Got assigned task 438,"G
o
t
 
a
s
s
i
g
n
e
d
 
t
a
s
k
 
{
{
v
a
r
i
a
b
l
e
}
}",Got assigned task <*>
Running task 3.0 in stage 10.0 (TID 438),"R
u
n
n
i
n
g
 
t
a
s
k
 
{
{
v
a
r
i
a
b
l
e
}
}
 
i
n
 
s
t
a
g
e
 
{
{
v
a
r
i
a
b
l
e
}
}
 
(
T
I
D
 
{
{
v
a
r
i
a
b
l
e
}
}
)",Running task <*> in stage <*> (TID <*>)
Started reading broadcast variable 19,"S
t
a
r
t
e
d
 
r
e
a
d
i
n
g
 
b
r
o
a
d
c
a
s
t
 
v
a
r
i
a
b
l
e
 
{
{
v
a
r
i
a
b
l
e
}
}",Started reading broadcast variable <*>
Got assigned task 439,"G
o
t
 
a
s
s
i
g
n
e
d
 
t
a
s
k
 
{
{
v
a
r
i
a
b
l
e
}
}",Got assigned task <*>
Running task 4.0 in stage 10.0 (TID 439),"R
u
n
n
i
n
g
 
t
a
s
k
 
{
{
v
a
r
i
a
b
l
e
}
}
 
i
n
 
s
t
a
g
e
 
{
{
v
a
r
i
a
b
l
e
}
}
 
(
T
I
D
 
{
{
v
a
r
i
a
b
l
e
}
}
)",Running task <*> in stage <*> (TID <*>)
"Block broadcast_19_piece0 stored as bytes in memory (estimated size 5.4 KB, free 469.4 KB)",,"Block <*> stored as bytes in memory (estimated size <*>, free <*>)"
Reading broadcast variable 19 took 12 ms,"R
e
a
d
i
n
g
 
b
r
o
a
d
c
a
s
t
 
v
a
r
i
a
b
l
e
 
{
{
v
a
r
i
a
b
l
e
}
}
 
t
o
o
k
 
{
{
v
a
r
i
a
b
l
e
}
}
 
m
s",Reading broadcast variable <*> took <*> ms
"Block broadcast_19 stored as values in memory (estimated size 9.2 KB, free 478.6 KB)","B
l
o
c
k
 
{
{
v
a
r
i
a
b
l
e
}
}
 
s
t
o
r
e
d
 
a
s
 
v
a
l
u
e
s
 
i
n
 
m
e
m
o
r
y
 
(
e
s
t
i
m
a
t
e
d
 
s
i
z
e
 
{
{
v
a
r
i
a
b
l
e
}
}
,
 
f
r
e
e
 
{
{
v
a
r
i
a
b
l
e
}
}
)","Block <*> stored as values in memory (estimated size <*>, free <*>)"
Found block rdd_2_0 locally,"F
o
u
n
d
 
b
l
o
c
k
 
{
{
v
a
r
i
a
b
l
e
}
}
 
l
o
c
a
l
l
y",Found block <*> locally
Found block rdd_2_4 locally,"F
o
u
n
d
 
b
l
o
c
k
 
{
{
v
a
r
i
a
b
l
e
}
}
 
l
o
c
a
l
l
y",Found block <*> locally
Found block rdd_2_3 locally,"F
o
u
n
d
 
b
l
o
c
k
 
{
{
v
a
r
i
a
b
l
e
}
}
 
l
o
c
a
l
l
y",Found block <*> locally
Found block rdd_2_2 locally,"F
o
u
n
d
 
b
l
o
c
k
 
{
{
v
a
r
i
a
b
l
e
}
}
 
l
o
c
a
l
l
y",Found block <*> locally
Found block rdd_2_1 locally,"F
o
u
n
d
 
b
l
o
c
k
 
{
{
v
a
r
i
a
b
l
e
}
}
 
l
o
c
a
l
l
y",Found block <*> locally
"Times: total = 39, boot = -124, init = 163, finish = 0","T
i
m
e
s
:
 
t
o
t
a
l
 
=
 
{
{
v
a
r
i
a
b
l
e
}
}
,
 
b
o
o
t
 
=
 
{
{
v
a
r
i
a
b
l
e
}
}
,
 
i
n
i
t
 
=
 
{
{
v
a
r
i
a
b
l
e
}
}
,
 
f
i
n
i
s
h
 
=
 
{
{
v
a
r
i
a
b
l
e
}
}","Times: total = <*>, boot = <*>, init = <*>, finish = <*>"
"Times: total = 38, boot = -123, init = 161, finish = 0","T
i
m
e
s
:
 
t
o
t
a
l
 
=
 
{
{
v
a
r
i
a
b
l
e
}
}
,
 
b
o
o
t
 
=
 
{
{
v
a
r
i
a
b
l
e
}
}
,
 
i
n
i
t
 
=
 
{
{
v
a
r
i
a
b
l
e
}
}
,
 
f
i
n
i
s
h
 
=
 
{
{
v
a
r
i
a
b
l
e
}
}","Times: total = <*>, boot = <*>, init = <*>, finish = <*>"
"Times: total = 41, boot = -126, init = 167, finish = 0","T
i
m
e
s
:
 
t
o
t
a
l
 
=
 
{
{
v
a
r
i
a
b
l
e
}
}
,
 
b
o
o
t
 
=
 
{
{
v
a
r
i
a
b
l
e
}
}
,
 
i
n
i
t
 
=
 
{
{
v
a
r
i
a
b
l
e
}
}
,
 
f
i
n
i
s
h
 
=
 
{
{
v
a
r
i
a
b
l
e
}
}","Times: total = <*>, boot = <*>, init = <*>, finish = <*>"
"Times: total = 40, boot = -127, init = 167, finish = 0","T
i
m
e
s
:
 
t
o
t
a
l
 
=
 
{
{
v
a
r
i
a
b
l
e
}
}
,
 
b
o
o
t
 
=
 
{
{
v
a
r
i
a
b
l
e
}
}
,
 
i
n
i
t
 
=
 
{
{
v
a
r
i
a
b
l
e
}
}
,
 
f
i
n
i
s
h
 
=
 
{
{
v
a
r
i
a
b
l
e
}
}","Times: total = <*>, boot = <*>, init = <*>, finish = <*>"
"Times: total = 41, boot = -115, init = 155, finish = 1","T
i
m
e
s
:
 
t
o
t
a
l
 
=
 
{
{
v
a
r
i
a
b
l
e
}
}
,
 
b
o
o
t
 
=
 
{
{
v
a
r
i
a
b
l
e
}
}
,
 
i
n
i
t
 
=
 
{
{
v
a
r
i
a
b
l
e
}
}
,
 
f
i
n
i
s
h
 
=
 
{
{
v
a
r
i
a
b
l
e
}
}","Times: total = <*>, boot = <*>, init = <*>, finish = <*>"
Finished task 3.0 in stage 10.0 (TID 438). 2087 bytes result sent to driver,"F
i
n
i
s
h
e
d
 
t
a
s
k
 
{
{
v
a
r
i
a
b
l
e
}
}
 
i
n
 
s
t
a
g
e
 
{
{
v
a
r
i
a
b
l
e
}
}
 
(
T
I
D
 
{
{
v
a
r
i
a
b
l
e
}
}
)
.
 
{
{
v
a
r
i
a
b
l
e
}
}
 
b
y
t
e
s
 
r
e
s
u
l
t
 
s
e
n
t
 
t
o
 
d
r
i
v
e
r",Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver
Finished task 0.0 in stage 10.0 (TID 402). 2087 bytes result sent to driver,"F
i
n
i
s
h
e
d
 
t
a
s
k
 
{
{
v
a
r
i
a
b
l
e
}
}
 
i
n
 
s
t
a
g
e
 
{
{
v
a
r
i
a
b
l
e
}
}
 
(
T
I
D
 
{
{
v
a
r
i
a
b
l
e
}
}
)
.
 
{
{
v
a
r
i
a
b
l
e
}
}
 
b
y
t
e
s
 
r
e
s
u
l
t
 
s
e
n
t
 
t
o
 
d
r
i
v
e
r",Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver
Finished task 4.0 in stage 10.0 (TID 439). 2087 bytes result sent to driver,"F
i
n
i
s
h
e
d
 
t
a
s
k
 
{
{
v
a
r
i
a
b
l
e
}
}
 
i
n
 
s
t
a
g
e
 
{
{
v
a
r
i
a
b
l
e
}
}
 
(
T
I
D
 
{
{
v
a
r
i
a
b
l
e
}
}
)
.
 
{
{
v
a
r
i
a
b
l
e
}
}
 
b
y
t
e
s
 
r
e
s
u
l
t
 
s
e
n
t
 
t
o
 
d
r
i
v
e
r",Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver
Finished task 2.0 in stage 10.0 (TID 430). 2087 bytes result sent to driver,"F
i
n
i
s
h
e
d
 
t
a
s
k
 
{
{
v
a
r
i
a
b
l
e
}
}
 
i
n
 
s
t
a
g
e
 
{
{
v
a
r
i
a
b
l
e
}
}
 
(
T
I
D
 
{
{
v
a
r
i
a
b
l
e
}
}
)
.
 
{
{
v
a
r
i
a
b
l
e
}
}
 
b
y
t
e
s
 
r
e
s
u
l
t
 
s
e
n
t
 
t
o
 
d
r
i
v
e
r",Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver
Finished task 1.0 in stage 10.0 (TID 416). 2087 bytes result sent to driver,"F
i
n
i
s
h
e
d
 
t
a
s
k
 
{
{
v
a
r
i
a
b
l
e
}
}
 
i
n
 
s
t
a
g
e
 
{
{
v
a
r
i
a
b
l
e
}
}
 
(
T
I
D
 
{
{
v
a
r
i
a
b
l
e
}
}
)
.
 
{
{
v
a
r
i
a
b
l
e
}
}
 
b
y
t
e
s
 
r
e
s
u
l
t
 
s
e
n
t
 
t
o
 
d
r
i
v
e
r",Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver
Got assigned task 450,"G
o
t
 
a
s
s
i
g
n
e
d
 
t
a
s
k
 
{
{
v
a
r
i
a
b
l
e
}
}",Got assigned task <*>
Running task 0.0 in stage 11.0 (TID 450),"R
u
n
n
i
n
g
 
t
a
s
k
 
{
{
v
a
r
i
a
b
l
e
}
}
 
i
n
 
s
t
a
g
e
 
{
{
v
a
r
i
a
b
l
e
}
}
 
(
T
I
D
 
{
{
v
a
r
i
a
b
l
e
}
}
)",Running task <*> in stage <*> (TID <*>)
Got assigned task 464,"G
o
t
 
a
s
s
i
g
n
e
d
 
t
a
s
k
 
{
{
v
a
r
i
a
b
l
e
}
}",Got assigned task <*>
Running task 1.0 in stage 11.0 (TID 464),"R
u
n
n
i
n
g
 
t
a
s
k
 
{
{
v
a
r
i
a
b
l
e
}
}
 
i
n
 
s
t
a
g
e
 
{
{
v
a
r
i
a
b
l
e
}
}
 
(
T
I
D
 
{
{
v
a
r
i
a
b
l
e
}
}
)",Running task <*> in stage <*> (TID <*>)
Got assigned task 475,"G
o
t
 
a
s
s
i
g
n
e
d
 
t
a
s
k
 
{
{
v
a
r
i
a
b
l
e
}
}",Got assigned task <*>
Running task 2.0 in stage 11.0 (TID 475),"R
u
n
n
i
n
g
 
t
a
s
k
 
{
{
v
a
r
i
a
b
l
e
}
}
 
i
n
 
s
t
a
g
e
 
{
{
v
a
r
i
a
b
l
e
}
}
 
(
T
I
D
 
{
{
v
a
r
i
a
b
l
e
}
}
)",Running task <*> in stage <*> (TID <*>)
Got assigned task 478,"G
o
t
 
a
s
s
i
g
n
e
d
 
t
a
s
k
 
{
{
v
a
r
i
a
b
l
e
}
}",Got assigned task <*>
Started reading broadcast variable 20,"S
t
a
r
t
e
d
 
r
e
a
d
i
n
g
 
b
r
o
a
d
c
a
s
t
 
v
a
r
i
a
b
l
e
 
{
{
v
a
r
i
a
b
l
e
}
}",Started reading broadcast variable <*>
Running task 3.0 in stage 11.0 (TID 478),"R
u
n
n
i
n
g
 
t
a
s
k
 
{
{
v
a
r
i
a
b
l
e
}
}
 
i
n
 
s
t
a
g
e
 
{
{
v
a
r
i
a
b
l
e
}
}
 
(
T
I
D
 
{
{
v
a
r
i
a
b
l
e
}
}
)",Running task <*> in stage <*> (TID <*>)
Got assigned task 479,"G
o
t
 
a
s
s
i
g
n
e
d
 
t
a
s
k
 
{
{
v
a
r
i
a
b
l
e
}
}",Got assigned task <*>
Running task 4.0 in stage 11.0 (TID 479),"R
u
n
n
i
n
g
 
t
a
s
k
 
{
{
v
a
r
i
a
b
l
e
}
}
 
i
n
 
s
t
a
g
e
 
{
{
v
a
r
i
a
b
l
e
}
}
 
(
T
I
D
 
{
{
v
a
r
i
a
b
l
e
}
}
)",Running task <*> in stage <*> (TID <*>)
"Block broadcast_20_piece0 stored as bytes in memory (estimated size 5.5 KB, free 416.7 KB)",,"Block <*> stored as bytes in memory (estimated size <*>, free <*>)"
Reading broadcast variable 20 took 15 ms,"R
e
a
d
i
n
g
 
b
r
o
a
d
c
a
s
t
 
v
a
r
i
a
b
l
e
 
{
{
v
a
r
i
a
b
l
e
}
}
 
t
o
o
k
 
{
{
v
a
r
i
a
b
l
e
}
}
 
m
s",Reading broadcast variable <*> took <*> ms
"Block broadcast_20 stored as values in memory (estimated size 9.8 KB, free 411.6 KB)","B
l
o
c
k
 
{
{
v
a
r
i
a
b
l
e
}
}
 
s
t
o
r
e
d
 
a
s
 
v
a
l
u
e
s
 
i
n
 
m
e
m
o
r
y
 
(
e
s
t
i
m
a
t
e
d
 
s
i
z
e
 
{
{
v
a
r
i
a
b
l
e
}
}
,
 
f
r
e
e
 
{
{
v
a
r
i
a
b
l
e
}
}
)","Block <*> stored as values in memory (estimated size <*>, free <*>)"
"Partition rdd_16_0 not found, computing it","P
a
r
t
i
t
i
o
n
 
{
{
v
a
r
i
a
b
l
e
}
}
 
n
o
t
 
f
o
u
n
d
,
 
c
o
m
p
u
t
i
n
g
 
i
t","Partition <*> not found, computing it"
"Partition rdd_16_4 not found, computing it","P
a
r
t
i
t
i
o
n
 
{
{
v
a
r
i
a
b
l
e
}
}
 
n
o
t
 
f
o
u
n
d
,
 
c
o
m
p
u
t
i
n
g
 
i
t","Partition <*> not found, computing it"
"Partition rdd_16_3 not found, computing it","P
a
r
t
i
t
i
o
n
 
{
{
v
a
r
i
a
b
l
e
}
}
 
n
o
t
 
f
o
u
n
d
,
 
c
o
m
p
u
t
i
n
g
 
i
t","Partition <*> not found, computing it"
"Partition rdd_16_2 not found, computing it","P
a
r
t
i
t
i
o
n
 
{
{
v
a
r
i
a
b
l
e
}
}
 
n
o
t
 
f
o
u
n
d
,
 
c
o
m
p
u
t
i
n
g
 
i
t","Partition <*> not found, computing it"
"Partition rdd_16_1 not found, computing it","P
a
r
t
i
t
i
o
n
 
{
{
v
a
r
i
a
b
l
e
}
}
 
n
o
t
 
f
o
u
n
d
,
 
c
o
m
p
u
t
i
n
g
 
i
t","Partition <*> not found, computing it"
Found block rdd_2_0 locally,"F
o
u
n
d
 
b
l
o
c
k
 
{
{
v
a
r
i
a
b
l
e
}
}
 
l
o
c
a
l
l
y",Found block <*> locally
Found block rdd_2_4 locally,"F
o
u
n
d
 
b
l
o
c
k
 
{
{
v
a
r
i
a
b
l
e
}
}
 
l
o
c
a
l
l
y",Found block <*> locally
Found block rdd_2_3 locally,"F
o
u
n
d
 
b
l
o
c
k
 
{
{
v
a
r
i
a
b
l
e
}
}
 
l
o
c
a
l
l
y",Found block <*> locally
Found block rdd_2_2 locally,"F
o
u
n
d
 
b
l
o
c
k
 
{
{
v
a
r
i
a
b
l
e
}
}
 
l
o
c
a
l
l
y",Found block <*> locally
Found block rdd_2_1 locally,"F
o
u
n
d
 
b
l
o
c
k
 
{
{
v
a
r
i
a
b
l
e
}
}
 
l
o
c
a
l
l
y",Found block <*> locally
"Times: total = 40, boot = -95, init = 135, finish = 0","T
i
m
e
s
:
 
t
o
t
a
l
 
=
 
{
{
v
a
r
i
a
b
l
e
}
}
,
 
b
o
o
t
 
=
 
{
{
v
a
r
i
a
b
l
e
}
}
,
 
i
n
i
t
 
=
 
{
{
v
a
r
i
a
b
l
e
}
}
,
 
f
i
n
i
s
h
 
=
 
{
{
v
a
r
i
a
b
l
e
}
}","Times: total = <*>, boot = <*>, init = <*>, finish = <*>"
"Times: total = 39, boot = -96, init = 135, finish = 0","T
i
m
e
s
:
 
t
o
t
a
l
 
=
 
{
{
v
a
r
i
a
b
l
e
}
}
,
 
b
o
o
t
 
=
 
{
{
v
a
r
i
a
b
l
e
}
}
,
 
i
n
i
t
 
=
 
{
{
v
a
r
i
a
b
l
e
}
}
,
 
f
i
n
i
s
h
 
=
 
{
{
v
a
r
i
a
b
l
e
}
}","Times: total = <*>, boot = <*>, init = <*>, finish = <*>"
"Times: total = 42, boot = -95, init = 137, finish = 0","T
i
m
e
s
:
 
t
o
t
a
l
 
=
 
{
{
v
a
r
i
a
b
l
e
}
}
,
 
b
o
o
t
 
=
 
{
{
v
a
r
i
a
b
l
e
}
}
,
 
i
n
i
t
 
=
 
{
{
v
a
r
i
a
b
l
e
}
}
,
 
f
i
n
i
s
h
 
=
 
{
{
v
a
r
i
a
b
l
e
}
}","Times: total = <*>, boot = <*>, init = <*>, finish = <*>"
"Times: total = 42, boot = -97, init = 139, finish = 0","T
i
m
e
s
:
 
t
o
t
a
l
 
=
 
{
{
v
a
r
i
a
b
l
e
}
}
,
 
b
o
o
t
 
=
 
{
{
v
a
r
i
a
b
l
e
}
}
,
 
i
n
i
t
 
=
 
{
{
v
a
r
i
a
b
l
e
}
}
,
 
f
i
n
i
s
h
 
=
 
{
{
v
a
r
i
a
b
l
e
}
}","Times: total = <*>, boot = <*>, init = <*>, finish = <*>"
