Content,Tmps,EventTemplate
Opening proxy : MSRA-SA-41.fareast.corp.microsoft.com:7109,"O
p
e
n
i
n
g
 
p
r
o
x
y
 
:
 
{
{
p
r
o
x
y
_
h
o
s
t
}
}
:
{
{
p
r
o
x
y
_
p
o
r
t
}
}",Opening proxy : <*>
Shuffle port returned by ContainerManager for attempt_1445144423722_0020_m_000003_0 : 13562,"S
h
u
f
f
l
e
 
p
o
r
t
 
r
e
t
u
r
n
e
d
 
b
y
 
C
o
n
t
a
i
n
e
r
M
a
n
a
g
e
r
 
f
o
r
 
a
t
t
e
m
p
t
_
{
{
j
o
b
_
i
d
}
}
_
{
{
t
a
s
k
_
i
d
}
}
_
{
{
a
t
t
e
m
p
t
_
i
d
}
}
 
:
 
{
{
p
o
r
t
_
n
u
m
b
e
r
}
}",Shuffle port returned by ContainerManager for <*> : <*>
TaskAttempt: [attempt_1445144423722_0020_m_000003_0] using containerId: [container_1445144423722_0020_01_000005 on NM: [MSRA-SA-41.fareast.corp.microsoft.com:7109],"T
a
s
k
A
t
t
e
m
p
t
:
 
[
{
{
a
t
t
e
m
p
t
_
i
d
}
}
]
 
u
s
i
n
g
 
c
o
n
t
a
i
n
e
r
I
d
:
 
[
{
{
c
o
n
t
a
i
n
e
r
_
i
d
}
}
 
o
n
 
N
M
:
 
[
{
{
n
o
d
e
_
m
a
n
a
g
e
r
}
}
]",TaskAttempt: [<*>] using containerId: [<*> on NM: [<*>]
attempt_1445144423722_0020_m_000003_0 TaskAttempt Transitioned from ASSIGNED to RUNNING,"a
t
t
e
m
p
t
_
{
{
j
o
b
_
i
d
}
}
_
{
{
t
a
s
k
_
i
d
}
}
_
m
_
{
{
a
t
t
e
m
p
t
_
i
d
}
}
_
0
 
T
a
s
k
A
t
t
e
m
p
t
 
T
r
a
n
s
i
t
i
o
n
e
d
 
f
r
o
m
 
A
S
S
I
G
N
E
D
 
t
o
 
R
U
N
N
I
N
G",<*> TaskAttempt Transitioned from ASSIGNED to RUNNING
ATTEMPT_START task_1445144423722_0020_m_000003,"A
T
T
E
M
P
T
_
S
T
A
R
T
 
t
a
s
k
_
{
{
t
a
s
k
_
i
d
}
}",ATTEMPT_START <*>
task_1445144423722_0020_m_000003 Task Transitioned from SCHEDULED to RUNNING,"t
a
s
k
_
{
{
j
o
b
_
i
d
}
}
_
{
{
t
a
s
k
_
i
d
}
}
_
m
_
{
{
a
t
t
e
m
p
t
_
i
d
}
}
 
T
a
s
k
 
T
r
a
n
s
i
t
i
o
n
e
d
 
f
r
o
m
 
S
C
H
E
D
U
L
E
D
 
t
o
 
R
U
N
N
I
N
G",<*> Task Transitioned from SCHEDULED to RUNNING
"getResources() for application_1445144423722_0020: ask=4 release= 0 newContainers=0 finishedContainers=0 resourcelimit=<memory:0, vCores:-27> knownNMs=4","g
e
t
R
e
s
o
u
r
c
e
s
(
)
 
f
o
r
 
a
p
p
l
i
c
a
t
i
o
n
_
1
4
4
5
1
4
4
4
2
3
7
2
2
_
0
0
2
0
:
 
a
s
k
=
{
{
N
u
m
b
e
r
}
}
 
r
e
l
e
a
s
e
=
{
{
N
u
m
b
e
r
}
}
 
n
e
w
C
o
n
t
a
i
n
e
r
s
=
{
{
N
u
m
b
e
r
}
}
 
f
i
n
i
s
h
e
d
C
o
n
t
a
i
n
e
r
s
=
{
{
N
u
m
b
e
r
}
}
 
r
e
s
o
u
r
c
e
l
i
m
i
t
=
<
m
e
m
o
r
y
:
{
{
N
u
m
b
e
r
}
}
,
 
v
C
o
r
e
s
:
{
{
N
u
m
b
e
r
}
}
>
 
k
n
o
w
n
N
M
s
=
{
{
N
u
m
b
e
r
}
}","getResources() for application_1445144423722_0020: ask=<*> release=<*> newContainers=<*> finishedContainers=<*> resourcelimit=<memory:<*>, vCores:<*> knownNMs=<*>"
"Recalculating schedule, headroom=<memory:0, vCores:-27>","R
e
c
a
l
c
u
l
a
t
i
n
g
 
s
c
h
e
d
u
l
e
,
 
h
e
a
d
r
o
o
m
=
<
m
e
m
o
r
y
:
{
{
m
e
m
o
r
y
}
}
,
 
v
C
o
r
e
s
:
{
{
v
C
o
r
e
s
}
}
>","Recalculating schedule, headroom=<memory:<*>, vCores:<*>"
Reduce slow start threshold not met. completedMapsForReduceSlowstart 1,"R
e
d
u
c
e
 
s
l
o
w
 
s
t
a
r
t
 
t
h
r
e
s
h
o
l
d
 
n
o
t
 
m
e
t
.
 
c
o
m
p
l
e
t
e
d
M
a
p
s
F
o
r
R
e
d
u
c
e
S
l
o
w
s
t
a
r
t
 
1",Reduce slow start threshold not met. completedMapsForReduceSlowstart <*>
Progress of TaskAttempt attempt_1445144423722_0020_m_000000_0 is : 0.10635664,"P
r
o
g
r
e
s
s
 
o
f
 
T
a
s
k
A
t
t
e
m
p
t
 
{
{
t
a
s
k
_
a
t
t
e
m
p
t
_
i
d
}
}
 
i
s
 
:
 
{
{
p
r
o
g
r
e
s
s
}
}",Progress of TaskAttempt <*> is : <*>
"Recalculating schedule, headroom=<memory:0, vCores:-27>","R
e
c
a
l
c
u
l
a
t
i
n
g
 
s
c
h
e
d
u
l
e
,
 
h
e
a
d
r
o
o
m
=
<
m
e
m
o
r
y
:
{
{
m
e
m
o
r
y
}
}
,
 
v
C
o
r
e
s
:
{
{
v
C
o
r
e
s
}
}
>","Recalculating schedule, headroom=<memory:<*>, vCores:<*>"
Reduce slow start threshold not met. completedMapsForReduceSlowstart 1,"R
e
d
u
c
e
 
s
l
o
w
 
s
t
a
r
t
 
t
h
r
e
s
h
o
l
d
 
n
o
t
 
m
e
t
.
 
c
o
m
p
l
e
t
e
d
M
a
p
s
F
o
r
R
e
d
u
c
e
S
l
o
w
s
t
a
r
t
 
1",Reduce slow start threshold not met. completedMapsForReduceSlowstart <*>
Progress of TaskAttempt attempt_1445144423722_0020_m_000001_0 is : 0.1066108,"P
r
o
g
r
e
s
s
 
o
f
 
T
a
s
k
A
t
t
e
m
p
t
 
{
{
t
a
s
k
_
a
t
t
e
m
p
t
_
i
d
}
}
 
i
s
 
:
 
{
{
p
r
o
g
r
e
s
s
}
}",Progress of TaskAttempt <*> is : <*>
Progress of TaskAttempt attempt_1445144423722_0020_m_000002_0 is : 0.10660437,"P
r
o
g
r
e
s
s
 
o
f
 
T
a
s
k
A
t
t
e
m
p
t
 
{
{
t
a
s
k
_
a
t
t
e
m
p
t
_
i
d
}
}
 
i
s
 
:
 
{
{
p
r
o
g
r
e
s
s
}
}",Progress of TaskAttempt <*> is : <*>
Auth successful for job_1445144423722_0020 (auth:SIMPLE),"A
u
t
h
 
s
u
c
c
e
s
s
f
u
l
 
f
o
r
 
j
o
b
_
{
{
j
o
b
_
i
d
}
}
 
(
a
u
t
h
:
{
{
a
u
t
h
_
t
y
p
e
}
}
)",Auth successful for <*> (auth:<*>)
JVM with ID : jvm_1445144423722_0020_m_000005 asked for a task,"J
V
M
 
w
i
t
h
 
I
D
 
:
 
{
{
j
v
m
_
i
d
}
}
 
a
s
k
e
d
 
f
o
r
 
a
 
t
a
s
k",JVM with ID : <*> asked for a task
JVM with ID: jvm_1445144423722_0020_m_000005 given task: attempt_1445144423722_0020_m_000003_0,"J
V
M
 
w
i
t
h
 
I
D
:
 
{
{
j
v
m
_
i
d
}
}
 
g
i
v
e
n
 
t
a
s
k
:
 
{
{
t
a
s
k
_
i
d
}
}",JVM with ID: <*> given task: <*>
"Recalculating schedule, headroom=<memory:0, vCores:-27>","R
e
c
a
l
c
u
l
a
t
i
n
g
 
s
c
h
e
d
u
l
e
,
 
h
e
a
d
r
o
o
m
=
<
m
e
m
o
r
y
:
{
{
m
e
m
o
r
y
}
}
,
 
v
C
o
r
e
s
:
{
{
v
C
o
r
e
s
}
}
>","Recalculating schedule, headroom=<memory:<*>, vCores:<*>"
Reduce slow start threshold not met. completedMapsForReduceSlowstart 1,"R
e
d
u
c
e
 
s
l
o
w
 
s
t
a
r
t
 
t
h
r
e
s
h
o
l
d
 
n
o
t
 
m
e
t
.
 
c
o
m
p
l
e
t
e
d
M
a
p
s
F
o
r
R
e
d
u
c
e
S
l
o
w
s
t
a
r
t
 
1",Reduce slow start threshold not met. completedMapsForReduceSlowstart <*>
"Recalculating schedule, headroom=<memory:0, vCores:-27>","R
e
c
a
l
c
u
l
a
t
i
n
g
 
s
c
h
e
d
u
l
e
,
 
h
e
a
d
r
o
o
m
=
<
m
e
m
o
r
y
:
{
{
m
e
m
o
r
y
}
}
,
 
v
C
o
r
e
s
:
{
{
v
C
o
r
e
s
}
}
>","Recalculating schedule, headroom=<memory:<*>, vCores:<*>"
Reduce slow start threshold not met. completedMapsForReduceSlowstart 1,"R
e
d
u
c
e
 
s
l
o
w
 
s
t
a
r
t
 
t
h
r
e
s
h
o
l
d
 
n
o
t
 
m
e
t
.
 
c
o
m
p
l
e
t
e
d
M
a
p
s
F
o
r
R
e
d
u
c
e
S
l
o
w
s
t
a
r
t
 
1",Reduce slow start threshold not met. completedMapsForReduceSlowstart <*>
"Recalculating schedule, headroom=<memory:0, vCores:-27>","R
e
c
a
l
c
u
l
a
t
i
n
g
 
s
c
h
e
d
u
l
e
,
 
h
e
a
d
r
o
o
m
=
<
m
e
m
o
r
y
:
{
{
m
e
m
o
r
y
}
}
,
 
v
C
o
r
e
s
:
{
{
v
C
o
r
e
s
}
}
>","Recalculating schedule, headroom=<memory:<*>, vCores:<*>"
Reduce slow start threshold not met. completedMapsForReduceSlowstart 1,"R
e
d
u
c
e
 
s
l
o
w
 
s
t
a
r
t
 
t
h
r
e
s
h
o
l
d
 
n
o
t
 
m
e
t
.
 
c
o
m
p
l
e
t
e
d
M
a
p
s
F
o
r
R
e
d
u
c
e
S
l
o
w
s
t
a
r
t
 
1",Reduce slow start threshold not met. completedMapsForReduceSlowstart <*>
Progress of TaskAttempt attempt_1445144423722_0020_m_000000_0 is : 0.10635664,"P
r
o
g
r
e
s
s
 
o
f
 
T
a
s
k
A
t
t
e
m
p
t
 
{
{
t
a
s
k
_
a
t
t
e
m
p
t
_
i
d
}
}
 
i
s
 
:
 
{
{
p
r
o
g
r
e
s
s
}
}",Progress of TaskAttempt <*> is : <*>
Progress of TaskAttempt attempt_1445144423722_0020_m_000001_0 is : 0.1066108,"P
r
o
g
r
e
s
s
 
o
f
 
T
a
s
k
A
t
t
e
m
p
t
 
{
{
t
a
s
k
_
a
t
t
e
m
p
t
_
i
d
}
}
 
i
s
 
:
 
{
{
p
r
o
g
r
e
s
s
}
}",Progress of TaskAttempt <*> is : <*>
Progress of TaskAttempt attempt_1445144423722_0020_m_000002_0 is : 0.10660437,"P
r
o
g
r
e
s
s
 
o
f
 
T
a
s
k
A
t
t
e
m
p
t
 
{
{
t
a
s
k
_
a
t
t
e
m
p
t
_
i
d
}
}
 
i
s
 
:
 
{
{
p
r
o
g
r
e
s
s
}
}",Progress of TaskAttempt <*> is : <*>
"Recalculating schedule, headroom=<memory:0, vCores:-27>","R
e
c
a
l
c
u
l
a
t
i
n
g
 
s
c
h
e
d
u
l
e
,
 
h
e
a
d
r
o
o
m
=
<
m
e
m
o
r
y
:
{
{
m
e
m
o
r
y
}
}
,
 
v
C
o
r
e
s
:
{
{
v
C
o
r
e
s
}
}
>","Recalculating schedule, headroom=<memory:<*>, vCores:<*>"
Reduce slow start threshold not met. completedMapsForReduceSlowstart 1,"R
e
d
u
c
e
 
s
l
o
w
 
s
t
a
r
t
 
t
h
r
e
s
h
o
l
d
 
n
o
t
 
m
e
t
.
 
c
o
m
p
l
e
t
e
d
M
a
p
s
F
o
r
R
e
d
u
c
e
S
l
o
w
s
t
a
r
t
 
1",Reduce slow start threshold not met. completedMapsForReduceSlowstart <*>
"Recalculating schedule, headroom=<memory:0, vCores:-27>","R
e
c
a
l
c
u
l
a
t
i
n
g
 
s
c
h
e
d
u
l
e
,
 
h
e
a
d
r
o
o
m
=
<
m
e
m
o
r
y
:
{
{
m
e
m
o
r
y
}
}
,
 
v
C
o
r
e
s
:
{
{
v
C
o
r
e
s
}
}
>","Recalculating schedule, headroom=<memory:<*>, vCores:<*>"
Reduce slow start threshold not met. completedMapsForReduceSlowstart 1,"R
e
d
u
c
e
 
s
l
o
w
 
s
t
a
r
t
 
t
h
r
e
s
h
o
l
d
 
n
o
t
 
m
e
t
.
 
c
o
m
p
l
e
t
e
d
M
a
p
s
F
o
r
R
e
d
u
c
e
S
l
o
w
s
t
a
r
t
 
1",Reduce slow start threshold not met. completedMapsForReduceSlowstart <*>
"Recalculating schedule, headroom=<memory:0, vCores:-27>","R
e
c
a
l
c
u
l
a
t
i
n
g
 
s
c
h
e
d
u
l
e
,
 
h
e
a
d
r
o
o
m
=
<
m
e
m
o
r
y
:
{
{
m
e
m
o
r
y
}
}
,
 
v
C
o
r
e
s
:
{
{
v
C
o
r
e
s
}
}
>","Recalculating schedule, headroom=<memory:<*>, vCores:<*>"
Reduce slow start threshold not met. completedMapsForReduceSlowstart 1,"R
e
d
u
c
e
 
s
l
o
w
 
s
t
a
r
t
 
t
h
r
e
s
h
o
l
d
 
n
o
t
 
m
e
t
.
 
c
o
m
p
l
e
t
e
d
M
a
p
s
F
o
r
R
e
d
u
c
e
S
l
o
w
s
t
a
r
t
 
1",Reduce slow start threshold not met. completedMapsForReduceSlowstart <*>
Progress of TaskAttempt attempt_1445144423722_0020_m_000000_0 is : 0.10635664,"P
r
o
g
r
e
s
s
 
o
f
 
T
a
s
k
A
t
t
e
m
p
t
 
{
{
t
a
s
k
_
a
t
t
e
m
p
t
_
i
d
}
}
 
i
s
 
:
 
{
{
p
r
o
g
r
e
s
s
}
}",Progress of TaskAttempt <*> is : <*>
"Recalculating schedule, headroom=<memory:0, vCores:-27>","R
e
c
a
l
c
u
l
a
t
i
n
g
 
s
c
h
e
d
u
l
e
,
 
h
e
a
d
r
o
o
m
=
<
m
e
m
o
r
y
:
{
{
m
e
m
o
r
y
}
}
,
 
v
C
o
r
e
s
:
{
{
v
C
o
r
e
s
}
}
>","Recalculating schedule, headroom=<memory:<*>, vCores:<*>"
Reduce slow start threshold not met. completedMapsForReduceSlowstart 1,"R
e
d
u
c
e
 
s
l
o
w
 
s
t
a
r
t
 
t
h
r
e
s
h
o
l
d
 
n
o
t
 
m
e
t
.
 
c
o
m
p
l
e
t
e
d
M
a
p
s
F
o
r
R
e
d
u
c
e
S
l
o
w
s
t
a
r
t
 
1",Reduce slow start threshold not met. completedMapsForReduceSlowstart <*>
Progress of TaskAttempt attempt_1445144423722_0020_m_000001_0 is : 0.10875365,"P
r
o
g
r
e
s
s
 
o
f
 
T
a
s
k
A
t
t
e
m
p
t
 
{
{
t
a
s
k
_
a
t
t
e
m
p
t
_
i
d
}
}
 
i
s
 
:
 
{
{
p
r
o
g
r
e
s
s
}
}",Progress of TaskAttempt <*> is : <*>
Progress of TaskAttempt attempt_1445144423722_0020_m_000002_0 is : 0.10660437,"P
r
o
g
r
e
s
s
 
o
f
 
T
a
s
k
A
t
t
e
m
p
t
 
{
{
t
a
s
k
_
a
t
t
e
m
p
t
_
i
d
}
}
 
i
s
 
:
 
{
{
p
r
o
g
r
e
s
s
}
}",Progress of TaskAttempt <*> is : <*>
Progress of TaskAttempt attempt_1445144423722_0020_m_000003_0 is : 0.106493875,"P
r
o
g
r
e
s
s
 
o
f
 
T
a
s
k
A
t
t
e
m
p
t
 
{
{
t
a
s
k
_
a
t
t
e
m
p
t
_
i
d
}
}
 
i
s
 
:
 
{
{
p
r
o
g
r
e
s
s
}
}",Progress of TaskAttempt <*> is : <*>
"Recalculating schedule, headroom=<memory:0, vCores:-27>","R
e
c
a
l
c
u
l
a
t
i
n
g
 
s
c
h
e
d
u
l
e
,
 
h
e
a
d
r
o
o
m
=
<
m
e
m
o
r
y
:
{
{
m
e
m
o
r
y
}
}
,
 
v
C
o
r
e
s
:
{
{
v
C
o
r
e
s
}
}
>","Recalculating schedule, headroom=<memory:<*>, vCores:<*>"
Reduce slow start threshold not met. completedMapsForReduceSlowstart 1,"R
e
d
u
c
e
 
s
l
o
w
 
s
t
a
r
t
 
t
h
r
e
s
h
o
l
d
 
n
o
t
 
m
e
t
.
 
c
o
m
p
l
e
t
e
d
M
a
p
s
F
o
r
R
e
d
u
c
e
S
l
o
w
s
t
a
r
t
 
1",Reduce slow start threshold not met. completedMapsForReduceSlowstart <*>
"Recalculating schedule, headroom=<memory:0, vCores:-27>","R
e
c
a
l
c
u
l
a
t
i
n
g
 
s
c
h
e
d
u
l
e
,
 
h
e
a
d
r
o
o
m
=
<
m
e
m
o
r
y
:
{
{
m
e
m
o
r
y
}
}
,
 
v
C
o
r
e
s
:
{
{
v
C
o
r
e
s
}
}
>","Recalculating schedule, headroom=<memory:<*>, vCores:<*>"
Reduce slow start threshold not met. completedMapsForReduceSlowstart 1,"R
e
d
u
c
e
 
s
l
o
w
 
s
t
a
r
t
 
t
h
r
e
s
h
o
l
d
 
n
o
t
 
m
e
t
.
 
c
o
m
p
l
e
t
e
d
M
a
p
s
F
o
r
R
e
d
u
c
e
S
l
o
w
s
t
a
r
t
 
1",Reduce slow start threshold not met. completedMapsForReduceSlowstart <*>
Progress of TaskAttempt attempt_1445144423722_0020_m_000000_0 is : 0.10635664,"P
r
o
g
r
e
s
s
 
o
f
 
T
a
s
k
A
t
t
e
m
p
t
 
{
{
t
a
s
k
_
a
t
t
e
m
p
t
_
i
d
}
}
 
i
s
 
:
 
{
{
p
r
o
g
r
e
s
s
}
}",Progress of TaskAttempt <*> is : <*>
"Recalculating schedule, headroom=<memory:0, vCores:-27>","R
e
c
a
l
c
u
l
a
t
i
n
g
 
s
c
h
e
d
u
l
e
,
 
h
e
a
d
r
o
o
m
=
<
m
e
m
o
r
y
:
{
{
m
e
m
o
r
y
}
}
,
 
v
C
o
r
e
s
:
{
{
v
C
o
r
e
s
}
}
>","Recalculating schedule, headroom=<memory:<*>, vCores:<*>"
Reduce slow start threshold not met. completedMapsForReduceSlowstart 1,"R
e
d
u
c
e
 
s
l
o
w
 
s
t
a
r
t
 
t
h
r
e
s
h
o
l
d
 
n
o
t
 
m
e
t
.
 
c
o
m
p
l
e
t
e
d
M
a
p
s
F
o
r
R
e
d
u
c
e
S
l
o
w
s
t
a
r
t
 
1",Reduce slow start threshold not met. completedMapsForReduceSlowstart <*>
Progress of TaskAttempt attempt_1445144423722_0020_m_000001_0 is : 0.14981231,"P
r
o
g
r
e
s
s
 
o
f
 
T
a
s
k
A
t
t
e
m
p
t
 
{
{
t
a
s
k
_
a
t
t
e
m
p
t
_
i
d
}
}
 
i
s
 
:
 
{
{
p
r
o
g
r
e
s
s
}
}",Progress of TaskAttempt <*> is : <*>
Progress of TaskAttempt attempt_1445144423722_0020_m_000002_0 is : 0.13841225,"P
r
o
g
r
e
s
s
 
o
f
 
T
a
s
k
A
t
t
e
m
p
t
 
{
{
t
a
s
k
_
a
t
t
e
m
p
t
_
i
d
}
}
 
i
s
 
:
 
{
{
p
r
o
g
r
e
s
s
}
}",Progress of TaskAttempt <*> is : <*>
Progress of TaskAttempt attempt_1445144423722_0020_m_000003_0 is : 0.106493875,"P
r
o
g
r
e
s
s
 
o
f
 
T
a
s
k
A
t
t
e
m
p
t
 
{
{
t
a
s
k
_
a
t
t
e
m
p
t
_
i
d
}
}
 
i
s
 
:
 
{
{
p
r
o
g
r
e
s
s
}
}",Progress of TaskAttempt <*> is : <*>
"Recalculating schedule, headroom=<memory:0, vCores:-27>","R
e
c
a
l
c
u
l
a
t
i
n
g
 
s
c
h
e
d
u
l
e
,
 
h
e
a
d
r
o
o
m
=
<
m
e
m
o
r
y
:
{
{
m
e
m
o
r
y
}
}
,
 
v
C
o
r
e
s
:
{
{
v
C
o
r
e
s
}
}
>","Recalculating schedule, headroom=<memory:<*>, vCores:<*>"
Reduce slow start threshold not met. completedMapsForReduceSlowstart 1,"R
e
d
u
c
e
 
s
l
o
w
 
s
t
a
r
t
 
t
h
r
e
s
h
o
l
d
 
n
o
t
 
m
e
t
.
 
c
o
m
p
l
e
t
e
d
M
a
p
s
F
o
r
R
e
d
u
c
e
S
l
o
w
s
t
a
r
t
 
1",Reduce slow start threshold not met. completedMapsForReduceSlowstart <*>
"Recalculating schedule, headroom=<memory:0, vCores:-27>","R
e
c
a
l
c
u
l
a
t
i
n
g
 
s
c
h
e
d
u
l
e
,
 
h
e
a
d
r
o
o
m
=
<
m
e
m
o
r
y
:
{
{
m
e
m
o
r
y
}
}
,
 
v
C
o
r
e
s
:
{
{
v
C
o
r
e
s
}
}
>","Recalculating schedule, headroom=<memory:<*>, vCores:<*>"
Reduce slow start threshold not met. completedMapsForReduceSlowstart 1,"R
e
d
u
c
e
 
s
l
o
w
 
s
t
a
r
t
 
t
h
r
e
s
h
o
l
d
 
n
o
t
 
m
e
t
.
 
c
o
m
p
l
e
t
e
d
M
a
p
s
F
o
r
R
e
d
u
c
e
S
l
o
w
s
t
a
r
t
 
1",Reduce slow start threshold not met. completedMapsForReduceSlowstart <*>
Progress of TaskAttempt attempt_1445144423722_0020_m_000000_0 is : 0.1430594,"P
r
o
g
r
e
s
s
 
o
f
 
T
a
s
k
A
t
t
e
m
p
t
 
{
{
t
a
s
k
_
a
t
t
e
m
p
t
_
i
d
}
}
 
i
s
 
:
 
{
{
p
r
o
g
r
e
s
s
}
}",Progress of TaskAttempt <*> is : <*>
"Recalculating schedule, headroom=<memory:0, vCores:-27>","R
e
c
a
l
c
u
l
a
t
i
n
g
 
s
c
h
e
d
u
l
e
,
 
h
e
a
d
r
o
o
m
=
<
m
e
m
o
r
y
:
{
{
m
e
m
o
r
y
}
}
,
 
v
C
o
r
e
s
:
{
{
v
C
o
r
e
s
}
}
>","Recalculating schedule, headroom=<memory:<*>, vCores:<*>"
Reduce slow start threshold not met. completedMapsForReduceSlowstart 1,"R
e
d
u
c
e
 
s
l
o
w
 
s
t
a
r
t
 
t
h
r
e
s
h
o
l
d
 
n
o
t
 
m
e
t
.
 
c
o
m
p
l
e
t
e
d
M
a
p
s
F
o
r
R
e
d
u
c
e
S
l
o
w
s
t
a
r
t
 
1",Reduce slow start threshold not met. completedMapsForReduceSlowstart <*>
Progress of TaskAttempt attempt_1445144423722_0020_m_000001_0 is : 0.19084874,"P
r
o
g
r
e
s
s
 
o
f
 
T
a
s
k
A
t
t
e
m
p
t
 
{
{
t
a
s
k
_
a
t
t
e
m
p
t
_
i
d
}
}
 
i
s
 
:
 
{
{
p
r
o
g
r
e
s
s
}
}",Progress of TaskAttempt <*> is : <*>
Progress of TaskAttempt attempt_1445144423722_0020_m_000003_0 is : 0.106493875,"P
r
o
g
r
e
s
s
 
o
f
 
T
a
s
k
A
t
t
e
m
p
t
 
{
{
t
a
s
k
_
a
t
t
e
m
p
t
_
i
d
}
}
 
i
s
 
:
 
{
{
p
r
o
g
r
e
s
s
}
}",Progress of TaskAttempt <*> is : <*>
Progress of TaskAttempt attempt_1445144423722_0020_m_000002_0 is : 0.17293417,"P
r
o
g
r
e
s
s
 
o
f
 
T
a
s
k
A
t
t
e
m
p
t
 
{
{
t
a
s
k
_
a
t
t
e
m
p
t
_
i
d
}
}
 
i
s
 
:
 
{
{
p
r
o
g
r
e
s
s
}
}",Progress of TaskAttempt <*> is : <*>
"Recalculating schedule, headroom=<memory:0, vCores:-27>","R
e
c
a
l
c
u
l
a
t
i
n
g
 
s
c
h
e
d
u
l
e
,
 
h
e
a
d
r
o
o
m
=
<
m
e
m
o
r
y
:
{
{
m
e
m
o
r
y
}
}
,
 
v
C
o
r
e
s
:
{
{
v
C
o
r
e
s
}
}
>","Recalculating schedule, headroom=<memory:<*>, vCores:<*>"
Reduce slow start threshold not met. completedMapsForReduceSlowstart 1,"R
e
d
u
c
e
 
s
l
o
w
 
s
t
a
r
t
 
t
h
r
e
s
h
o
l
d
 
n
o
t
 
m
e
t
.
 
c
o
m
p
l
e
t
e
d
M
a
p
s
F
o
r
R
e
d
u
c
e
S
l
o
w
s
t
a
r
t
 
1",Reduce slow start threshold not met. completedMapsForReduceSlowstart <*>
"Recalculating schedule, headroom=<memory:0, vCores:-27>","R
e
c
a
l
c
u
l
a
t
i
n
g
 
s
c
h
e
d
u
l
e
,
 
h
e
a
d
r
o
o
m
=
<
m
e
m
o
r
y
:
{
{
m
e
m
o
r
y
}
}
,
 
v
C
o
r
e
s
:
{
{
v
C
o
r
e
s
}
}
>","Recalculating schedule, headroom=<memory:<*>, vCores:<*>"
Reduce slow start threshold not met. completedMapsForReduceSlowstart 1,"R
e
d
u
c
e
 
s
l
o
w
 
s
t
a
r
t
 
t
h
r
e
s
h
o
l
d
 
n
o
t
 
m
e
t
.
 
c
o
m
p
l
e
t
e
d
M
a
p
s
F
o
r
R
e
d
u
c
e
S
l
o
w
s
t
a
r
t
 
1",Reduce slow start threshold not met. completedMapsForReduceSlowstart <*>
"Recalculating schedule, headroom=<memory:0, vCores:-27>","R
e
c
a
l
c
u
l
a
t
i
n
g
 
s
c
h
e
d
u
l
e
,
 
h
e
a
d
r
o
o
m
=
<
m
e
m
o
r
y
:
{
{
m
e
m
o
r
y
}
}
,
 
v
C
o
r
e
s
:
{
{
v
C
o
r
e
s
}
}
>","Recalculating schedule, headroom=<memory:<*>, vCores:<*>"
Reduce slow start threshold not met. completedMapsForReduceSlowstart 1,"R
e
d
u
c
e
 
s
l
o
w
 
s
t
a
r
t
 
t
h
r
e
s
h
o
l
d
 
n
o
t
 
m
e
t
.
 
c
o
m
p
l
e
t
e
d
M
a
p
s
F
o
r
R
e
d
u
c
e
S
l
o
w
s
t
a
r
t
 
1",Reduce slow start threshold not met. completedMapsForReduceSlowstart <*>
Progress of TaskAttempt attempt_1445144423722_0020_m_000000_0 is : 0.1795899,"P
r
o
g
r
e
s
s
 
o
f
 
T
a
s
k
A
t
t
e
m
p
t
 
{
{
t
a
s
k
_
a
t
t
e
m
p
t
_
i
d
}
}
 
i
s
 
:
 
{
{
p
r
o
g
r
e
s
s
}
}",Progress of TaskAttempt <*> is : <*>
Progress of TaskAttempt attempt_1445144423722_0020_m_000003_0 is : 0.17982168,"P
r
o
g
r
e
s
s
 
o
f
 
T
a
s
k
A
t
t
e
m
p
t
 
{
{
t
a
s
k
_
a
t
t
e
m
p
t
_
i
d
}
}
 
i
s
 
:
 
{
{
p
r
o
g
r
e
s
s
}
}",Progress of TaskAttempt <*> is : <*>
Progress of TaskAttempt attempt_1445144423722_0020_m_000001_0 is : 0.19211523,"P
r
o
g
r
e
s
s
 
o
f
 
T
a
s
k
A
t
t
e
m
p
t
 
{
{
t
a
s
k
_
a
t
t
e
m
p
t
_
i
d
}
}
 
i
s
 
:
 
{
{
p
r
o
g
r
e
s
s
}
}",Progress of TaskAttempt <*> is : <*>
Progress of TaskAttempt attempt_1445144423722_0020_m_000002_0 is : 0.19212553,"P
r
o
g
r
e
s
s
 
o
f
 
T
a
s
k
A
t
t
e
m
p
t
 
{
{
t
a
s
k
_
a
t
t
e
m
p
t
_
i
d
}
}
 
i
s
 
:
 
{
{
p
r
o
g
r
e
s
s
}
}",Progress of TaskAttempt <*> is : <*>
"Recalculating schedule, headroom=<memory:0, vCores:-27>","R
e
c
a
l
c
u
l
a
t
i
n
g
 
s
c
h
e
d
u
l
e
,
 
h
e
a
d
r
o
o
m
=
<
m
e
m
o
r
y
:
{
{
m
e
m
o
r
y
}
}
,
 
v
C
o
r
e
s
:
{
{
v
C
o
r
e
s
}
}
>","Recalculating schedule, headroom=<memory:<*>, vCores:<*>"
