Content,Tmps,EventTemplate
"updateClipping isOverlap:false, getTopPadding=333.0, Translation=-139.0","updateClipping isOverlap:false, getTopPadding=333.0, Translation=-{{placeholder}}.0","updateClipping isOverlap:<*>, getTopPadding=<*>, Translation=-<*>"
updateDimmedActivatedHideSensitive overlap:false,updateDimmedActivatedHideSensitive overlap:{{overlap}},updateDimmedActivatedHideSensitive overlap:<*>
"updateLightsLocked,mInCall =false,mScreenOn = true,ledNotification == null?true","updateLightsLocked,mInCall ={{placeholder}},mScreenOn = {{placeholder}},ledNotification == null?{{placeholder}}","updateLightsLocked,mInCall =<*>,mScreenOn = <*>,ledNotification == <*>"
"updateLightsLocked,turn off notificationLight","updateLightsLocked,turn off {{placeholder}}","updateLightsLocked,turn off <*>"
"updateClipping isOverlap:false, getTopPadding=333.0, Translation=-178.0","updateClipping isOverlap:false, getTopPadding=333.0, Translation=-{{placeholder}}.0","updateClipping isOverlap:<*>, getTopPadding=<*>, Translation=-<*>"
updateDimmedActivatedHideSensitive overlap:false,updateDimmedActivatedHideSensitive overlap:{{overlap}},updateDimmedActivatedHideSensitive overlap:<*>
"updateClipping isOverlap:false, getTopPadding=333.0, Translation=-222.0","updateClipping isOverlap:false, getTopPadding=333.0, Translation=-{{placeholder}}.0","updateClipping isOverlap:<*>, getTopPadding=<*>, Translation=-<*>"
updateDimmedActivatedHideSensitive overlap:false,updateDimmedActivatedHideSensitive overlap:{{overlap}},updateDimmedActivatedHideSensitive overlap:<*>
"updateClipping isOverlap:false, getTopPadding=333.0, Translation=-270.0","updateClipping isOverlap:false, getTopPadding=333.0, Translation=-{{placeholder}}.0","updateClipping isOverlap:<*>, getTopPadding=<*>, Translation=-<*>"
updateDimmedActivatedHideSensitive overlap:false,updateDimmedActivatedHideSensitive overlap:{{overlap}},updateDimmedActivatedHideSensitive overlap:<*>
removeNotification:0|com.tencent.mobileqq|121|null|10111,removeNotification:{{notificationId}}|{{packageName}}|{{userId}}|{{message}}|{{type}},removeNotification:<*>|<*>|<*>|<*>|<*>
"updateNotificationShade: total=0, active=0","updateNotificationShade: total={{total}}, active={{active}}","updateNotificationShade: total=<*>, active=<*>"
"animateCollapsePanels:flags=0, force=false, delayed=false, mExpandedVisible=true","animateCollapsePanels:flags={{flags}}, force={{force}}, delayed={{delayed}}, mExpandedVisible={{mExpandedVisible}}","animateCollapsePanels:flags=<*>, force=<*>, delayed=<*>, mExpandedVisible=<*>"
"updateClipping isOverlap:false, getTopPadding=333.0, Translation=-321.0","updateClipping isOverlap:false, getTopPadding=333.0, Translation=-{{placeholder}}.0","updateClipping isOverlap:<*>, getTopPadding=<*>, Translation=-<*>"
updateDimmedActivatedHideSensitive overlap:false,updateDimmedActivatedHideSensitive overlap:{{overlap}},updateDimmedActivatedHideSensitive overlap:<*>
The change in focus caused us to need to do a layout begin,The change in focus caused us to need to do a layout begin,The change in focus caused us to need to do a layout begin
The change in focus caused us to need to do a layout end,The change in focus caused us to need to do a {{placeholder}} end,The change in focus caused us to need to do a <*> end
"overlapAmount:95.0, previousNotificationEnd:0.0, newYTranslation:-95.0, location:4, i:0, getTopPadding:333.0, getLocationOnScreen():-428","overlapAmount:{{overlapAmount}}, previousNotificationEnd:{{previousNotificationEnd}}, newYTranslation:{{newYTranslation}}, location:{{location}}, i:{{i}}, getTopPadding:{{getTopPadding}}, getLocationOnScreen():{{getLocationOnScreen()}}","overlapAmount:<*>, previousNotificationEnd:<*>, newYTranslation:<*>, location:<*>, i:<*>, getTopPadding:<*>, getLocationOnScreen():<*>"
"state.clipTopAmount:79, i:0","state.clipTopAmount:{{placeholder}}, i:{{placeholder}}","state.clipTopAmount:<*>, i:<*>"
"updateClipping isOverlap:true, getTopPadding=333.0, Translation=-428.0",,"updateClipping isOverlap:<*>, getTopPadding=<*>, Translation=-<*>"
updateDimmedActivatedHideSensitive overlap:true,,updateDimmedActivatedHideSensitive overlap:<*>
"setSystemUiVisibility vis=508 mask=ffffffff oldVal=40000500 newVal=508 diff=40000008 fullscreenStackVis=0 dockedStackVis=0, fullscreenStackBounds=Rect(0, 0 - 720, 1280), dockedStackBounds=Rect(0, 0 - 0, 0)","setSystemUiVisibility vis={{vis}} mask={{mask}} oldVal={{oldVal}} newVal={{newVal}} diff={{diff}} fullscreenStackVis={{fullscreenStackVis}} dockedStackVis={{dockedStackVis}}, fullscreenStackBounds={{fullscreenStackBounds}}, dockedStackBounds={{dockedStackBounds}}","setSystemUiVisibility vis=<*> mask=<*> oldVal=<*> newVal=<*> diff=<*> fullscreenStackVis=<*> dockedStackVis=<*>, fullscreenStackBounds=<*>, dockedStackBounds=<*>"
cancelAutohide,cancelAutohide,cancelAutohide
"notifyUiVisibilityChanged:vis=0x508, SystemUiVisibility=0x508","notifyUiVisibilityChanged:vis={{vis}}, SystemUiVisibility={{vis}}","notifyUiVisibilityChanged:vis=<*>, SystemUiVisibility=<*>"
setLightsOn(true),setLightsOn({{state}}),setLightsOn(<*>)
"setSystemUiVisibility vis=0 mask=1 oldVal=508 newVal=508 diff=0 fullscreenStackVis=0 dockedStackVis=0, fullscreenStackBounds=Rect(0, 0 - 0, 0), dockedStackBounds=Rect(0, 0 - 0, 0)","setSystemUiVisibility vis={{vis}} mask={{mask}} oldVal={{oldVal}} newVal={{newVal}} diff={{diff}} fullscreenStackVis={{fullscreenStackVis}} dockedStackVis={{dockedStackVis}}, fullscreenStackBounds={{fullscreenStackBounds}}, dockedStackBounds={{dockedStackBounds}}","setSystemUiVisibility vis=<*> mask=<*> oldVal=<*> newVal=<*> diff=<*> fullscreenStackVis=<*> dockedStackVis=<*>, fullscreenStackBounds=<*>, dockedStackBounds=<*>"
"overlapAmount:154.0, previousNotificationEnd:0.0, newYTranslation:-154.0, location:4, i:0, getTopPadding:333.0, getLocationOnScreen():-487","overlapAmount:{{overlapAmount}}, previousNotificationEnd:{{previousNotificationEnd}}, newYTranslation:{{newYTranslation}}, location:{{location}}, i:{{i}}, getTopPadding:{{getTopPadding}}, getLocationOnScreen():{{getLocationOnScreen()}}","overlapAmount:<*>, previousNotificationEnd:<*>, newYTranslation:<*>, location:<*>, i:<*>, getTopPadding:<*>, getLocationOnScreen():<*>"
"state.clipTopAmount:138, i:0","state.clipTopAmount:{{placeholder}}, i:{{placeholder}}","state.clipTopAmount:<*>, i:<*>"
"updateClipping isOverlap:true, getTopPadding=333.0, Translation=-487.0",,"updateClipping isOverlap:<*>, getTopPadding=<*>, Translation=-<*>"
updateDimmedActivatedHideSensitive overlap:true,,updateDimmedActivatedHideSensitive overlap:<*>
"overlapAmount:213.0, previousNotificationEnd:0.0, newYTranslation:-213.0, location:4, i:0, getTopPadding:333.0, getLocationOnScreen():-546","overlapAmount:{{overlapAmount}}, previousNotificationEnd:{{previousNotificationEnd}}, newYTranslation:{{newYTranslation}}, location:{{location}}, i:{{i}}, getTopPadding:{{getTopPadding}}, getLocationOnScreen():{{getLocationOnScreen()}}","overlapAmount:<*>, previousNotificationEnd:<*>, newYTranslation:<*>, location:<*>, i:<*>, getTopPadding:<*>, getLocationOnScreen():<*>"
"state.clipTopAmount:197, i:0","state.clipTopAmount:{{placeholder}}, i:{{placeholder}}","state.clipTopAmount:<*>, i:<*>"
"updateClipping isOverlap:true, getTopPadding=333.0, Translation=-546.0",,"updateClipping isOverlap:<*>, getTopPadding=<*>, Translation=-<*>"
updateDimmedActivatedHideSensitive overlap:true,,updateDimmedActivatedHideSensitive overlap:<*>
"updateNotificationShade: total=0, active=0","updateNotificationShade: total={{total}}, active={{active}}","updateNotificationShade: total=<*>, active=<*>"
removeNotificationChildren,removeNotificationChildren,removeNotificationChildren
onExpandingFinished,onExpandingFinished,onExpandingFinished
"updateNotificationShade: total=0, active=0","updateNotificationShade: total={{total}}, active={{active}}","updateNotificationShade: total=<*>, active=<*>"
removeNotificationChildren,removeNotificationChildren,removeNotificationChildren
Sending non-protected broadcast com.android.systemui.statusbar.visible.change from system 2227:com.android.systemui/u0a37 pkg com.android.systemui,Sending non-protected broadcast {{pkg}} from system {{pid}}:{{uid}}/{{uid}} pkg {{pkg}},Sending non-protected broadcast <*> from system <*> pkg <*>
"updateClipping isOverlap:false, getTopPadding=333.0, Translation=0.0","updateClipping isOverlap:{{isOverlap}}, getTopPadding={{getTopPadding}}, Translation={{Translation}}","updateClipping isOverlap:<*>, getTopPadding=<*>, Translation=<*>"
updateDimmedActivatedHideSensitive overlap:false,updateDimmedActivatedHideSensitive overlap:{{overlap}},updateDimmedActivatedHideSensitive overlap:<*>
"Skipping, withExcluded: false, tr.intent:Intent { flg=0x10804000 cmp=com.android.systemui/.recents.RecentsActivity bnds=[264,444][920,908] }","Skipping, withExcluded: {{withExcluded}}, tr.intent:{{intent}}","Skipping, withExcluded: <*>, tr.intent:<*>"
"Skipping, withExcluded: false, tr.intent:Intent { act=android.intent.action.MAIN flg=0x10840000 cmp=com.android.incallui/.InCallActivity (has extras) }","Skipping, withExcluded: {{withExcluded}}, tr.intent:Intent { act={{act}} flg={{flg}} cmp={{cmp}} (has extras) }","Skipping, withExcluded: <*>, tr.intent:Intent { act=<*> flg=<*> cmp=<*> (has extras) }"
"Skipping, withExcluded: false, tr.intent:Intent { flg=0x18800000 cmp=com.tencent.mm/.plugin.base.stub.WXEntryActivity (has extras) }","Skipping, withExcluded: {{withExcluded}}, tr.intent:Intent { flg={{flg}} cmp={{cmp}} (has extras) }","Skipping, withExcluded: <*>, tr.intent:Intent { flg=<*> cmp=<*> (has extras) }"
"Skipping, withExcluded: false, tr.intent:Intent { flg=0x10800000 cmp=com.tencent.qqmusic/.business.lockscreen.LockScreenActivity (has extras) }","Skipping, withExcluded: {{withExcluded}}, tr.intent:Intent { flg={{flg}} cmp={{cmp}} (has extras) }","Skipping, withExcluded: <*>, tr.intent:Intent { flg=<*> cmp=<*> (has extras) }"
"Skipping, withExcluded: false, tr.intent:Intent { act=com.android.contacts.action.CHOOSE_SUB dat=tel:xxxxxxxxxxx flg=0x10808000 cmp=com.android.contacts/.ChooseSubActivity (has extras) }","Skipping, withExcluded: {{placeholder}}, tr.intent:{{placeholder}}","Skipping, withExcluded: <*>, tr.intent:<*>"
"Skipping, withExcluded: false, tr.intent:Intent { act=android.intent.action.VIEW dat=file:///storage/emulated/0/Tencent/QQfile_recv/b.apk typ=application/vnd.android.package-archive flg=0x10800000 cmp=com.android.packageinstaller/.PackageInstallerActivity (has extras) }","Skipping, withExcluded: {{placeholder}}, tr.intent:{{placeholder}}","Skipping, withExcluded: <*>, tr.intent:<*>"
"getRecentTasks: num=20,flags=62,totalTasks=46","getRecentTasks: num={{num}},flags={{flags}},totalTasks={{totalTasks}}","getRecentTasks: num=<*>,flags=<*>,totalTasks=<*>"
getRecentTasks: topActivity=ComponentInfo{com.tencent.mobileqq/com.tencent.mobileqq.activity.SplashActivity},getRecentTasks: topActivity=ComponentInfo{{packageName}},getRecentTasks: topActivity=<*>
"ready=true,policy=3,wakefulness=1,wksummary=0x1,uasummary=0x1,bootcompleted=true,boostinprogress=false,waitmodeenable=false,mode=false,manual=38,auto=-1,adj=0.0userId=0","ready=true,policy={{policy}},wakefulness={{wakefulness}},wksummary={{wksummary}},uasummary={{uasummary}},bootcompleted=true,boostinprogress=false,waitmodeenable=false,mode=false,manual={{manual}},auto={{auto}},adj={{adj}},userId={{userId}}","ready=<*>,policy=<*>,wakefulness=<*>,wksummary=<*>,uasummary=<*>,bootcompleted=<*>,boostinprogress=<*>,waitmodeenable=<*>,mode=<*>,manual=<*>,auto=-<*>,adj=<*>.0userId=<*>"
"Skipping, withExcluded: false, tr.intent:Intent { flg=0x10804000 cmp=com.android.systemui/.recents.RecentsActivity bnds=[264,444][920,908] }","Skipping, withExcluded: {{withExcluded}}, tr.intent:{{intent}}","Skipping, withExcluded: <*>, tr.intent:<*>"
"Skipping, withExcluded: false, tr.intent:Intent { act=android.intent.action.MAIN flg=0x10840000 cmp=com.android.incallui/.InCallActivity (has extras) }","Skipping, withExcluded: {{withExcluded}}, tr.intent:Intent { act={{act}} flg={{flg}} cmp={{cmp}} (has extras) }","Skipping, withExcluded: <*>, tr.intent:Intent { act=<*> flg=<*> cmp=<*> (has extras) }"
"Skipping, withExcluded: false, tr.intent:Intent { flg=0x18800000 cmp=com.tencent.mm/.plugin.base.stub.WXEntryActivity (has extras) }","Skipping, withExcluded: {{withExcluded}}, tr.intent:Intent { flg={{flg}} cmp={{cmp}} (has extras) }","Skipping, withExcluded: <*>, tr.intent:Intent { flg=<*> cmp=<*> (has extras) }"
"getRecentTasks: num=10,flags=62,totalTasks=46","getRecentTasks: num={{num}},flags={{flags}},totalTasks={{totalTasks}}","getRecentTasks: num=<*>,flags=<*>,totalTasks=<*>"
getRecentTasks: topActivity=ComponentInfo{com.tencent.mobileqq/com.tencent.mobileqq.activity.SplashActivity},getRecentTasks: topActivity=ComponentInfo{{packageName}},getRecentTasks: topActivity=<*>
"cancelNotificationWithTag pid 28601,uid = 10111,tag = null,pkg =com.tencent.mobileqq,id =121","cancelNotificationWithTag pid {{pid}},uid = {{uid}},tag = {{tag}},pkg ={{pkg}},id ={{id}}","cancelNotificationWithTag pid <*>,uid = <*>,tag = <*>,pkg =<*>,id =<*>"
"cancelNotification,index:-1","cancelNotification,index:{{index}}","cancelNotification,index:<*>"
"cancelNotificationWithTag pid 28601,uid = 10111,tag = null,pkg =com.tencent.mobileqq,id =119","cancelNotificationWithTag pid {{pid}},uid = {{uid}},tag = {{tag}},pkg ={{pkg}},id ={{id}}","cancelNotificationWithTag pid <*>,uid = <*>,tag = <*>,pkg =<*>,id =<*>"
"cancelNotification,index:-1","cancelNotification,index:{{index}}","cancelNotification,index:<*>"
"cancelNotificationWithTag pid 28601,uid = 10111,tag = null,pkg =com.tencent.mobileqq,id =122","cancelNotificationWithTag pid {{pid}},uid = {{uid}},tag = {{tag}},pkg ={{pkg}},id ={{id}}","cancelNotificationWithTag pid <*>,uid = <*>,tag = <*>,pkg =<*>,id =<*>"
setLightsOn(true),setLightsOn({{state}}),setLightsOn(<*>)
"setSystemUiVisibility vis=0 mask=1 oldVal=508 newVal=508 diff=0 fullscreenStackVis=0 dockedStackVis=0, fullscreenStackBounds=Rect(0, 0 - 0, 0), dockedStackBounds=Rect(0, 0 - 0, 0)","setSystemUiVisibility vis={{vis}} mask={{mask}} oldVal={{oldVal}} newVal={{newVal}} diff={{diff}} fullscreenStackVis={{fullscreenStackVis}} dockedStackVis={{dockedStackVis}}, fullscreenStackBounds={{fullscreenStackBounds}}, dockedStackBounds={{dockedStackBounds}}","setSystemUiVisibility vis=<*> mask=<*> oldVal=<*> newVal=<*> diff=<*> fullscreenStackVis=<*> dockedStackVis=<*>, fullscreenStackBounds=<*>, dockedStackBounds=<*>"
"setSystemUiVisibility vis=40000500 mask=ffffffff oldVal=508 newVal=40000500 diff=40000008 fullscreenStackVis=0 dockedStackVis=0, fullscreenStackBounds=Rect(0, 0 - 720, 1280), dockedStackBounds=Rect(0, 0 - 0, 0)","setSystemUiVisibility vis={{vis}} mask={{mask}} oldVal={{oldVal}} newVal={{newVal}} diff={{diff}} fullscreenStackVis={{fullscreenStackVis}} dockedStackVis={{dockedStackVis}}, fullscreenStackBounds={{fullscreenStackBounds}}, dockedStackBounds={{dockedStackBounds}}","setSystemUiVisibility vis=<*> mask=<*> oldVal=<*> newVal=<*> diff=<*> fullscreenStackVis=<*> dockedStackVis=<*>, fullscreenStackBounds=<*>, dockedStackBounds=<*>"
cancelAutohide,cancelAutohide,cancelAutohide
"notifyUiVisibilityChanged:vis=0x40000500, SystemUiVisibility=0x40000500","notifyUiVisibilityChanged:vis={{vis}}, SystemUiVisibility={{vis}}","notifyUiVisibilityChanged:vis=<*>, SystemUiVisibility=<*>"
makeExpandedInvisible: mExpandedVisible=true,makeExpandedInvisible: mExpandedVisible={{placeholder}},makeExpandedInvisible: mExpandedVisible=<*>
closeQs,closeQs,closeQs
cancelPeek: false,cancelPeek: {{cancelPeek}},cancelPeek: <*>
instantCollapse,{{instantCollapse}},instantCollapse
cancelPeek: false,cancelPeek: {{cancelPeek}},cancelPeek: <*>
closeQs,closeQs,closeQs
resumeSuspendedAutohide,resumeSuspendedAutohide,resumeSuspendedAutohide
disable: < expand icons* alerts system_info* back home recent clock navigationbar search quick_settings >,,disable: < <*> >
"cancelNotificationWithTag pid 28601,uid = 10111,tag = null,pkg =com.tencent.mobileqq,id =123","cancelNotificationWithTag pid {{pid}},uid = {{uid}},tag = {{tag}},pkg ={{pkg}},id ={{id}}","cancelNotificationWithTag pid <*>,uid = <*>,tag = <*>,pkg =<*>,id =<*>"
"cancelNotification,index:-1","cancelNotification,index:{{index}}","cancelNotification,index:<*>"
"cancelNotification,index:-1","cancelNotification,index:{{index}}","cancelNotification,index:<*>"
getRunningAppProcesses: caller 10111 does not hold REAL_GET_TASKS; limiting output,getRunningAppProcesses: caller {{caller}} does not hold REAL_GET_TASKS; limiting output,getRunningAppProcesses: caller <*> does not hold REAL_GET_TASKS; limiting output
"release:lock=189667585, flg=0x0, tag=""*launch*"", name=android"", ws=WorkSource{10111}, uid=1000, pid=1702","release:lock={{lock}}, flg=0x0, tag=""{{tag}}"", name=""{{name}}"", ws={{ws}}, uid={{uid}}, pid={{pid}}","release:lock=<*>, flg=<*>, tag=""*launch*"", name=android"", ws=WorkSource{<*>}, uid=<*>, pid=<*>"
"ready=true,policy=3,wakefulness=1,wksummary=0x1,uasummary=0x1,bootcompleted=true,boostinprogress=false,waitmodeenable=false,mode=false,manual=38,auto=-1,adj=0.0userId=0","ready=true,policy={{policy}},wakefulness={{wakefulness}},wksummary={{wksummary}},uasummary={{uasummary}},bootcompleted=true,boostinprogress=false,waitmodeenable=false,mode=false,manual={{manual}},auto={{auto}},adj={{adj}},userId={{userId}}","ready=<*>,policy=<*>,wakefulness=<*>,wksummary=<*>,uasummary=<*>,bootcompleted=<*>,boostinprogress=<*>,waitmodeenable=<*>,mode=<*>,manual=<*>,auto=-<*>,adj=<*>.0userId=<*>"
"cancelNotificationWithTag pid 28601,uid = 10111,tag = null,pkg =com.tencent.mobileqq,id =129","cancelNotificationWithTag pid {{pid}},uid = {{uid}},tag = {{tag}},pkg ={{pkg}},id ={{id}}","cancelNotificationWithTag pid <*>,uid = <*>,tag = <*>,pkg =<*>,id =<*>"
"cancelNotification,index:-1","cancelNotification,index:{{index}}","cancelNotification,index:<*>"
"cancelNotificationWithTag pid 28601,uid = 10111,tag = null,pkg =com.tencent.mobileqq,id =135","cancelNotificationWithTag pid {{pid}},uid = {{uid}},tag = {{tag}},pkg ={{pkg}},id ={{id}}","cancelNotificationWithTag pid <*>,uid = <*>,tag = <*>,pkg =<*>,id =<*>"
"cancelNotificationWithTag pid 28601,uid = 10111,tag = null,pkg =com.tencent.mobileqq,id =140","cancelNotificationWithTag pid {{pid}},uid = {{uid}},tag = {{tag}},pkg ={{pkg}},id ={{id}}","cancelNotificationWithTag pid <*>,uid = <*>,tag = <*>,pkg =<*>,id =<*>"
"cancelNotificationWithTag pid 28601,uid = 10111,tag = null,pkg =com.tencent.mobileqq,id =144","cancelNotificationWithTag pid {{pid}},uid = {{uid}},tag = {{tag}},pkg ={{pkg}},id ={{id}}","cancelNotificationWithTag pid <*>,uid = <*>,tag = <*>,pkg =<*>,id =<*>"
"cancelNotification,index:-1","cancelNotification,index:{{index}}","cancelNotification,index:<*>"
"cancelNotification,index:-1","cancelNotification,index:{{index}}","cancelNotification,index:<*>"
"cancelNotification,index:-1","cancelNotification,index:{{index}}","cancelNotification,index:<*>"
"cancelNotificationWithTag pid 28601,uid = 10111,tag = null,pkg =com.tencent.mobileqq,id =193","cancelNotificationWithTag pid {{pid}},uid = {{uid}},tag = {{tag}},pkg ={{pkg}},id ={{id}}","cancelNotificationWithTag pid <*>,uid = <*>,tag = <*>,pkg =<*>,id =<*>"
"cancelNotification,index:-1","cancelNotification,index:{{index}}","cancelNotification,index:<*>"
"ready=true,policy=3,wakefulness=1,wksummary=0x0,uasummary=0x1,bootcompleted=true,boostinprogress=false,waitmodeenable=false,mode=false,manual=38,auto=-1,adj=0.0userId=0","ready=true,policy={{policy}},wakefulness={{wakefulness}},wksummary={{wksummary}},uasummary={{uasummary}},bootcompleted=true,boostinprogress=false,waitmodeenable=false,mode=false,manual={{manual}},auto={{auto}},adj={{adj}},userId={{userId}}","ready=<*>,policy=<*>,wakefulness=<*>,wksummary=<*>,uasummary=<*>,bootcompleted=<*>,boostinprogress=<*>,waitmodeenable=<*>,mode=<*>,manual=<*>,auto=-<*>,adj=<*>.0userId=<*>"
"Releasing suspend blocker ""PowerManagerService.WakeLocks"".",Releasing suspend blocker {{placeholder}}.,Releasing suspend blocker <*>.
"updateClipping isOverlap:false, getTopPadding=333.0, Translation=0.0","updateClipping isOverlap:{{isOverlap}}, getTopPadding={{getTopPadding}}, Translation={{Translation}}","updateClipping isOverlap:<*>, getTopPadding=<*>, Translation=<*>"
updateDimmedActivatedHideSensitive overlap:false,updateDimmedActivatedHideSensitive overlap:{{overlap}},updateDimmedActivatedHideSensitive overlap:<*>
setLightsOn(true),setLightsOn({{state}}),setLightsOn(<*>)
"setSystemUiVisibility vis=0 mask=1 oldVal=40000500 newVal=40000500 diff=0 fullscreenStackVis=0 dockedStackVis=0, fullscreenStackBounds=Rect(0, 0 - 0, 0), dockedStackBounds=Rect(0, 0 - 0, 0)","setSystemUiVisibility vis={{vis}} mask={{mask}} oldVal={{oldVal}} newVal={{newVal}} diff={{diff}} fullscreenStackVis={{fullscreenStackVis}} dockedStackVis={{dockedStackVis}}, fullscreenStackBounds={{fullscreenStackBounds}}, dockedStackBounds={{dockedStackBounds}}","setSystemUiVisibility vis=<*> mask=<*> oldVal=<*> newVal=<*> diff=<*> fullscreenStackVis=<*> dockedStackVis=<*>, fullscreenStackBounds=<*>, dockedStackBounds=<*>"
registerCallback not in UI.,registerCallback not in {{UI}}.,registerCallback not in <*>.
android.util.AndroidRuntimeException: Must execute in UI,android.util.AndroidRuntimeException: Must execute in {{placeholder}},android.util.AndroidRuntimeException: Must execute in <*>
*** unregister callback for com.android.systemui.statusbar.policy.KeyguardMonitor@712d093,,*** unregister callback for <*>
setLightsOn(true),setLightsOn({{state}}),setLightsOn(<*>)
"setSystemUiVisibility vis=0 mask=1 oldVal=40000500 newVal=40000500 diff=0 fullscreenStackVis=0 dockedStackVis=0, fullscreenStackBounds=Rect(0, 0 - 0, 0), dockedStackBounds=Rect(0, 0 - 0, 0)","setSystemUiVisibility vis={{vis}} mask={{mask}} oldVal={{oldVal}} newVal={{newVal}} diff={{diff}} fullscreenStackVis={{fullscreenStackVis}} dockedStackVis={{dockedStackVis}}, fullscreenStackBounds={{fullscreenStackBounds}}, dockedStackBounds={{dockedStackBounds}}","setSystemUiVisibility vis=<*> mask=<*> oldVal=<*> newVal=<*> diff=<*> fullscreenStackVis=<*> dockedStackVis=<*>, fullscreenStackBounds=<*>, dockedStackBounds=<*>"
setLightsOn(true),setLightsOn({{state}}),setLightsOn(<*>)
"setSystemUiVisibility vis=0 mask=1 oldVal=40000500 newVal=40000500 diff=0 fullscreenStackVis=0 dockedStackVis=0, fullscreenStackBounds=Rect(0, 0 - 0, 0), dockedStackBounds=Rect(0, 0 - 0, 0)","setSystemUiVisibility vis={{vis}} mask={{mask}} oldVal={{oldVal}} newVal={{newVal}} diff={{diff}} fullscreenStackVis={{fullscreenStackVis}} dockedStackVis={{dockedStackVis}}, fullscreenStackBounds={{fullscreenStackBounds}}, dockedStackBounds={{dockedStackBounds}}","setSystemUiVisibility vis=<*> mask=<*> oldVal=<*> newVal=<*> diff=<*> fullscreenStackVis=<*> dockedStackVis=<*>, fullscreenStackBounds=<*>, dockedStackBounds=<*>"
setLightsOn(true),setLightsOn({{state}}),setLightsOn(<*>)
"setSystemUiVisibility vis=0 mask=1 oldVal=40000500 newVal=40000500 diff=0 fullscreenStackVis=0 dockedStackVis=0, fullscreenStackBounds=Rect(0, 0 - 0, 0), dockedStackBounds=Rect(0, 0 - 0, 0)","setSystemUiVisibility vis={{vis}} mask={{mask}} oldVal={{oldVal}} newVal={{newVal}} diff={{diff}} fullscreenStackVis={{fullscreenStackVis}} dockedStackVis={{dockedStackVis}}, fullscreenStackBounds={{fullscreenStackBounds}}, dockedStackBounds={{dockedStackBounds}}","setSystemUiVisibility vis=<*> mask=<*> oldVal=<*> newVal=<*> diff=<*> fullscreenStackVis=<*> dockedStackVis=<*>, fullscreenStackBounds=<*>, dockedStackBounds=<*>"
getTasks: caller 10113 does not hold REAL_GET_TASKS; limiting output,getTasks: caller {{caller}} does not hold REAL_GET_TASKS; limiting output,getTasks: caller <*> does not hold REAL_GET_TASKS; limiting output
setLightsOn(true),setLightsOn({{state}}),setLightsOn(<*>)
"setSystemUiVisibility vis=0 mask=1 oldVal=40000500 newVal=40000500 diff=0 fullscreenStackVis=0 dockedStackVis=0, fullscreenStackBounds=Rect(0, 0 - 0, 0), dockedStackBounds=Rect(0, 0 - 0, 0)","setSystemUiVisibility vis={{vis}} mask={{mask}} oldVal={{oldVal}} newVal={{newVal}} diff={{diff}} fullscreenStackVis={{fullscreenStackVis}} dockedStackVis={{dockedStackVis}}, fullscreenStackBounds={{fullscreenStackBounds}}, dockedStackBounds={{dockedStackBounds}}","setSystemUiVisibility vis=<*> mask=<*> oldVal=<*> newVal=<*> diff=<*> fullscreenStackVis=<*> dockedStackVis=<*>, fullscreenStackBounds=<*>, dockedStackBounds=<*>"
Destroying surface Surface(name=com.tencent.qt.qtl/com.tencent.qt.qtl.activity.main.MainTabActivity) called by com.android.server.wm.WindowStateAnimator.destroySurface:2060 com.android.server.wm.WindowStateAnimator.destroySurfaceLocked:913 com.android.server.wm.WindowState.destroyOrSaveSurface:2201 com.android.server.wm.AppWindowToken.destroySurfaces:374 com.android.server.wm.AppWindowToken.notifyAppStopped:400 com.android.server.wm.WindowManagerService.notifyAppStopped:4869 com.android.server.am.ActivityStack.activityStoppedLocked:1393 com.android.server.am.ActivityManagerService.activityStopped:7690,Destroying surface Surface(name={{name}}) called by com.android.server.wm.WindowStateAnimator.destroySurface:2060 com.android.server.wm.WindowStateAnimator.destroySurfaceLocked:913 com.android.server.wm.WindowState.destroyOrSaveSurface:2201 {{rest}},Destroying surface Surface(name=<*>) called by com.android.server.wm.WindowStateAnimator.destroySurface:<*> com.android.server.wm.WindowStateAnimator.destroySurfaceLocked:<*> com.android.server.wm.WindowState.destroyOrSaveSurface:<*> <*>
HBM brightnessIn =38,HBM brightnessIn ={{placeholder}},HBM brightnessIn =<*>
HBM brightnessOut =38,HBM brightnessOut ={{placeholder}},HBM brightnessOut =<*>
"Animating brightness: target=38, rate=200","Animating brightness: target={{target}}, rate={{rate}}","Animating brightness: target=<*>, rate=<*>"
getTasks: caller 10111 does not hold REAL_GET_TASKS; limiting output,getTasks: caller {{caller}} does not hold REAL_GET_TASKS; limiting output,getTasks: caller <*> does not hold REAL_GET_TASKS; limiting output
isMusicActive...,isMusicActive...,isMusicActive...
isMusicActive...,isMusicActive...,isMusicActive...
"Start dump, calling from : pid=12782, uid=1000","Start dump, calling from : pid={{pid}}, uid={{uid}}","Start dump, calling from : pid=<*>, uid=<*>"
HBM brightnessIn =38,HBM brightnessIn ={{placeholder}},HBM brightnessIn =<*>
HBM brightnessOut =38,HBM brightnessOut ={{placeholder}},HBM brightnessOut =<*>
"Animating brightness: target=38, rate=200","Animating brightness: target={{target}}, rate={{rate}}","Animating brightness: target=<*>, rate=<*>"
getRunningAppProcesses: caller 10113 does not hold REAL_GET_TASKS; limiting output,getRunningAppProcesses: caller {{caller}} does not hold REAL_GET_TASKS; limiting output,getRunningAppProcesses: caller <*> does not hold REAL_GET_TASKS; limiting output
