Content,Tmps,EventTemplate
Location icon should now be in state 'Active',Location icon should now be in state 'Active',Location icon should now be in state 'Active'
tcp_connection_tls_session_error_callback_imp 2068 __tcp_connection_tls_session_callback_write_block_invoke.434 error 22,tcp_connection_tls_session_error_callback_imp {{id}} {{function}} error {{error_code}},tcp_connection_tls_session_error_callback_imp <*> <*> error <*>
[17:13:46.390] <<<< IQ-CA >>>> piqca_setUsePreQueue: (0x7f92413e3000) rejecting report of layer being serviced - IQ has not yet begun to update,[{{timestamp}}] <<<< {{host}} >>>> {{function}}: (0x{{address}}) {{message}},[<*>] <<<< <*> >>>> <*>: (<*>) <*>
[17:19:15.148] itemasync_SetProperty signalled err=-12785 (kFigBaseObjectError_Invalidated) (invalidated) at /Library/Caches/com.apple.xbs/Sources/CoreMedia/CoreMedia-1731.15.207/Prototypes/Player/FigPlayer_Async.c line 2306,[HH:MM:SS.SSS] itemasync_SetProperty signalled err={{err}} ({{err_msg}}) ({{status}}) at {{file}} line {{line}},[<*>] itemasync_SetProperty signalled err=-<*> (kFigBaseObjectError_Invalidated) (invalidated) at <*> line <*>
KeychainGetICDPStatus: keychain: -25300,KeychainGetICDPStatus: keychain: {{error_code}},KeychainGetICDPStatus: keychain: <*>
KeychainGetICDPStatus: keychain: -25300,KeychainGetICDPStatus: keychain: {{error_code}},KeychainGetICDPStatus: keychain: <*>
"Path not allowed in target domain: type = pid, path = /System/Library/StagedFrameworks/Safari/SafariShared.framework/Versions/A/XPCServices/com.apple.Safari.WebFeedParser.xpc/Contents/MacOS/com.apple.Safari.WebFeedParser error = 147: The specified service did not ship in the requestor's bundle, origin = /System/Library/StagedFrameworks/Safari/WebKit.framework/Versions/A/XPCServices/com.apple.WebKit.WebContent.xpc","Path not allowed in target domain: type = {{type}}, path = {{path}} error = {{error}}: {{error_message}}, origin = {{origin}}","Path not allowed in target domain: type = <*>, path = <*> error = <*>: <*>, origin = <*>"
KeychainGetICDPStatus: keychain: -25300,KeychainGetICDPStatus: keychain: {{error_code}},KeychainGetICDPStatus: keychain: <*>
host connection <NSXPCConnection: 0x7fddbbb015c0> connection from pid 30298 invalidated,host connection {{connection}} connection from pid {{pid}} invalidated,host connection <*> connection from pid <*> invalidated
Error in CoreDragRemoveReceiveHandler: -1856,Error in {{handler}}: {{error_code}},Error in <*>: <*>
ARPT: 661549.802297: wl0: leaveModulePoweredForOffloads: Wi-Fi will stay on.,ARPT: {{timestamp}}: wl0: leaveModulePoweredForOffloads: Wi-Fi will stay on.,ARPT: <*>: wl0: leaveModulePoweredForOffloads: Wi-Fi will stay on.
__73-[NetworkAnalyticsEngine observeValueForKeyPath:ofObject:change:context:]_block_invoke unexpected switch value 2,{{unexpected switch value}},__73-[NetworkAnalyticsEngine observeValueForKeyPath:ofObject:change:context:]_block_invoke unexpected switch value <*>
"ARPT: 661552.832561: IOPMPowerSource Information: onWake,  SleepType: Normal Sleep,  'ExternalConnected': Yes, 'TimeRemaining': 0,","ARPT: {{timestamp}}: IOPMPowerSource Information: onWake,  SleepType: {{sleep_type}},  '{{external_connected}}': {{external_connected_value}}, 'TimeRemaining': {{time_remaining}},","ARPT: <*>: IOPMPowerSource Information: onWake, SleepType: <*>, '<*>': <*>, 'TimeRemaining': <*>,"
Thermal pressure state: 0 Memory pressure state: 0,Thermal pressure state: {{thermal_pressure_state}} Memory pressure state: {{memory_pressure_state}},Thermal pressure state: <*> Memory pressure state: <*>
Location icon should now be in state 'Active',Location icon should now be in state 'Active',Location icon should now be in state 'Active'
AppleCamIn::systemWakeCall - messageType = 0xE0000340,AppleCamIn::systemWakeCall - messageType = {{messageType}},AppleCamIn::systemWakeCall - messageType = <*>
AppleCamIn::systemWakeCall - messageType = 0xE0000340,AppleCamIn::systemWakeCall - messageType = {{messageType}},AppleCamIn::systemWakeCall - messageType = <*>
-[NetworkAnalyticsEngine _writeJournalRecord:fromCellFingerprint:key:atLOI:ofKind:lqm:isFaulty:] Hashing of the primary key failed. Dropping the journal record.,-[NetworkAnalyticsEngine _writeJournalRecord:fromCellFingerprint:key:atLOI:ofKind:lqm:isFaulty:],-[NetworkAnalyticsEngine _writeJournalRecord:fromCellFingerprint:key:atLOI:ofKind:lqm:isFaulty:] Hashing of the primary key failed. Dropping the journal record.
"com.apple.Safari.SafeBrowsing.Update: scheduler_evaluate_activity told me to run this job; however, but the start time isn't for 49 seconds.  Ignoring.","com.apple.Safari.SafeBrowsing.Update: scheduler_evaluate_activity told me to run this job; however, but the start time isn't for {{seconds}} seconds.  Ignoring.","com.apple.Safari.SafeBrowsing.Update: scheduler_evaluate_activity told me to run this job; however, but the start time isn't for <*> seconds. Ignoring."
com.apple.Addres(32626) deny network-outbound /private/var/run/mDNSResponder,com.apple.Addres({{pid}}) {{action}} {{path}},com.apple.Addres(<*>) <*> <*>
ARPT: 661708.530713: wl0: MDNS: IPV6 Addr: fe80:0:0:0:c6b3:1ff:fecd:467f,ARPT: {{timestamp}}: {{interface}}: MDNS: {{addr_type}} Addr: {{ipv6_addr}},ARPT: <*>: <*>: MDNS: <*> Addr: <*>
AppleThunderboltNHIType2::waitForOk2Go2Sx - intel_rp = 1 dlla_reporting_supported = 0,AppleThunderboltNHIType2::waitForOk2Go2Sx - intel_rp = {{intel_rp}} dlla_reporting_supported = {{dll_reporting_supported}},AppleThunderboltNHIType2::waitForOk2Go2Sx - intel_rp = <*> dlla_reporting_supported = <*>
network changed: v4(en0-:10.105.163.202) v6(en0:2607:f140:6000:8:c6b3:1ff:fecd:467f) DNS! Proxy SMB,network changed: v4({{interface}}-:{{ip_v4}}) v6({{interface}}:{{ip_v6}}) {{services}},network changed: v4(<*>-:<*>) v6(<*>) <*>
"com.apple.Safari.SafeBrowsing.Update: scheduler_evaluate_activity told me to run this job; however, but the start time isn't for 2262 seconds.  Ignoring.","com.apple.Safari.SafeBrowsing.Update: scheduler_evaluate_activity told me to run this job; however, but the start time isn't for {{seconds}} seconds.  Ignoring.","com.apple.Safari.SafeBrowsing.Update: scheduler_evaluate_activity told me to run this job; however, but the start time isn't for <*> seconds. Ignoring."
Captive: CNPluginHandler en0: Inactive,,Captive: <*>: <*>
CCXPCService::setStreamEventHandler Registered for notification callback.,CCXPCService::setStreamEventHandler Registered for notification callback.,CCXPCService::setStreamEventHandler Registered for notification callback.
"Setting BTCoex Config: enable_2G:1, profile_2g:0, enable_5G:1, profile_5G:0","Setting BTCoex Config: {{enable_2G}}, {{profile_2g}}, {{enable_5G}}, {{profile_5G}}","Setting BTCoex Config: <*>, <*>, <*>, <*>"
AppleCamIn::systemWakeCall - messageType = 0xE0000340,AppleCamIn::systemWakeCall - messageType = {{messageType}},AppleCamIn::systemWakeCall - messageType = <*>
in6_unlink_ifa: IPv6 address 0x77c9114551ab23ab has no prefix,in6_unlink_ifa: IPv6 address {{}} has no prefix,in6_unlink_ifa: IPv6 address <*> has no prefix
network changed: v4(en0:10.105.163.202) v6(en0+:2607:f140:6000:8:c6b3:1ff:fecd:467f) DNS! Proxy SMB,,network changed: <*> <*> <*> <*> <*>
"com.apple.icloud.fmfd.heartbeat: scheduler_evaluate_activity told me to run this job; however, but the start time isn't for 318966 seconds.  Ignoring.","com.apple.icloud.fmfd.heartbeat: scheduler_evaluate_activity told me to run this job; however, but the start time isn't for {{seconds}} seconds.  Ignoring.","com.apple.icloud.fmfd.heartbeat: scheduler_evaluate_activity told me to run this job; however, but the start time isn't for <*> seconds. Ignoring."
dnssd_clientstub ConnectToServer: connect()-> No of tries: 3,dnssd_clientstub ConnectToServer: connect()-> No of tries: {{tries}},dnssd_clientstub ConnectToServer: connect()-> No of tries: <*>
"ARPT: 661856.313502: wl0: MDNS: 0 SRV Recs, 0 TXT Recs","ARPT: {{timestamp}}: {{interface}}: MDNS: {{srv_rec}} SRV Recs, {{txt_rec}} TXT Recs","ARPT: <*>: <*>: MDNS: <*> SRV Recs, <*> TXT Recs"
en0: BSSID changed to 5c:50:15:36:bc:03,en0: BSSID changed to {{bssid}},en0: BSSID changed to <*>
en0: channel changed to 6,channel changed to {{channel}},en0: channel changed to <*>
"com.apple.icloud.fmfd.heartbeat: scheduler_evaluate_activity told me to run this job; however, but the start time isn't for 318156 seconds.  Ignoring.","com.apple.icloud.fmfd.heartbeat: scheduler_evaluate_activity told me to run this job; however, but the start time isn't for {{seconds}} seconds.  Ignoring.","com.apple.icloud.fmfd.heartbeat: scheduler_evaluate_activity told me to run this job; however, but the start time isn't for <*> seconds. Ignoring."
dnssd_clientstub ConnectToServer: connect()-> No of tries: 3,dnssd_clientstub ConnectToServer: connect()-> No of tries: {{tries}},dnssd_clientstub ConnectToServer: connect()-> No of tries: <*>
ARPT: 661915.168735: wl0: MDNS: IPV6 Addr: 2607:f140:6000:8:4de9:a101:c96c:f28b,ARPT: {{timestamp}}: {{interface}}: MDNS: {{addr_type}} Addr: {{ipv6_addr}},ARPT: <*>: <*>: MDNS: <*> Addr: <*>
Thermal pressure state: 1 Memory pressure state: 0,Thermal pressure state: {{thermal_pressure_state}} Memory pressure state: {{memory_pressure_state}},Thermal pressure state: <*> Memory pressure state: <*>
"com.apple.suggestions.harvest: scheduler_evaluate_activity told me to run this job; however, but the start time isn't for 3498 seconds.  Ignoring.","com.apple.suggestions.harvest: scheduler_evaluate_activity told me to run this job; however, but the start time isn't for {{seconds}} seconds.  Ignoring.","com.apple.suggestions.harvest: scheduler_evaluate_activity told me to run this job; however, but the start time isn't for <*> seconds. Ignoring."
"PBRequester failed with Error Error Domain=NSURLErrorDomain Code=-1001 ""The request timed out."" UserInfo={NSUnderlyingError=0x7fe133460660 {Error Domain=kCFErrorDomainCFNetwork Code=-1001 ""The request timed out."" UserInfo={NSErrorFailingURLStringKey=https://gsp-ssl.ls.apple.com/dispatcher.arpc, NSErrorFailingURLKey=https://gsp-ssl.ls.apple.com/dispatcher.arpc, _kCFStreamErrorCodeKey=-2102, _kCFStreamErrorDomainKey=4, NSLocalizedDescription=The request timed out.}}, NSErrorFailingURLStringKey=https://gsp-ssl.ls.apple.com/dispatcher.arpc, NSErrorFailingURLKey=https://gsp-ssl.ls.apple.com/dispatcher.arpc, _kCFStreamErrorDomainKey=4, _kCFStreamErrorCodeKey=-2102, NSLocalizedDescription=The request timed out.}","PBRequester failed with Error Error Domain=NSURLErrorDomain Code={{code}} ""{{message}}"" UserInfo={{{variables}}}","PBRequester failed with Error Error Domain=NSURLErrorDomain Code=<*> ""<*>"" UserInfo=<*>}"
ARPT: 662096.028575: wl0: MDNS: IPV6 Addr: 2607:f140:6000:8:4de9:a101:c96c:f28b,ARPT: {{timestamp}}: {{interface}}: MDNS: {{addr_type}} Addr: {{ipv6_addr}},ARPT: <*>: <*>: MDNS: <*> Addr: <*>
AppleThunderboltNHIType2::waitForOk2Go2Sx - intel_rp = 1 dlla_reporting_supported = 0,AppleThunderboltNHIType2::waitForOk2Go2Sx - intel_rp = {{intel_rp}} dlla_reporting_supported = {{dll_reporting_supported}},AppleThunderboltNHIType2::waitForOk2Go2Sx - intel_rp = <*> dlla_reporting_supported = <*>
"com.apple.icloud.fmfd.heartbeat: scheduler_evaluate_activity told me to run this job; however, but the start time isn't for 314896 seconds.  Ignoring.","com.apple.icloud.fmfd.heartbeat: scheduler_evaluate_activity told me to run this job; however, but the start time isn't for {{seconds}} seconds.  Ignoring.","com.apple.icloud.fmfd.heartbeat: scheduler_evaluate_activity told me to run this job; however, but the start time isn't for <*> seconds. Ignoring."
"com.apple.Safari.SafeBrowsing.Update: scheduler_evaluate_activity told me to run this job; however, but the start time isn't for 106 seconds.  Ignoring.","com.apple.Safari.SafeBrowsing.Update: scheduler_evaluate_activity told me to run this job; however, but the start time isn't for {{seconds}} seconds.  Ignoring.","com.apple.Safari.SafeBrowsing.Update: scheduler_evaluate_activity told me to run this job; however, but the start time isn't for <*> seconds. Ignoring."
Thermal pressure state: 0 Memory pressure state: 0,Thermal pressure state: {{thermal_pressure_state}} Memory pressure state: {{memory_pressure_state}},Thermal pressure state: <*> Memory pressure state: <*>
Bluetooth -- LE is supported - Disable LE meta event,Bluetooth -- LE is supported - Disable LE {{meta_event}},Bluetooth -- LE is supported - Disable LE <*>
AppleThunderboltNHIType2::waitForOk2Go2Sx - retries = 5,AppleThunderboltNHIType2::waitForOk2Go2Sx - retries = {{retries}},AppleThunderboltNHIType2::waitForOk2Go2Sx - retries = <*>
-[UABestAppSuggestionManager notifyBestAppChanged:type:options:bundleIdentifier:activityType:dynamicIdentifier:when:confidence:deviceName:deviceIdentifier:deviceType:] (null) UASuggestedActionType=0 (null)/(null) opts=(null) when=2017-07-03 03:01:48 +0000 confidence=1 from=(null)/(null) (UABestAppSuggestionManager.m #319),-[UABestAppSuggestionManager notifyBestAppChanged:type:options:bundleIdentifier:activityType:dynamicIdentifier:when:confidence:deviceName:deviceIdentifier:deviceType:] (null) UASuggestedActionType={{UASuggestedActionType}} (null)/(null) opts=(null) when={{when}} confidence={{confidence}} from=(null)/(null) (UABestAppSuggestionManager.m #319),-[UABestAppSuggestionManager notifyBestAppChanged:type:options:bundleIdentifier:activityType:dynamicIdentifier:when:confidence:deviceName:deviceIdentifier:deviceType:] (<*>) UASuggestedActionType=<*> (<*>)/(<*>) opts=(<*>) when=<*> confidence=<*> from=(<*>)/(<*>) (UABestAppSuggestionManager.m #<*>)
"com.apple.CacheDelete.daily: scheduler_evaluate_activity told me to run this job; however, but the start time isn't for 61304 seconds.  Ignoring.","com.apple.CacheDelete.daily: scheduler_evaluate_activity told me to run this job; however, but the start time isn't for {{seconds}} seconds.  Ignoring.","com.apple.CacheDelete.daily: scheduler_evaluate_activity told me to run this job; however, but the start time isn't for <*> seconds. Ignoring."
IOThunderboltSwitch<0>(0x0)::listenerCallback - Thunderbolt HPD packet for route = 0x0 port = 11 unplug = 0,IOThunderboltSwitch<{{port}}>(0x0)::listenerCallback - Thunderbolt HPD packet for route = 0x0 port = {{port}} unplug = 0,<*>(<*>)::listenerCallback - Thunderbolt HPD packet for route = <*> port = <*> unplug = <*>
AppleCamIn::wakeEventHandlerThread,{{event}},AppleCamIn::wakeEventHandlerThread
-[UABestAppSuggestionManager notifyBestAppChanged:type:options:bundleIdentifier:activityType:dynamicIdentifier:when:confidence:deviceName:deviceIdentifier:deviceType:] (null) UASuggestedActionType=0 (null)/(null) opts=(null) when=2017-07-03 03:22:06 +0000 confidence=1 from=(null)/(null) (UABestAppSuggestionManager.m #319),-[UABestAppSuggestionManager notifyBestAppChanged:type:options:bundleIdentifier:activityType:dynamicIdentifier:when:confidence:deviceName:deviceIdentifier:deviceType:] (null) UASuggestedActionType={{UASuggestedActionType}} (null)/(null) opts=(null) when={{when}} confidence={{confidence}} from=(null)/(null) (UABestAppSuggestionManager.m #319),-[UABestAppSuggestionManager notifyBestAppChanged:type:options:bundleIdentifier:activityType:dynamicIdentifier:when:confidence:deviceName:deviceIdentifier:deviceType:] (<*>) UASuggestedActionType=<*> (<*>)/(<*>) opts=(<*>) when=<*> confidence=<*> from=(<*>)/(<*>) (UABestAppSuggestionManager.m #<*>)
"device_generate_lock_screen_screenshot: authw 0x7fa823962400(2000)[0, 0, 1440, 900] shield 0x7fa82d372000(2001), dev [1440,900]","device_generate_lock_screen_screenshot: authw {{authw}}(2000)[{{x}}, {{y}}, {{width}}, {{height}}] shield {{shield}}, dev [{{width}},{{height}}]","device_generate_lock_screen_screenshot: authw <*>(<*>)[<*>, <*>, <*>, <*>] shield <*>, dev [<*>,<*>]"
Location icon should now be in state 'Active',Location icon should now be in state 'Active',Location icon should now be in state 'Active'
2017-07-02 20:50:47.457 ksfetch[32776/0x7fff79824000] [lvl=2] KSHelperReceiveAllData() KSHelperTool read 1926 bytes from stdin.,{{date}} {{time}} {{process}} [{{lvl}}] {{function}} {{process}} {{action}} {{bytes}} from {{input}}.,<*> <*> <*> [<*>] <*> <*> <*> <*> from <*>.
[21:17:07.529] FigAgglomeratorSetObjectForKey signalled err=-16020 (kFigStringConformerError_ParamErr) (NULL key) at /Library/Caches/com.apple.xbs/Sources/CoreMedia/CoreMedia-1731.15.207/Prototypes/LegibleOutput/FigAgglomerator.c line 92,[HH:MM:SS.SSS] {{message}} signalled err={{err}} ({{err_str}}) ({{key}}) at {{file}} line {{line}},[<*>] FigAgglomeratorSetObjectForKey signalled err=-<*> (kFigStringConformerError_ParamErr) (<*> key) at <*> line <*>
Location icon should now be in state 'Inactive',Location icon should now be in state 'Inactive',Location icon should now be in state 'Inactive'
tcp_connection_tls_session_error_callback_imp 2103 __tcp_connection_tls_session_callback_write_block_invoke.434 error 22,tcp_connection_tls_session_error_callback_imp {{id}} {{function}} error {{error_code}},tcp_connection_tls_session_error_callback_imp <*> <*> error <*>
ASL Sender Statistics,ASL Sender Statistics,ASL Sender Statistics
21:48:53.041 : BTLE scanner Powered Off,,<*> : <*>
send_datagram_available_ping: pid 445 failed to act on a ping it dequeued before timing out.,send_datagram_available_ping: pid {{pid}} failed to act on a ping it dequeued before timing out.,send_datagram_available_ping: pid <*> failed to act on a ping it dequeued before timing out.
"PBRequester failed with Error Error Domain=NSURLErrorDomain Code=-1009 ""The Internet connection appears to be offline."" UserInfo={NSUnderlyingError=0x7fe13512cf70 {Error Domain=kCFErrorDomainCFNetwork Code=-1009 ""The Internet connection appears to be offline."" UserInfo={NSErrorFailingURLStringKey=https://gsp-ssl.ls.apple.com/dispatcher.arpc, NSErrorFailingURLKey=https://gsp-ssl.ls.apple.com/dispatcher.arpc, _kCFStreamErrorCodeKey=8, _kCFStreamErrorDomainKey=12, NSLocalizedDescription=The Internet connection appears to be offline.}}, NSErrorFailingURLStringKey=https://gsp-ssl.ls.apple.com/dispatcher.arpc, NSErrorFailingURLKey=https://gsp-ssl.ls.apple.com/dispatcher.arpc, _kCFStreamErrorDomainKey=12, _kCFStreamErrorCodeKey=8, NSLocalizedDescription=The Internet connection appears to be offline.}","PBRequester failed with Error Error Domain=NSURLErrorDomain Code=-1009 ""{{Error Message}}"" UserInfo={{{variables}}}","PBRequester failed with Error Error Domain=NSURLErrorDomain Code=-<*> ""<*>"" UserInfo=<*>}"
ARPT: 669592.164786: AQM agg params 0xfc0 maxlen hi/lo 0x0 0xffff minlen 0x0 adjlen 0x0,ARPT: {{timestamp}}: AQM agg params 0xfc0 maxlen hi/lo {{hi}} {{lo}} minlen {{minlen}} adjlen {{adjlen}},ARPT: <*>: AQM agg params <*> maxlen hi/lo <*> <*> minlen <*> adjlen <*>
Received Capture Event,Received Capture Event,Received Capture Event
Captive: CNPluginHandler en0: Evaluating,,Captive: <*>: <*>
Sandbox: QQ(10018) deny(1) mach-lookup com.apple.networking.captivenetworksupport,,Sandbox: <*>(<*>) <*>(<*>) <*> <*>
dnssd_clientstub ConnectToServer: connect()-> No of tries: 1,dnssd_clientstub ConnectToServer: connect()-> No of tries: {{tries}},dnssd_clientstub ConnectToServer: connect()-> No of tries: <*>
Sandbox: com.apple.Addres(32885) deny(1) network-outbound /private/var/run/mDNSResponder,Sandbox: {{process}}({{pid}}) {{action}}({{denied}}) {{direction}} {{path}},Sandbox: <*>(<*>) <*>(<*>) <*> <*>
CCFile::captureLogRun() Exiting CCFile::captureLogRun,CCFile::captureLogRun() Exiting {{message}},CCFile::captureLogRun() Exiting <*>
[22:32:34.846] <<<< Boss >>>> figPlaybackBossPrerollCompleted: unexpected preroll-complete notification,[{{time}}] <<<< {{boss}} >>>> {{event}}: {{message}},[<*>] <<<< <*> >>>> <*>: <*>
Location icon should now be in state 'Active',Location icon should now be in state 'Active',Location icon should now be in state 'Active'
IOThunderboltSwitch<0>(0x0)::listenerCallback - Thunderbolt HPD packet for route = 0x0 port = 12 unplug = 0,IOThunderboltSwitch<{{port}}>(0x0)::listenerCallback - Thunderbolt HPD packet for route = 0x0 port = {{port}} unplug = 0,<*>(<*>)::listenerCallback - Thunderbolt HPD packet for route = <*> port = <*> unplug = <*>
ARPT: 671682.028482: wl0: MDNS: IPV6 Addr: fe80:0:0:0:c6b3:1ff:fecd:467f,ARPT: {{timestamp}}: {{interface}}: MDNS: {{addr_type}} Addr: {{ipv6_addr}},ARPT: <*>: <*>: MDNS: <*> Addr: <*>
AppleCamIn::systemWakeCall - messageType = 0xE0000340,AppleCamIn::systemWakeCall - messageType = {{messageType}},AppleCamIn::systemWakeCall - messageType = <*>
AppleThunderboltNHIType2::prePCIWake - power up complete - took 2 us,AppleThunderboltNHIType2::prePCIWake - power up complete - took {{us}} us,AppleThunderboltNHIType2::prePCIWake - power up complete - took <*> us
AirPort: Link Down on awdl0. Reason 1 (Unspecified).,AirPort: Link Down on {{interface}}. Reason {{reason}}.,AirPort: Link Down on <*>. Reason <*>.
ASL Sender Statistics,ASL Sender Statistics,ASL Sender Statistics
AppleThunderboltGenericHAL::earlyWake - complete - took 1 milliseconds,AppleThunderboltGenericHAL::earlyWake - complete - took {{milliseconds}} milliseconds,AppleThunderboltGenericHAL::earlyWake - complete - took <*> milliseconds
AppleCamIn::systemWakeCall - messageType = 0xE0000340,AppleCamIn::systemWakeCall - messageType = {{messageType}},AppleCamIn::systemWakeCall - messageType = <*>
"SOSAccountThisDeviceCanSyncWithCircle sync with device failure: Error Domain=com.apple.security.sos.error Code=1035 ""Account identity not set"" UserInfo={NSDescription=Account identity not set}","""SOSAccountThisDeviceCanSyncWithCircle sync with device failure: Error Domain=com.apple.security.sos.error Code={{code}} \""{{message}}\"" UserInfo={NSDescription={{description}}}""","SOSAccountThisDeviceCanSyncWithCircle sync with device failure: Error Domain=com.apple.security.sos.error Code=<*> ""Account identity not set"" UserInfo={NSDescription=Account identity not set}"
Bluetooth -- LE is supported - Disable LE meta event,Bluetooth -- LE is supported - Disable LE {{meta_event}},Bluetooth -- LE is supported - Disable LE <*>
AppleCamIn::systemWakeCall - messageType = 0xE0000340,AppleCamIn::systemWakeCall - messageType = {{messageType}},AppleCamIn::systemWakeCall - messageType = <*>
tcp_connection_tls_session_error_callback_imp 2115 __tcp_connection_tls_session_callback_write_block_invoke.434 error 22,tcp_connection_tls_session_error_callback_imp {{id}} {{function}} error {{error_code}},tcp_connection_tls_session_error_callback_imp <*> <*> error <*>
sigio_handler: sigio_handler_active != 0,sigio_handler: {{sigio_handler_active}} != {{0|1}},sigio_handler: <*> != <*>
############################## _getSysMsgList,{{msg}},############################## _getSysMsgList
"Configuration Notice: ASL Module ""com.apple.performance"" claims selected messages. Those messages may not appear in standard system log files or in the ASL database.","Configuration Notice: ASL Module ""{{module_name}}"" claims selected messages. Those messages may not appear in standard system log files or in the ASL database.","Configuration Notice: ASL Module ""<*>"" claims selected messages. Those messages may not appear in standard system log files or in the ASL database."
"ARPT: 671856.784669: IOPMPowerSource Information: onSleep,  SleepType: Normal Sleep,  'ExternalConnected': No, 'TimeRemaining': 18011,",,"ARPT: <*>: IOPMPowerSource Information: onSleep, SleepType: <*>, '<*>': <*>, 'TimeRemaining': <*>,"
Wake reason: ?,Wake reason: {{reason}},Wake reason: <*>
"en0: channel changed to 132,+1",channel changed to {{channel}},en0: channel changed to <*>
01:06:37.436 : Scanning mode Contacts Only,,<*> : <*>
"USBMSC Identifier (non-unique): 000000000820 0x5ac 0x8406 0x820, 3","USBMSC Identifier (non-unique): {{identifier}} {{hex1}} {{hex2}} {{hex3}}, {{count}}","USBMSC Identifier (non-unique): <*> <*> <*> <*>, <*>"
Thermal pressure state: 1 Memory pressure state: 0,Thermal pressure state: {{thermal_pressure_state}} Memory pressure state: {{memory_pressure_state}},Thermal pressure state: <*> Memory pressure state: <*>
"ARPT: 671889.268467: wl0: setup_keepalive: Seq: 2040703749, Ack: 3006590414, Win size: 4096","ARPT: {{timestamp}}: wl0: setup_keepalive: Seq: {{seq}}, Ack: {{ack}}, Win size: {{win_size}}","ARPT: <*>: wl0: setup_keepalive: Seq: <*>, Ack: <*>, Win size: <*>"
"ARPT: 671958.142550: wl0: setup_keepalive: Local port: 49791, Remote port: 5223","ARPT: {{timestamp}}: {{interface}}: setup_keepalive: Local port: {{local_port}}, Remote port: {{remote_port}}","ARPT: <*>: <*>: setup_keepalive: Local port: <*>, Remote port: <*>"
01:42:26.004 : BTLE scanning stopped,{{time}} : {{event}},<*> : <*>
com.apple.Addres(32992) deny network-outbound /private/var/run/mDNSResponder,com.apple.Addres({{pid}}) {{action}} {{path}},com.apple.Addres(<*>) <*> <*>
wake time set +0.270003 s,wake time set {{time}} s,wake time set <*> s
"ARPT: 672041.595629: wl0: setup_keepalive: interval 258, retry_interval 30, retry_count 10","ARPT: {{timestamp}}: wl0: setup_keepalive: interval {{interval}}, retry_interval {{retry_interval}}, retry_count {{retry_count}}","ARPT: <*>: wl0: setup_keepalive: interval <*>, retry_interval <*>, retry_count <*>"
Previous sleep cause: 5,Previous sleep cause: {{previous_sleep_cause}},Previous sleep cause: <*>
[HID] [MT] MTActuatorManagement::getActuatorRef Calling MTActuatorOpen() outside of MTTrackpadHIDManager.,[HID] [MT] {{message}},[HID] [MT] <*>
"ARPT: 672113.005012: wl0: setup_keepalive: interval 258, retry_interval 30, retry_count 10","ARPT: {{timestamp}}: wl0: setup_keepalive: interval {{interval}}, retry_interval {{retry_interval}}, retry_count {{retry_count}}","ARPT: <*>: wl0: setup_keepalive: interval <*>, retry_interval <*>, retry_count <*>"
"ARPT: 672113.005034: wl0: setup_keepalive: Seq: 1128495564, Ack: 3106452487, Win size: 4096","ARPT: {{timestamp}}: wl0: setup_keepalive: Seq: {{seq}}, Ack: {{ack}}, Win size: {{win_size}}","ARPT: <*>: wl0: setup_keepalive: Seq: <*>, Ack: <*>, Win size: <*>"
ARPT: 672115.511090: AirPort_Brcm43xx::platformWoWEnable: WWEN[enable],,ARPT: <*>: <*>::<*>: <*>
AppleCamIn::systemWakeCall - messageType = 0xE0000300,AppleCamIn::systemWakeCall - messageType = {{messageType}},AppleCamIn::systemWakeCall - messageType = <*>
-[UABestAppSuggestionManager notifyBestAppChanged:type:options:bundleIdentifier:activityType:dynamicIdentifier:when:confidence:deviceName:deviceIdentifier:deviceType:] (null) UASuggestedActionType=0 (null)/(null) opts=(null) when=2017-07-03 09:32:01 +0000 confidence=1 from=(null)/(null) (UABestAppSuggestionManager.m #319),-[UABestAppSuggestionManager notifyBestAppChanged:type:options:bundleIdentifier:activityType:dynamicIdentifier:when:confidence:deviceName:deviceIdentifier:deviceType:] (null) UASuggestedActionType={{UASuggestedActionType}} (null)/(null) opts=(null) when={{when}} confidence={{confidence}} from=(null)/(null) (UABestAppSuggestionManager.m #319),-[UABestAppSuggestionManager notifyBestAppChanged:type:options:bundleIdentifier:activityType:dynamicIdentifier:when:confidence:deviceName:deviceIdentifier:deviceType:] (<*>) UASuggestedActionType=<*> (<*>)/(<*>) opts=(<*>) when=<*> confidence=<*> from=(<*>)/(<*>) (UABestAppSuggestionManager.m #<*>)
AppleCamIn::systemWakeCall - messageType = 0xE0000340,AppleCamIn::systemWakeCall - messageType = {{messageType}},AppleCamIn::systemWakeCall - messageType = <*>
AppleCamIn::systemWakeCall - messageType = 0xE0000340,AppleCamIn::systemWakeCall - messageType = {{messageType}},AppleCamIn::systemWakeCall - messageType = <*>
03:31:43.005 : BTLE scanning stopped,{{time}} : {{event}},<*> : <*>
in6_unlink_ifa: IPv6 address 0x77c9114551ab225b has no prefix,in6_unlink_ifa: IPv6 address {{}} has no prefix,in6_unlink_ifa: IPv6 address <*> has no prefix
AppleCamIn::wakeEventHandlerThread,{{event}},AppleCamIn::wakeEventHandlerThread
Previous sleep cause: 5,Previous sleep cause: {{previous_sleep_cause}},Previous sleep cause: <*>
AppleThunderboltNHIType2::prePCIWake - power up complete - took 1 us,AppleThunderboltNHIType2::prePCIWake - power up complete - took {{us}} us,AppleThunderboltNHIType2::prePCIWake - power up complete - took <*> us
