Content,Tmps,EventTemplate
CCIOReporterFormatter::addRegistryChildToChannelDictionary streams 7,"C
C
I
O
R
e
p
o
r
t
e
r
F
o
r
m
a
t
t
e
r
:
:
a
d
d
R
e
g
i
s
t
r
y
C
h
i
l
d
T
o
C
h
a
n
n
e
l
D
i
c
t
i
o
n
a
r
y
 
s
t
r
e
a
m
s
 
7",CCIOReporterFormatter::addRegistryChildToChannelDictionary streams <*>
"CCFile::copyFile fileName is [2017-07-03_16,07,39.096792]-CCIOReporter-017.xml, source path:/var/log/CoreCapture/com.apple.iokit.IO80211Family/OneStats//[2017-07-03_16,07,39.096792]-CCIOReporter-017.xml, dest path:/Library/Logs/CrashReporter/CoreCapture/com.apple.iokit.IO80211Family/[2017-07-03_16,07,39.171995]=AuthFail:sts:5_rsn:0/OneStats//[2017-07-03_16,07,39.096792]-CCIOReporter-017.xml",,"CCFile::copyFile fileName is [<*>-<*>-03_16,<*>,<*>]-CCIOReporter-<*>.xml, source path:/var/log/CoreCapture/com.apple.iokit.IO80211Family/OneStats//[<*>-<*>-03_16,<*>,<*>]-CCIOReporter-<*>.xml, dest path:/Library/Logs/CrashReporter/CoreCapture/com.apple.iokit.IO80211Family/[<*>-<*>-03_16,<*>,<*>]=AuthFail:sts:5_rsn:0/OneStats//[<*>-<*>-03_16,<*>,<*>]-CCIOReporter-<*>.xml"
CCFile::captureLogRun() Exiting CCFile::captureLogRun,"C
C
F
i
l
e
:
:
c
a
p
t
u
r
e
L
o
g
R
u
n
(
)
 
E
x
i
t
i
n
g
 
C
C
F
i
l
e
:
:
c
a
p
t
u
r
e
L
o
g
R
u
n
C
C
F
i
l
e
:
:
c
a
p
t
u
r
e
L
o
g
C
C
F
i
l
e
:
:
c
a
p
t
u
r
e
L
o
g
R
u
n
 
S
k
i
p
p
i
n
g
 
c
u
r
r
e
n
t
 
f
i
l
e
 
D
i
r
 
f
i
l
e
 
[
{
{
v
a
r
i
a
b
l
e
}
}
,
{
{
v
a
r
i
a
b
l
e
}
}
,
{
{
v
a
r
i
a
b
l
e
}
}
]
-
{
{
v
a
r
i
a
b
l
e
}
}
,
 
C
u
r
r
e
n
t
 
F
i
l
e
 
[
{
{
v
a
r
i
a
b
l
e
}
}
,
{
{
v
a
r
i
a
b
l
e
}
}
,
{
{
v
a
r
i
a
b
l
e
}
}
]
-
{
{
v
a
r
i
a
b
l
e
}
}
C
C
F
i
l
e
:
:
c
a
p
t
u
r
e
L
o
g
R
u
n
(
)
 
E
x
i
t
i
n
g
 
C
C
F
i
l
e
:
:
c
a
p
t
u
r
e
L
o
g
R
u
n",CCFile::captureLogRun() Exiting CCFile::captureLogRun
CCFile::captureLog,"C
C
F
i
l
e
:
:
c
a
p
t
u
r
e
L
o
g",CCFile::captureLog
ARPT: 682834.192587: wlc_dump_aggfifo:,"A
R
P
T
:
 
{
{
v
a
r
i
a
b
l
e
}
}
:
 
w
l
c
_
d
u
m
p
_
a
g
g
f
i
f
o
:",ARPT: <*>: wlc_dump_aggfifo:
"CCFile::captureLogRun Skipping current file Dir file [2017-07-03_16,07,40.650186]-CCIOReporter-027.xml, Current File [2017-07-03_16,07,40.650186]-CCIOReporter-027.xml","C
C
F
i
l
e
:
:
c
a
p
t
u
r
e
L
o
g
R
u
n
 
S
k
i
p
p
i
n
g
 
c
u
r
r
e
n
t
 
f
i
l
e
 
D
i
r
 
f
i
l
e
 
[
{
{
v
a
r
i
a
b
l
e
}
}
,
{
{
v
a
r
i
a
b
l
e
}
}
,
{
{
v
a
r
i
a
b
l
e
}
}
]
-
{
{
v
a
r
i
a
b
l
e
}
}
,
 
C
u
r
r
e
n
t
 
F
i
l
e
 
[
{
{
v
a
r
i
a
b
l
e
}
}
,
{
{
v
a
r
i
a
b
l
e
}
}
,
{
{
v
a
r
i
a
b
l
e
}
}
]
-
{
{
v
a
r
i
a
b
l
e
}
}","CCFile::captureLogRun Skipping current file Dir file [<*>,<*>,<*>]-<*>, Current File [<*>,<*>,<*>]-<*>"
CCFile::captureLog,"C
C
F
i
l
e
:
:
c
a
p
t
u
r
e
L
o
g",CCFile::captureLog
ARPT: 682840.256116: AQM agg results 0x8001 len hi/lo: 0x0 0x30 BAbitmap(0-3) 0 0 0 0,"I
O
T
h
u
n
d
e
r
b
o
l
t
S
w
i
t
c
h
<
{
{
v
a
r
i
a
b
l
e
}
}
>
(
{
{
v
a
r
i
a
b
l
e
}
}
)
:
:
l
i
s
t
e
n
e
r
C
a
l
l
b
a
c
k
 
-
 
T
h
u
n
d
e
r
b
o
l
t
 
H
P
D
 
p
a
c
k
e
t
 
f
o
r
 
r
o
u
t
e
 
=
 
{
{
v
a
r
i
a
b
l
e
}
}
 
p
o
r
t
 
=
 
{
{
v
a
r
i
a
b
l
e
}
}
 
u
n
p
l
u
g
 
=
 
{
{
v
a
r
i
a
b
l
e
}
}",ARPT: <*>: AQM agg results <*> len hi/lo: <*> <*> BAbitmap(<*>-<*>) <*> <*> <*> <*>
"CCFile::copyFile fileName is [2017-07-03_16,07,46.105103]-CCIOReporter-032.xml, source path:/var/log/CoreCapture/com.apple.iokit.IO80211Family/OneStats//[2017-07-03_16,07,46.105103]-CCIOReporter-032.xml, dest path:/Library/Logs/CrashReporter/CoreCapture/com.apple.iokit.IO80211Family/[2017-07-03_16,07,46.298508]=AuthFail:sts:5_rsn:0/OneStats//[2017-07-03_16,07,46.105103]-CCIOReporter-032.xml",,"CCFile::copyFile fileName is [<*>-<*>-03_16,<*>,<*>]-CCIOReporter-<*>.xml, source path:/var/log/CoreCapture/com.apple.iokit.IO80211Family/OneStats//[<*>-<*>-03_16,<*>,<*>]-CCIOReporter-<*>.xml, dest path:/Library/Logs/CrashReporter/CoreCapture/com.apple.iokit.IO80211Family/[<*>-<*>-03_16,<*>,<*>]=AuthFail:sts:5_rsn:0/OneStats//[<*>-<*>-03_16,<*>,<*>]-CCIOReporter-<*>.xml"
nw_nat64_post_new_ifstate successfully changed NAT64 ifstate from 0x4 to 0x8000000000000000,"n
w
_
n
a
t
6
4
_
p
o
s
t
_
n
e
w
_
i
f
s
t
a
t
e
 
s
u
c
c
e
s
s
f
u
l
l
y
 
c
h
a
n
g
e
d
 
N
A
T
6
4
 
i
f
s
t
a
t
e
 
f
r
o
m
 
{
{
v
a
r
i
a
b
l
e
}
}
 
t
o
 
{
{
v
a
r
i
a
b
l
e
}
}",nw_nat64_post_new_ifstate successfully changed NAT64 ifstate from <*> to <*>
"IO80211AWDLPeerManager::setAwdlSuspendedMode() Suspending AWDL, enterQuietMode(true)","{
{
v
a
r
i
a
b
l
e
}
}
:
:
{
{
f
u
n
c
t
i
o
n
}
}",<*>::<*>
Wake reason: ?,"C
C
F
i
l
e
:
:
c
a
p
t
u
r
e
L
o
g
 
R
e
c
e
i
v
e
d
 
C
a
p
t
u
r
e
 
n
o
t
i
c
e
 
i
d
:
 
{
{
v
a
r
i
a
b
l
e
}
}
,
 
r
e
a
s
o
n
 
=
 
A
u
t
h
F
a
i
l
:
s
t
s
:
{
{
v
a
r
i
a
b
l
e
}
}
_
r
s
n
:
{
{
v
a
r
i
a
b
l
e
}
}
{
{
v
a
r
i
a
b
l
e
}
}
:
:
s
e
t
A
w
d
l
A
u
t
o
M
o
d
e
 
R
e
s
u
m
i
n
g
 
A
W
D
L
A
p
p
l
e
C
a
m
I
n
:
:
w
a
k
e
E
v
e
n
t
H
a
n
d
l
e
r
T
h
r
e
a
d
W
a
k
e
 
r
e
a
s
o
n
:
 
?",Wake reason: ?
AppleThunderboltGenericHAL::earlyWake - complete - took 1 milliseconds,"A
p
p
l
e
T
h
u
n
d
e
r
b
o
l
t
G
e
n
e
r
i
c
H
A
L
:
:
e
a
r
l
y
W
a
k
e
 
-
 
c
o
m
p
l
e
t
e
 
-
 
t
o
o
k
 
{
{
v
a
r
i
a
b
l
e
}
}
 
m
i
l
l
i
s
e
c
o
n
d
s
[
{
{
v
a
r
i
a
b
l
e
}
}
]
 
<
<
<
<
 
B
o
s
s
 
>
>
>
>
 
f
i
g
P
l
a
y
b
a
c
k
B
o
s
s
P
r
e
r
o
l
l
C
o
m
p
l
e
t
e
d
:
 
u
n
e
x
p
e
c
t
e
d
 
p
r
e
r
o
l
l
-
c
o
m
p
l
e
t
e
 
n
o
t
i
f
i
c
a
t
i
o
n
{
{
v
a
r
i
a
b
l
e
}
}
:
:
s
e
t
A
w
d
l
A
u
t
o
M
o
d
e
 
R
e
s
u
m
i
n
g
 
A
W
D
L",AppleThunderboltGenericHAL::earlyWake - complete - took <*> milliseconds
AirPort: Link Up on awdl0,"A
i
r
P
o
r
t
:
 
L
i
n
k
 
U
p
 
o
n
 
{
{
v
a
r
i
a
b
l
e
}
}",AirPort: Link Up on <*>
nw_nat64_post_new_ifstate successfully changed NAT64 ifstate from 0x8000000000000000 to 0x4,"n
w
_
n
a
t
6
4
_
p
o
s
t
_
n
e
w
_
i
f
s
t
a
t
e
 
s
u
c
c
e
s
s
f
u
l
l
y
 
c
h
a
n
g
e
d
 
N
A
T
6
4
 
i
f
s
t
a
t
e
 
f
r
o
m
 
{
{
v
a
r
i
a
b
l
e
}
}
 
t
o
 
{
{
v
a
r
i
a
b
l
e
}
}",nw_nat64_post_new_ifstate successfully changed NAT64 ifstate from <*> to <*>
"CCFile::captureLogRun Skipping current file Dir file [2017-07-03_16,25,27.859687]-CCIOReporter-038.xml, Current File [2017-07-03_16,25,27.859687]-CCIOReporter-038.xml","C
C
F
i
l
e
:
:
c
a
p
t
u
r
e
L
o
g
R
u
n
 
S
k
i
p
p
i
n
g
 
c
u
r
r
e
n
t
 
f
i
l
e
 
D
i
r
 
f
i
l
e
 
[
{
{
v
a
r
i
a
b
l
e
}
}
,
{
{
v
a
r
i
a
b
l
e
}
}
,
{
{
v
a
r
i
a
b
l
e
}
}
]
-
{
{
v
a
r
i
a
b
l
e
}
}
,
 
C
u
r
r
e
n
t
 
F
i
l
e
 
[
{
{
v
a
r
i
a
b
l
e
}
}
,
{
{
v
a
r
i
a
b
l
e
}
}
,
{
{
v
a
r
i
a
b
l
e
}
}
]
-
{
{
v
a
r
i
a
b
l
e
}
}","CCFile::captureLogRun Skipping current file Dir file [<*>,<*>,<*>]-<*>, Current File [<*>,<*>,<*>]-<*>"
[16:25:45.631] <<<< CRABS >>>> crabsFlumeHostUnavailable: [0x7f961cf08cf0] Byte flume reports host unavailable.,"I
O
8
0
2
1
1
A
W
D
L
P
e
e
r
M
a
n
a
g
e
r
:
:
s
e
t
A
w
d
l
A
u
t
o
M
o
d
e
 
R
e
s
u
m
i
n
g
 
A
W
D
L
e
n
0
:
 
B
S
S
I
D
 
c
h
a
n
g
e
d
 
t
o
 
{
{
v
a
r
i
a
b
l
e
}
}
A
p
p
l
e
C
a
m
I
n
:
:
s
y
s
t
e
m
W
a
k
e
C
a
l
l
 
-
 
m
e
s
s
a
g
e
T
y
p
e
 
=
 
{
{
v
a
r
i
a
b
l
e
}
}
[
1
6
:
2
5
:
4
5
.
6
3
1
]
 
<
<
<
<
 
C
R
A
B
S
 
>
>
>
>
 
c
r
a
b
s
F
l
u
m
e
H
o
s
t
U
n
a
v
a
i
l
a
b
l
e
:
 
[
0
x
7
f
9
6
1
c
f
0
8
c
f
0
]
 
B
y
t
e
 
f
l
u
m
e
 
r
e
p
o
r
t
s
 
h
o
s
t
 
u
n
a
v
a
i
l
a
b
l
e
.
[
1
8
:
5
6
:
2
3
.
8
3
7
]
 
<
<
<
<
 
C
R
A
B
S
 
>
>
>
>
 
c
r
a
b
s
F
l
u
m
e
H
o
s
t
U
n
a
v
a
i
l
a
b
l
e
:
 
[
0
x
7
f
9
6
1
c
f
0
8
c
f
0
]
 
B
y
t
e
 
f
l
u
m
e
 
r
e
p
o
r
t
s
 
h
o
s
t
 
u
n
a
v
a
i
l
a
b
l
e
.",[<*>] <<<< CRABS >>>> crabsFlumeHostUnavailable: [<*>] Byte flume reports host unavailable.
com.apple.Addres(33562) deny network-outbound /private/var/run/mDNSResponder,"{
{
v
a
r
i
a
b
l
e
}
}
(
{
{
v
a
r
i
a
b
l
e
}
}
)
 
d
e
n
y
 
n
e
t
w
o
r
k
-
o
u
t
b
o
u
n
d
 
{
{
v
a
r
i
a
b
l
e
}
}",<*>(<*>) deny network-outbound <*>
ARPT: 682969.397322: AirPort_Brcm43xx::platformWoWEnable: WWEN[enable],"A
R
P
T
:
 
{
{
v
a
r
i
a
b
l
e
}
}
:
 
A
i
r
P
o
r
t
_
B
r
c
m
4
3
x
x
:
:
p
l
a
t
f
o
r
m
W
o
W
E
n
a
b
l
e
:
 
W
W
E
N
[
e
n
a
b
l
e
]",ARPT: <*>: AirPort_Brcm43xx::platformWoWEnable: WWEN[enable]
nw_nat64_post_new_ifstate successfully changed NAT64 ifstate from 0x8000000000000000 to 0x4,"n
w
_
n
a
t
6
4
_
p
o
s
t
_
n
e
w
_
i
f
s
t
a
t
e
 
s
u
c
c
e
s
s
f
u
l
l
y
 
c
h
a
n
g
e
d
 
N
A
T
6
4
 
i
f
s
t
a
t
e
 
f
r
o
m
 
{
{
v
a
r
i
a
b
l
e
}
}
 
t
o
 
{
{
v
a
r
i
a
b
l
e
}
}",nw_nat64_post_new_ifstate successfully changed NAT64 ifstate from <*> to <*>
"CCFile::copyFile fileName is [2017-07-03_16,27,04.995982]-io80211Family-040.pcapng, source path:/var/log/CoreCapture/com.apple.iokit.IO80211Family/IO80211AWDLPeerManager//[2017-07-03_16,27,04.995982]-io80211Family-040.pcapng, dest path:/Library/Logs/CrashReporter/CoreCapture/com.apple.iokit.IO80211Family/[2017-07-03_16,27,05.123034]=AuthFail:sts:5_rsn:0/IO80211AWDLPeerManager//[2017-07-03_16,27,04.995982]-io80211Family-040.pcapng",,"CCFile::copyFile fileName is [<*>-<*>-03_16,<*>,<*>]-io80211Family-<*>.pcapng, source path:/var/log/CoreCapture/com.apple.iokit.IO80211Family/IO80211AWDLPeerManager//[<*>-<*>-03_16,<*>,<*>]-io80211Family-<*>.pcapng, dest path:/Library/Logs/CrashReporter/CoreCapture/com.apple.iokit.IO80211Family/[<*>-<*>-03_16,<*>,<*>]=AuthFail:sts:5_rsn:0/IO80211AWDLPeerManager//[<*>-<*>-03_16,<*>,<*>]-io80211Family-<*>.pcapng"
CCIOReporterFormatter::refreshSubscriptionsFromStreamRegistry clearing out any previous subscriptions,"s
e
n
d
_
d
a
t
a
g
r
a
m
_
a
v
a
i
l
a
b
l
e
_
p
i
n
g
:
 
p
i
d
 
{
{
v
a
r
i
a
b
l
e
}
}
 
f
a
i
l
e
d
 
t
o
 
a
c
t
 
o
n
 
a
 
p
i
n
g
 
i
t
 
d
e
q
u
e
u
e
d
 
b
e
f
o
r
e
 
t
i
m
i
n
g
 
o
u
t
.",CCIOReporterFormatter::refreshSubscriptionsFromStreamRegistry clearing out any previous subscriptions
AppleCamIn::handleWakeEvent_gated,"A
p
p
l
e
C
a
m
I
n
:
:
w
a
k
e
E
v
e
n
t
H
a
n
d
l
e
r
T
h
r
e
a
d
A
p
p
l
e
C
a
m
I
n
:
:
s
y
s
t
e
m
W
a
k
e
C
a
l
l
 
-
 
m
e
s
s
a
g
e
T
y
p
e
 
=
 
{
{
v
a
r
i
a
b
l
e
}
}
{
{
v
a
r
i
a
b
l
e
}
}
:
:
s
e
t
A
w
d
l
A
u
t
o
M
o
d
e
 
R
e
s
u
m
i
n
g
 
A
W
D
L
A
p
p
l
e
C
a
m
I
n
:
:
h
a
n
d
l
e
W
a
k
e
E
v
e
n
t
_
g
a
t
e
d",AppleCamIn::handleWakeEvent_gated
ARPT: 682977.654133: wlc_dump_aggfifo:,"A
R
P
T
:
 
{
{
v
a
r
i
a
b
l
e
}
}
:
 
w
l
c
_
d
u
m
p
_
a
g
g
f
i
f
o
:",ARPT: <*>: wlc_dump_aggfifo:
"CCFile::copyFile fileName is [2017-07-03_16,27,09.910337]-AirPortBrcm4360_Logs-047.txt, source path:/var/log/CoreCapture/com.apple.driver.AirPort.Brcm4360.0/DriverLogs//[2017-07-03_16,27,09.910337]-AirPortBrcm4360_Logs-047.txt, dest path:/Library/Logs/CrashReporter/CoreCapture/com.apple.driver.AirPort.Brcm4360.0/[2017-07-03_16,27,10.162319]=AuthFail:sts:5_rsn:0/DriverLogs//[2017-07-03_16,27,09.910337]-AirPortBrcm4360_Logs-047.txt",,"CCFile::copyFile fileName is [<*>,<*>,<*>]-<*>, source path:/var/log/CoreCapture/com.apple.driver.AirPort.Brcm4360.0/DriverLogs//[<*>,<*>,<*>]-<*>, dest path:/Library/Logs/CrashReporter/CoreCapture/com.apple.driver.AirPort.Brcm4360.0/[<*>,<*>,<*>]=AuthFail:sts:5_rsn:0/DriverLogs//[<*>,<*>,<*>]-<*>"
"doSaveChannels@286: Will write to: /Library/Logs/CrashReporter/CoreCapture/IOReporters/[2017-07-03_16,27,09.307937] - AuthFail:sts:5_rsn:0.xml","d
o
S
a
v
e
C
h
a
n
n
e
l
s
@
2
8
6
:
 
W
i
l
l
 
w
r
i
t
e
 
t
o
:
 
/
L
i
b
r
a
r
y
/
L
o
g
s
/
C
r
a
s
h
R
e
p
o
r
t
e
r
/
C
o
r
e
C
a
p
t
u
r
e
/
I
O
R
e
p
o
r
t
e
r
s
/
[
{
{
v
a
r
i
a
b
l
e
}
}
]
 
-
 
{
{
v
a
r
i
a
b
l
e
}
}
:
s
t
s
:
{
{
v
a
r
i
a
b
l
e
}
}
_
r
s
n
:
{
{
v
a
r
i
a
b
l
e
}
}
.
x
m
l",doSaveChannels@<*>: Will write to: /Library/Logs/CrashReporter/CoreCapture/IOReporters/[<*>] - <*>:sts:<*>.xml
Captive: CNPluginHandler en0: Authenticated,"C
a
p
t
i
v
e
:
 
C
N
P
l
u
g
i
n
H
a
n
d
l
e
r
 
e
n
0
:
 
A
u
t
h
e
n
t
i
c
a
t
e
d",Captive: CNPluginHandler en0: Authenticated
Location icon should now be in state 'Inactive',"L
o
c
a
t
i
o
n
 
i
c
o
n
 
s
h
o
u
l
d
 
n
o
w
 
b
e
 
i
n
 
s
t
a
t
e
 
'
I
n
a
c
t
i
v
e
'",Location icon should now be in state 'Inactive'
AppleCamIn::systemWakeCall - messageType = 0xE0000340,"A
p
p
l
e
C
a
m
I
n
:
:
s
y
s
t
e
m
W
a
k
e
C
a
l
l
 
-
 
m
e
s
s
a
g
e
T
y
p
e
 
=
 
{
{
v
a
r
i
a
b
l
e
}
}",AppleCamIn::systemWakeCall - messageType = <*>
tcp_connection_destination_perform_socket_connect 21152 connectx to 203.205.147.206:8080@0 failed: [51] Network is unreachable,"t
c
p
_
c
o
n
n
e
c
t
i
o
n
_
d
e
s
t
i
n
a
t
i
o
n
_
p
e
r
f
o
r
m
_
s
o
c
k
e
t
_
c
o
n
n
e
c
t
 
{
{
v
a
r
i
a
b
l
e
}
}
 
c
o
n
n
e
c
t
x
 
t
o
 
{
{
v
a
r
i
a
b
l
e
}
}
:
{
{
v
a
r
i
a
b
l
e
}
}
@
0
 
f
a
i
l
e
d
:
 
[
{
{
v
a
r
i
a
b
l
e
}
}
]
 
N
e
t
w
o
r
k
 
i
s
 
u
n
r
e
a
c
h
a
b
l
e",tcp_connection_destination_perform_socket_connect <*> connectx to <*>@<*> failed: [<*>] Network is unreachable
tcp_connection_handle_connect_conditions_bad 21158 failed: 3 - No network route,"t
c
p
_
c
o
n
n
e
c
t
i
o
n
_
h
a
n
d
l
e
_
c
o
n
n
e
c
t
_
c
o
n
d
i
t
i
o
n
s
_
b
a
d
 
{
{
v
a
r
i
a
b
l
e
}
}
 
f
a
i
l
e
d
:
 
{
{
v
a
r
i
a
b
l
e
}
}
 
-
 
N
o
 
n
e
t
w
o
r
k
 
r
o
u
t
e",tcp_connection_handle_connect_conditions_bad <*> failed: <*> - No network route
Received Capture Event,"R
e
c
e
i
v
e
d
 
C
a
p
t
u
r
e
 
E
v
e
n
t",Received Capture Event
"CCFile::captureLogRun Skipping current file Dir file [2017-07-03_16,28,40.259618]-AirPortBrcm4360_Logs-055.txt, Current File [2017-07-03_16,28,40.259618]-AirPortBrcm4360_Logs-055.txt","C
C
F
i
l
e
:
:
c
a
p
t
u
r
e
L
o
g
R
u
n
 
S
k
i
p
p
i
n
g
 
c
u
r
r
e
n
t
 
f
i
l
e
 
D
i
r
 
f
i
l
e
 
[
{
{
v
a
r
i
a
b
l
e
}
}
,
{
{
v
a
r
i
a
b
l
e
}
}
,
{
{
v
a
r
i
a
b
l
e
}
}
]
-
{
{
v
a
r
i
a
b
l
e
}
}
,
 
C
u
r
r
e
n
t
 
F
i
l
e
 
[
{
{
v
a
r
i
a
b
l
e
}
}
,
{
{
v
a
r
i
a
b
l
e
}
}
,
{
{
v
a
r
i
a
b
l
e
}
}
]
-
{
{
v
a
r
i
a
b
l
e
}
}","CCFile::captureLogRun Skipping current file Dir file [<*>,<*>,<*>]-<*>, Current File [<*>,<*>,<*>]-<*>"
CCFile::captureLogRun() Exiting CCFile::captureLogRun,"C
C
F
i
l
e
:
:
c
a
p
t
u
r
e
L
o
g
R
u
n
(
)
 
E
x
i
t
i
n
g
 
C
C
F
i
l
e
:
:
c
a
p
t
u
r
e
L
o
g
R
u
n
C
C
F
i
l
e
:
:
c
a
p
t
u
r
e
L
o
g
C
C
F
i
l
e
:
:
c
a
p
t
u
r
e
L
o
g
R
u
n
 
S
k
i
p
p
i
n
g
 
c
u
r
r
e
n
t
 
f
i
l
e
 
D
i
r
 
f
i
l
e
 
[
{
{
v
a
r
i
a
b
l
e
}
}
,
{
{
v
a
r
i
a
b
l
e
}
}
,
{
{
v
a
r
i
a
b
l
e
}
}
]
-
{
{
v
a
r
i
a
b
l
e
}
}
,
 
C
u
r
r
e
n
t
 
F
i
l
e
 
[
{
{
v
a
r
i
a
b
l
e
}
}
,
{
{
v
a
r
i
a
b
l
e
}
}
,
{
{
v
a
r
i
a
b
l
e
}
}
]
-
{
{
v
a
r
i
a
b
l
e
}
}
C
C
F
i
l
e
:
:
c
a
p
t
u
r
e
L
o
g
R
u
n
(
)
 
E
x
i
t
i
n
g
 
C
C
F
i
l
e
:
:
c
a
p
t
u
r
e
L
o
g
R
u
n",CCFile::captureLogRun() Exiting CCFile::captureLogRun
CCFile::captureLog,"C
C
F
i
l
e
:
:
c
a
p
t
u
r
e
L
o
g",CCFile::captureLog
ARPT: 683047.197539: framerdy 0x0 bmccmd 3 framecnt 1024,"A
R
P
T
:
 
{
{
v
a
r
i
a
b
l
e
}
}
:
 
f
r
a
m
e
r
d
y
 
{
{
v
a
r
i
a
b
l
e
}
}
 
b
m
c
c
m
d
 
{
{
v
a
r
i
a
b
l
e
}
}
 
f
r
a
m
e
c
n
t
 
{
{
v
a
r
i
a
b
l
e
}
}",ARPT: <*>: framerdy <*> bmccmd <*> framecnt <*>
Thermal pressure state: 0 Memory pressure state: 0,"T
h
e
r
m
a
l
 
p
r
e
s
s
u
r
e
 
s
t
a
t
e
:
 
{
{
v
a
r
i
a
b
l
e
}
}
 
M
e
m
o
r
y
 
p
r
e
s
s
u
r
e
 
s
t
a
t
e
:
 
{
{
v
a
r
i
a
b
l
e
}
}",Thermal pressure state: <*> Memory pressure state: <*>
button report: 0x8002bdf,"{
{
v
a
r
i
a
b
l
e
}
}
:
:
w
a
k
e
E
v
e
n
t
H
a
n
d
l
e
r
T
h
r
e
a
d",button report: <*>
"CCFile::captureLogRun Skipping current file Dir file [2017-07-03_16,29,09.137954]-CCIOReporter-062.xml, Current File [2017-07-03_16,29,09.137954]-CCIOReporter-062.xml","C
C
F
i
l
e
:
:
c
a
p
t
u
r
e
L
o
g
R
u
n
 
S
k
i
p
p
i
n
g
 
c
u
r
r
e
n
t
 
f
i
l
e
 
D
i
r
 
f
i
l
e
 
[
{
{
v
a
r
i
a
b
l
e
}
}
,
{
{
v
a
r
i
a
b
l
e
}
}
,
{
{
v
a
r
i
a
b
l
e
}
}
]
-
{
{
v
a
r
i
a
b
l
e
}
}
,
 
C
u
r
r
e
n
t
 
F
i
l
e
 
[
{
{
v
a
r
i
a
b
l
e
}
}
,
{
{
v
a
r
i
a
b
l
e
}
}
,
{
{
v
a
r
i
a
b
l
e
}
}
]
-
{
{
v
a
r
i
a
b
l
e
}
}","CCFile::captureLogRun Skipping current file Dir file [<*>,<*>,<*>]-<*>, Current File [<*>,<*>,<*>]-<*>"
CCIOReporterFormatter::refreshSubscriptionsFromStreamRegistry clearing out any previous subscriptions,"s
e
n
d
_
d
a
t
a
g
r
a
m
_
a
v
a
i
l
a
b
l
e
_
p
i
n
g
:
 
p
i
d
 
{
{
v
a
r
i
a
b
l
e
}
}
 
f
a
i
l
e
d
 
t
o
 
a
c
t
 
o
n
 
a
 
p
i
n
g
 
i
t
 
d
e
q
u
e
u
e
d
 
b
e
f
o
r
e
 
t
i
m
i
n
g
 
o
u
t
.",CCIOReporterFormatter::refreshSubscriptionsFromStreamRegistry clearing out any previous subscriptions
IO80211AWDLPeerManager::setAwdlAutoMode Resuming AWDL,"{
{
v
a
r
i
a
b
l
e
}
}
:
:
s
e
t
A
w
d
l
A
u
t
o
M
o
d
e
 
R
e
s
u
m
i
n
g
 
A
W
D
L",<*>::setAwdlAutoMode Resuming AWDL
Captive: CNPluginHandler en0: Evaluating,"C
a
p
t
i
v
e
:
 
C
N
P
l
u
g
i
n
H
a
n
d
l
e
r
 
e
n
0
:
 
E
v
a
l
u
a
t
i
n
g",Captive: CNPluginHandler en0: Evaluating
__42-[NETClientConnection evaluateCrazyIvan46]_block_invoke CI46 - Hit by torpedo! NeteaseMusic.17988 tc9008 103.251.128.144:80,"_
_
{
{
v
a
r
i
a
b
l
e
}
}
-
[
N
E
T
C
l
i
e
n
t
C
o
n
n
e
c
t
i
o
n
 
e
v
a
l
u
a
t
e
C
r
a
z
y
I
v
a
n
4
6
]
_
b
l
o
c
k
_
i
n
v
o
k
e
 
C
I
4
6
 
-
 
H
i
t
 
b
y
 
t
o
r
p
e
d
o
!
 
{
{
v
a
r
i
a
b
l
e
}
}
 
{
{
v
a
r
i
a
b
l
e
}
}
:
{
{
v
a
r
i
a
b
l
e
}
}",<*>-[NETClientConnection evaluateCrazyIvan46]_block_invoke CI46 - Hit by torpedo! <*> <*>
IO80211AWDLPeerManager::setAwdlOperatingMode Setting the AWDL operation mode from AUTO to SUSPENDED,"{
{
v
a
r
i
a
b
l
e
}
}
:
:
s
e
t
A
w
d
l
O
p
e
r
a
t
i
n
g
M
o
d
e
 
S
e
t
t
i
n
g
 
t
h
e
 
A
W
D
L
 
o
p
e
r
a
t
i
o
n
 
m
o
d
e
 
f
r
o
m
 
{
{
p
l
a
c
e
h
o
l
d
e
r
}
}
 
t
o
 
{
{
p
l
a
c
e
h
o
l
d
e
r
}
}",<*>::setAwdlOperatingMode Setting the AWDL operation mode from <*> to <*>
